Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
DL,1513,ATL,,3,1080.0,,
,,LWS,SLC,,723.0,,1
OO,,DEN,TUS,2,864.0,114.0,1
,553,BUF,ATL,2,772.0,,
DL,142,,DTW,3,535.0,279.0,
,,BUF,ORD,3,360.0,109.0,0
WN,59,LAS,,1,395.0,75.0,0
DL,,DTW,PIT,7,1050.0,68.0,
,3754,,ATL,2,1045.0,,1
XE,,,,,1160.0,,
9E,4272,ECP,,,,90.0,
DL,1247,,ATL,,,101.0,0
F9,727,DCA,DEN,1,,,1
FL,364,ATL,LGA,,1157.0,130.0,0
CO,667,SEA,ANC,2,1267.0,217.0,
B6,,JFK,BUF,,865.0,91.0,0
EV,,,,,,113.0,0
YV,7291,LGA,IAD,1,544.0,83.0,0
UA,254,DEN,,7,1044.0,143.0,1
B6,,,LGB,,969.0,,
MQ,3225,,,,,,
,467,,,,1260.0,,
AA,382,ORD,,4,610.0,120.0,0
,,MSP,PIT,2,600.0,130.0,0
FL,482,,,7,1060.0,120.0,
,864,OGG,,,780.0,310.0,
XE,2208,,EWR,3,360.0,155.0,0
XE,,ORD,,3,,,
XE,2629,IAH,GSP,5,823.0,,
OO,6871,,MEM,,501.0,103.0,1
OO,7015,,,4,360.0,89.0,0
MQ,3767,,,,955.0,200.0,
DL,2456,SLC,MSP,6,525.0,,0
HA,335,,,5,,34.0,0
WN,568,BHM,,3,375.0,240.0,
XE,,,IAH,,991.0,105.0,0
XE,,GRR,,1,1101.0,,0
,6990,,,4,,78.0,1
WN,2097,,,1,1080.0,55.0,
UA,679,LGA,ORD,,720.0,158.0,
WN,1763,PHL,RDU,4,845.0,,
,,AUS,HOU,1,1075.0,50.0,1
,1112,PHL,BOS,1,495.0,,1
,3121,LIT,IAH,5,,82.0,
AA,,,IAD,,1270.0,155.0,
,509,,SEA,,,183.0,0
US,,PHL,,4,,385.0,
EV,,AGS,ATL,,,68.0,
DL,2290,ATL,IND,,,107.0,
WN,,OAK,SEA,,545.0,,1
OO,4854,,,2,1010.0,65.0,1
MQ,4232,,BUF,4,1275.0,,
,2117,CMH,,4,1020.0,101.0,0
,764,ATL,PBI,,530.0,108.0,0
OO,6598,,,5,,43.0,
XE,2150,CLE,GRR,,521.0,,0
AA,1355,DFW,,3,,155.0,0
UA,,SFO,,1,1046.0,153.0,1
,,,,,,180.0,0
US,1071,PHL,SJU,6,580.0,,0
OO,,SFO,SMF,3,,47.0,0
FL,694,,,4,955.0,,0
,1725,MCO,PHX,3,,285.0,0
,1016,ATL,,3,,113.0,
FL,494,CLT,BWI,4,,80.0,
F9,491,DEN,CAK,1,1145.0,166.0,1
,1163,LAS,,,620.0,150.0,0
,732,,DFW,3,420.0,200.0,0
9E,,JFK,,,1020.0,115.0,0
DL,2029,SMF,MSP,,400.0,217.0,
WN,420,,,4,1175.0,,1
EV,5157,,,5,,107.0,
CO,,IAH,,,,200.0,0
DL,2227,ATL,FLL,,965.0,,0
WN,1764,BUF,BWI,4,,70.0,1
WN,735,,PDX,,,175.0,
WN,1285,,ISP,3,840.0,,
,109,DEN,SEA,1,515.0,185.0,1
DL,2597,RIC,ATL,7,340.0,109.0,
AA,499,BDL,DFW,4,795.0,,1
DL,2009,MSP,DEN,3,1025.0,,1
MQ,3675,CMH,MIA,1,1100.0,,1
WN,1001,,,2,1110.0,105.0,1
WN,,LAS,GEG,5,1110.0,,1
US,,PHX,MCO,2,955.0,,
EV,5140,DTW,JAN,4,,142.0,1
FL,354,ATL,LGA,7,890.0,130.0,0
AA,1038,,MSP,3,445.0,140.0,0
,,CLT,,4,600.0,,0
OH,6287,,DCA,,515.0,95.0,
XE,2750,IAH,HSV,4,610.0,104.0,
OO,4709,LAX,,7,,72.0,
MQ,2883,DFW,,,,70.0,0
AA,2368,DFW,ORD,4,1090.0,140.0,1
EV,5584,ATL,,3,605.0,61.0,0
OO,,MFR,SLC,6,790.0,103.0,
YV,,,,4,1069.0,90.0,
MQ,4041,,ORD,6,995.0,55.0,0
EV,5219,ATL,,1,1255.0,77.0,
,635,,TPA,3,770.0,135.0,
,,SAF,LAX,4,,130.0,
9E,3929,,,,,74.0,0
,2449,BNA,SLC,,435.0,255.0,1
CO,1723,IAH,ONT,1,585.0,,1
CO,1790,IAH,,,810.0,,
WN,,BOI,GEG,,870.0,,
XE,,MEM,EWR,2,765.0,,1
US,,RSW,CLT,1,1035.0,,0
AS,62,,JNU,4,485.0,101.0,0
OO,,SFO,,5,637.0,203.0,0
CO,1547,,IAH,4,895.0,165.0,1
,14,,MSY,6,1140.0,137.0,
DL,1527,,,5,,113.0,1
,2813,DFW,RAP,2,735.0,145.0,0
B6,,,JFK,4,638.0,142.0,
,80,MCO,,3,723.0,155.0,
WN,,FLL,AUS,2,730.0,,0
OO,,SBA,,6,950.0,80.0,1
UA,547,ORD,LAS,,611.0,241.0,0
OO,,DEN,,5,,146.0,0
B6,740,PSE,JFK,3,363.0,,0
OO,4718,MSP,LEX,4,1155.0,120.0,
UA,,LAS,ORD,1,692.0,222.0,
,1192,SMF,,4,385.0,103.0,
AA,,RDU,ORD,5,675.0,,0
,,DEN,,3,980.0,120.0,1
YV,2678,CLT,CHS,5,868.0,60.0,0
CO,525,EWR,CLE,5,,110.0,0
UA,444,ORD,,3,797.0,104.0,
9E,3729,,GSP,,,104.0,1
CO,1018,RSW,CLE,4,1053.0,157.0,0
OO,,RDM,PDX,,,45.0,1
,,PHX,BHM,2,,195.0,0
UA,857,LAX,SFO,,,,0
,146,PBI,,4,360.0,152.0,0
OO,6708,,SFO,,853.0,,0
,417,IAH,,,1150.0,219.0,
,1929,ATL,SEA,7,600.0,340.0,
DL,1788,,MCO,6,510.0,,0
MQ,3324,SGF,,3,660.0,,0
B6,,BWI,,6,,77.0,0
,622,PDX,LAS,6,810.0,,0
,,,,,760.0,,
WN,22,HOU,DAL,,,55.0,1
DL,2721,CVG,RSW,,545.0,155.0,1
WN,1256,,MDW,7,680.0,195.0,0
FL,856,MCO,,,1201.0,94.0,0
,2772,SAT,BNA,6,635.0,,0
FL,425,PNS,ATL,2,,62.0,0
9E,,MEM,DSM,,,101.0,0
,767,SMF,,1,1110.0,140.0,0
AA,1215,,,2,360.0,210.0,0
UA,630,,DEN,,899.0,180.0,0
AA,618,,,3,1025.0,,1
OH,,,ATL,3,1065.0,114.0,0
,,ATL,BUF,,935.0,,
US,522,,RNO,,665.0,113.0,0
XE,,GRR,,,1105.0,117.0,1
CO,624,,,,1185.0,,0
XE,2660,XNA,,,,,
WN,1580,MAF,DAL,4,1130.0,65.0,
,3339,SEA,SLC,3,885.0,115.0,1
WN,,,,1,995.0,200.0,1
,598,MCO,HPN,,,,1
,145,DTW,ATL,,,130.0,1
B6,282,LGB,LAS,5,794.0,,
B6,,LAX,,1,709.0,311.0,1
YV,2777,PHX,PSP,7,,63.0,1
9E,,ORF,,1,1115.0,,0
OO,6723,DEN,,2,,129.0,1
,5085,,ATL,6,965.0,99.0,0
YV,2779,PHX,MRY,5,1258.0,116.0,
9E,4268,PNS,MEM,1,985.0,,0
UA,671,,SFO,3,360.0,138.0,0
AS,,,SEA,,480.0,280.0,
AA,572,,ORD,,,,
US,,,DEN,7,564.0,,
,,CMH,,5,1070.0,259.0,
,1168,RDU,CLT,,675.0,66.0,0
,,LAX,MSP,7,30.0,214.0,1
,43,BDL,MDW,,670.0,,1
XE,2605,IAH,DAL,7,,61.0,0
MQ,3079,LAX,SAN,,1185.0,,0
WN,324,MDW,FLL,1,,185.0,1
US,,,SJU,7,495.0,232.0,
UA,,BDL,,5,670.0,161.0,
WN,,BWI,MHT,2,935.0,75.0,1
,,SAT,MCO,,710.0,145.0,
,2711,ATL,DFW,3,,150.0,0
FL,,BOS,ATL,,,180.0,
B6,117,JFK,,4,415.0,204.0,
9E,4120,,ATL,2,470.0,129.0,1
WN,,,HOU,4,,50.0,0
XE,2856,BRO,,6,495.0,72.0,0
,1034,DEN,DFW,,640.0,,0
DL,61,JFK,,2,1005.0,,0
WN,,SAT,BNA,3,615.0,125.0,1
US,493,,,2,,147.0,0
WN,851,BOI,RNO,3,515.0,65.0,0
,1061,ORD,PHL,3,,119.0,1
,198,,IAH,5,360.0,140.0,0
DL,1434,ATL,JAN,,1365.0,79.0,0
MQ,,RIC,ORD,,995.0,135.0,1
OO,6467,DEN,MFR,4,1107.0,,
EV,5192,MLI,ATL,,1075.0,,1
WN,,,STL,4,,95.0,1
FL,96,RDU,ATL,6,,,
US,,PHL,,2,1370.0,50.0,
,6549,,SFO,1,1225.0,101.0,1
DL,,CMH,,6,420.0,115.0,0
EV,5240,,ATL,5,602.0,73.0,1
,,IAH,ORD,,,155.0,
US,1703,PVD,DCA,,370.0,87.0,0
,2736,,EWR,3,825.0,117.0,1
,2349,MKE,,,460.0,182.0,
,,SAN,SMF,,820.0,95.0,
AA,466,,DFW,3,1105.0,,0
OO,,LAX,,,965.0,47.0,
B6,417,BOS,PBI,2,1245.0,191.0,1
,217,JFK,LGB,5,1020.0,380.0,1
B6,1202,MCO,,1,,168.0,0
,,JFK,LAS,3,1109.0,,1
WN,,HOU,ABQ,7,1045.0,135.0,
,2788,,MSP,1,550.0,84.0,0
OO,,ORD,OMA,1,1024.0,,1
DL,,RSW,LGA,3,884.0,166.0,1
,4208,BWI,ORD,5,1155.0,145.0,
YV,2721,PHX,,1,885.0,93.0,0
,3138,,DAL,4,1205.0,,0
EV,5420,,MHT,4,610.0,,0
OO,6765,,SFO,,644.0,38.0,0
DL,,,,,1435.0,293.0,
DL,2229,DTW,MIA,4,1200.0,,0
DL,1711,ATL,DFW,4,1311.0,152.0,0
FL,1099,IND,MCO,1,,,
OO,4609,SLC,AUS,,590.0,170.0,1
AS,62,ANC,JNU,7,,101.0,
WN,,,SMF,4,,80.0,0
,,MCO,CLT,1,930.0,98.0,1
WN,,LAS,,2,,65.0,0
EV,7101,IAD,CVG,3,510.0,100.0,
,6575,,MFR,,516.0,79.0,1
,953,IAD,PHX,4,,311.0,
B6,,JFK,FLL,1,899.0,192.0,0
9E,4171,DTW,BGM,2,865.0,83.0,1
9E,,MEM,MLI,,1160.0,,
,1741,BWI,MHT,7,,75.0,1
,5184,,HSV,1,900.0,62.0,
WN,3483,IND,,1,,260.0,
MQ,2938,GRK,DFW,5,805.0,,0
YV,,LGA,IAD,5,544.0,,0
WN,754,,,2,,,1
AA,2333,ORD,,,880.0,155.0,1
DL,2564,CVG,JFK,4,920.0,132.0,1
,635,ORF,,2,,125.0,
MQ,,,GRB,3,545.0,55.0,0
WN,1827,ONT,OAK,,1260.0,75.0,
US,,DFW,PHL,7,785.0,,0
MQ,3735,CLE,ORD,5,640.0,,0
WN,232,,PHX,5,,85.0,
OO,,DEN,ICT,,,75.0,0
OO,6473,,IPL,,,,
WN,688,,BWI,6,,75.0,0
MQ,3533,,,5,465.0,150.0,0
US,,,DCA,,805.0,124.0,0
DL,,,SMF,,555.0,243.0,1
DL,,,PDX,1,515.0,,1
XE,2618,,,5,839.0,118.0,0
,581,DEN,IAD,1,519.0,193.0,0
,5542,ILM,ATL,,990.0,94.0,1
AA,1897,EWR,DFW,,,,
EV,,ATL,TRI,5,,,1
DL,1916,DEN,ATL,3,810.0,165.0,1
US,,BOI,PHX,,,,
,,LAS,MCI,5,695.0,170.0,0
,,,ATL,2,445.0,,0
OO,4721,SLC,,3,1200.0,113.0,1
,2902,,SAF,5,655.0,110.0,0
MQ,3337,,DFW,,,,1
,,BDL,,2,375.0,81.0,0
,56,MCO,,2,765.0,164.0,1
US,1440,,DCA,5,580.0,,
EV,,CHA,,4,930.0,55.0,1
UA,23,LAX,,,502.0,349.0,0
9E,4342,MBS,,,1035.0,,
MQ,,,MIA,,375.0,105.0,0
XE,,EWR,SAV,4,990.0,140.0,1
MQ,4581,CLT,,5,,110.0,1
9E,,,MSP,6,490.0,,0
WN,1511,SJC,,5,465.0,55.0,
WN,29,MDW,STL,,595.0,65.0,
FL,,ATL,,,620.0,165.0,0
OO,,COS,DEN,3,1019.0,,0
AA,2353,ORD,DFW,4,,150.0,0
WN,,,BNA,4,1055.0,,
AA,,SMF,,2,500.0,,0
WN,1123,,FLL,2,720.0,180.0,
XE,2302,IAH,BNA,,533.0,105.0,0
,2948,,MKE,2,955.0,150.0,0
AA,1839,DFW,SAT,5,470.0,60.0,1
DL,,MIA,ATL,4,605.0,120.0,1
,845,ATL,,7,1157.0,80.0,1
MQ,4327,ORD,TVC,7,1105.0,65.0,0
EV,4950,GNV,,4,,82.0,0
,1094,ATL,MSP,3,,165.0,1
AS,200,PDX,SJC,6,,,0
CO,209,IAH,PDX,2,,,1
US,,,PHL,2,,,0
DL,1090,,ATL,2,560.0,70.0,0
,915,FLL,TPA,1,860.0,,1
UA,685,LGA,ORD,4,900.0,154.0,
AS,516,,,1,,162.0,0
B6,41,JFK,MCO,,,,
XE,,ORD,DSM,5,925.0,,1
,4342,TPA,RDU,,,110.0,0
WN,1523,STL,DAL,,,105.0,1
F9,321,DCA,,5,,130.0,1
OO,6407,TUL,LAX,5,445.0,204.0,1
9E,3709,JFK,,7,1335.0,104.0,0
DL,,,BWI,,455.0,105.0,0
WN,,PIT,MDW,,,110.0,
WN,1580,LAS,MAF,,860.0,,
MQ,4060,,CMH,,1230.0,70.0,
US,524,BOS,PHX,3,590.0,,
DL,1985,DAY,,4,,114.0,
9E,3814,MSP,CLE,2,,120.0,
CO,,IAH,,5,565.0,,
DL,1863,DCA,MSP,7,,166.0,
WN,778,PHX,SAN,3,1305.0,,
,,,BWI,2,820.0,,0
MQ,3645,MIA,,3,680.0,,0
MQ,4016,ORD,,1,560.0,,0
MQ,3313,MSN,DFW,4,,155.0,1
MQ,,LAX,SBA,7,,,1
,,SLC,RNO,2,1330.0,94.0,1
UA,321,,,7,894.0,,0
WN,,,BWI,2,,70.0,
,22,JFK,,3,1365.0,,0
DL,1293,,,1,,,
OO,6407,SFO,GEG,3,,,
WN,,,,6,1050.0,,
,670,SAN,PHX,4,900.0,,1
CO,221,ATL,IAH,7,1019.0,141.0,
WN,1164,HOU,,,755.0,,1
WN,1289,,SAT,,800.0,125.0,1
,,,,,725.0,,
,6946,COS,DEN,6,,50.0,
,2329,BUR,OAK,5,1015.0,75.0,0
CO,1705,IAH,MFE,4,1112.0,79.0,
,3816,,ORD,5,,145.0,0
,463,ORD,MSP,,1315.0,93.0,0
9E,4349,DTW,BGM,,,82.0,
OO,,,,1,1310.0,55.0,0
,2709,DAL,IAH,2,630.0,62.0,0
EV,5274,DCA,BOS,,895.0,,1
DL,1296,ATL,MKE,,1168.0,130.0,0
AA,523,DFW,ELP,2,1220.0,,
,,BOS,,1,,96.0,0
YV,,,IAD,2,,,1
,4650,SLC,DFW,,1040.0,172.0,0
YV,2864,FLG,PHX,4,1149.0,,
AA,2060,,ORD,,360.0,245.0,1
WN,990,,MDW,3,1185.0,160.0,
OO,,PDX,SEA,5,440.0,50.0,1
CO,1767,IAH,,4,580.0,282.0,1
WN,2212,,BWI,1,465.0,145.0,1
UA,187,IAD,SFO,2,384.0,363.0,1
WN,474,BNA,LAS,2,865.0,260.0,
,3983,,,2,625.0,80.0,
,1097,IAH,LAS,,440.0,204.0,1
,1295,PIT,ATL,3,,,0
,,LAX,,4,,80.0,1
AS,667,,SJC,1,920.0,237.0,
WN,325,TPA,BUF,2,635.0,160.0,1
WN,1016,,MDW,5,715.0,100.0,1
,3045,,PIT,,470.0,86.0,1
WN,1814,LAX,,,,215.0,1
,546,HNL,OGG,5,1008.0,37.0,0
US,,,,3,,,
,7303,PIT,,,,62.0,0
AS,466,SEA,,4,810.0,,
,,IAH,ATL,2,,,
WN,,,,7,,85.0,
,7247,ORD,,1,866.0,,1
,2410,,,,370.0,185.0,0
,1488,CLT,BOS,5,970.0,,0
WN,1628,BNA,,3,590.0,65.0,1
,,,TPA,2,840.0,162.0,0
EV,,,ATL,5,1001.0,,
AS,676,,DEN,1,460.0,155.0,0
MQ,,LIT,ORD,,,110.0,0
US,769,,,5,855.0,82.0,1
,,TPA,HOU,4,,145.0,0
,4149,ORD,,3,570.0,95.0,0
US,,PHX,EWR,6,800.0,,
B6,12,,JFK,2,720.0,169.0,0
MQ,4517,LGA,CRW,4,1110.0,110.0,
,6409,EWR,CVG,4,1055.0,,0
,,SMF,,,1240.0,,
FL,,DCA,MCO,,390.0,,
AA,,JFK,AUS,,,,0
FL,,ATL,LGA,,620.0,,
B6,1218,,BOS,3,1102.0,83.0,
,,PIT,LAX,4,,327.0,
OO,,,TYS,4,360.0,87.0,
AA,2059,DFW,SLC,3,1255.0,170.0,1
DL,734,ATL,RDU,6,,98.0,0
OO,6920,,ASE,4,544.0,,
WN,1585,,CMH,3,390.0,,0
FL,417,PWM,BWI,4,1032.0,95.0,0
EV,5460,,,3,360.0,77.0,1
,,MCO,CLE,1,,140.0,0
DL,2991,MEM,SLC,7,1120.0,205.0,
YV,,RDU,CLT,,,68.0,0
WN,1264,,LAS,4,,,1
CO,,,OKC,4,,83.0,0
OO,,EUG,SLC,5,370.0,113.0,
WN,876,PHX,SJC,6,835.0,115.0,1
,2577,CHS,,7,1040.0,169.0,1
EV,5453,,ATL,4,1105.0,90.0,0
,2166,,ATL,1,510.0,,0
,,ORD,,5,,115.0,
WN,,PHX,,2,,235.0,1
AA,,,DFW,3,,180.0,
DL,,IND,MSP,,730.0,116.0,1
US,1126,MCO,CLT,4,714.0,98.0,1
WN,1961,PHL,MHT,6,790.0,,
AA,442,SFO,,7,765.0,320.0,0
AA,1395,TPA,DFW,,865.0,170.0,0
AS,52,,FAI,,,79.0,1
OH,6456,LEX,ATL,4,935.0,,
,1400,ORD,MCO,6,,155.0,
OO,6878,DEN,SJC,3,551.0,162.0,0
OO,6685,,,,727.0,114.0,
DL,,CLT,ATL,3,710.0,82.0,
US,396,LAS,PHX,1,1180.0,68.0,0
,770,AUS,BWI,4,390.0,,1
MQ,3795,ELP,,5,845.0,,0
9E,4282,GPT,,,685.0,84.0,0
MQ,,DFW,GPT,,540.0,90.0,1
EV,5462,HSV,ATL,,1008.0,60.0,
UA,521,LGA,ORD,5,,165.0,0
WN,517,,PHX,7,855.0,280.0,1
DL,,,MHT,3,1230.0,,
,2841,DFW,DSM,,575.0,110.0,0
,,LGA,MSY,2,,,
AA,2337,ORD,DFW,4,,155.0,1
WN,,,,7,805.0,100.0,0
OO,,,FCA,,700.0,159.0,
WN,329,,SJC,4,1295.0,80.0,1
9E,3764,DTW,SWF,,,103.0,0
AA,1209,DFW,SJC,4,745.0,230.0,1
WN,2207,STL,,,910.0,105.0,
XE,,IAH,,6,,,0
MQ,3294,JAN,DFW,4,870.0,95.0,0
OH,,LGA,CVG,3,779.0,147.0,0
B6,1216,BUF,BOS,5,835.0,78.0,
OO,4839,SLC,ABQ,4,510.0,105.0,0
YV,2930,TUS,PHX,,685.0,,0
,,DTW,,7,1160.0,,1
UA,224,IAD,BDL,3,531.0,83.0,
OO,4654,,,4,375.0,69.0,
B6,766,,MCO,5,240.0,169.0,0
US,1630,CLT,LGA,,1095.0,115.0,0
WN,1221,PVD,,,,,1
MQ,4684,,RDU,2,660.0,65.0,0
,4514,OKC,,4,1055.0,145.0,
WN,2233,BOI,OAK,6,1145.0,,0
,498,DEN,,3,1082.0,,0
CO,63,,,,1045.0,,1
OO,,,TUS,6,539.0,121.0,
EV,5139,CAE,ATL,1,,75.0,1
DL,2462,LAX,,4,810.0,330.0,1
WN,989,RNO,,5,935.0,80.0,1
WN,3047,SNA,LAS,4,,65.0,1
AS,,SEA,,,,130.0,0
,,PDX,EWR,4,1315.0,,0
,144,,DTW,,,118.0,1
UA,512,BOS,ORD,1,979.0,,0
B6,345,JFK,,1,477.0,,0
MQ,2867,,,,990.0,70.0,
,2980,,RDU,4,,235.0,
,157,DTW,BNA,4,1030.0,100.0,1
MQ,4338,ORD,,,,80.0,
F9,370,DEN,MKE,2,630.0,133.0,1
,5335,,ABY,4,940.0,52.0,
UA,,PHL,LAX,5,1105.0,375.0,0
UA,464,,,5,1255.0,82.0,1
WN,179,,,7,505.0,75.0,1
XE,2577,CHS,IAH,1,,169.0,1
,7210,IAD,BDL,6,,74.0,
WN,50,ELP,PHX,4,1270.0,75.0,1
,,BHM,DTW,3,670.0,130.0,
XE,2228,MEM,EWR,3,896.0,155.0,0
9E,3829,DTW,BTV,,610.0,104.0,0
HA,544,HNL,OGG,5,966.0,,0
9E,3804,CLE,ATL,,335.0,,1
,,SFO,,,,335.0,
,6587,DCA,GRR,,,112.0,
DL,,ATL,,2,730.0,98.0,0
UA,600,ORD,DCA,7,,102.0,1
DL,1911,,,5,,120.0,
,,MCO,ATL,,330.0,89.0,0
DL,1425,ATL,TPA,,1145.0,94.0,
OO,6738,LAX,TUS,6,1270.0,,
MQ,3236,GRK,DFW,6,715.0,50.0,
,,,SFO,7,370.0,409.0,
OH,6452,DTW,IAD,5,620.0,,0
WN,660,,,2,900.0,85.0,0
,7129,CHS,IAD,7,612.0,90.0,1
DL,2045,,DTW,5,1027.0,,1
DL,,,LGA,,530.0,,1
YV,,PHX,,,,94.0,0
CO,387,EWR,SNA,2,715.0,378.0,1
WN,,PDX,SMF,5,695.0,85.0,
UA,464,,ORD,,799.0,234.0,1
B6,117,JFK,MSY,2,,,0
,,DCA,CLT,5,419.0,95.0,
OH,6361,CVG,RIC,,,86.0,
,,MIA,EWR,5,425.0,,0
UA,525,,,,,,
OO,7789,SUN,,3,795.0,67.0,0
,547,,,6,835.0,,1
,,ATL,,2,1224.0,301.0,0
OH,6645,DTW,LEX,5,,79.0,0
,,IAH,SEA,,,284.0,1
,1968,MDW,HOU,3,1155.0,,1
YV,2628,CLT,,3,880.0,,0
DL,1434,,,7,730.0,156.0,
WN,426,SJC,LAX,6,720.0,70.0,1
,,,CLE,3,855.0,97.0,
DL,1534,,RIC,7,905.0,95.0,1
OO,6319,PIT,,7,1017.0,62.0,1
,395,LGA,MCO,1,885.0,174.0,1
AS,,,JNU,1,1125.0,40.0,1
,876,ORD,BOS,1,,,
OO,,MSN,DEN,,,,0
,3705,DCA,,3,1100.0,135.0,0
YV,2867,EWR,,6,,126.0,0
CO,454,FLL,CLE,1,1165.0,170.0,1
MQ,3278,DFW,,6,930.0,,1
WN,,BWI,BDL,4,865.0,65.0,1
EV,,,ATL,,540.0,57.0,0
OO,4606,SAT,,,850.0,,0
,,,,3,771.0,70.0,1
,1110,,,,,185.0,
FL,905,PHF,ATL,,660.0,110.0,1
WN,,RNO,LAS,,1250.0,,1
,2991,,IAH,7,,82.0,0
,6430,ATL,,7,885.0,87.0,1
B6,610,JAX,JFK,4,,,1
OO,6439,CWA,EAU,5,,38.0,
,23,,DAL,3,630.0,65.0,
,3828,SYR,,4,,,1
AS,587,SNA,PDX,7,615.0,,
OH,,,BOS,3,450.0,132.0,1
OO,4575,SLC,SMF,,521.0,,1
,1566,,CLT,3,665.0,106.0,1
FL,1099,IND,MCO,,,140.0,0
OO,,,PDX,,,141.0,
,2968,,ATL,,440.0,281.0,0
,,DFW,,4,795.0,,0
DL,1606,,,2,,265.0,0
9E,3947,HSV,ATL,3,330.0,70.0,0
,2654,,BWI,4,410.0,,0
,4108,ATW,,,360.0,77.0,
AA,,DFW,,,920.0,175.0,
US,327,LAS,PHX,6,595.0,72.0,0
,1712,ONT,DFW,2,695.0,170.0,0
,156,,,4,790.0,173.0,
,4186,LSE,ORD,,425.0,70.0,
FL,379,,TPA,5,585.0,155.0,0
US,894,CLT,,,,80.0,1
,6462,MEM,PHL,3,565.0,141.0,
FL,687,ATL,ICT,4,1265.0,,0
,698,,GRR,4,1160.0,54.0,0
WN,,,SFO,5,1290.0,175.0,1
,694,BWI,RDU,1,1230.0,65.0,1
WN,,HOU,DEN,5,450.0,155.0,0
,541,DFW,LAS,,405.0,178.0,1
,3507,SJC,,4,610.0,70.0,0
DL,1305,DTW,,4,600.0,,
OH,6296,MKE,CVG,,720.0,83.0,0
UA,,LGA,ORD,7,360.0,149.0,
WN,744,,HOU,7,1005.0,105.0,1
EV,5202,CLE,,1,,119.0,0
US,1786,CLT,,,1095.0,130.0,0
,2455,ATL,LAX,7,1315.0,308.0,1
WN,,,SFO,3,745.0,80.0,1
,200,DEN,SJC,,560.0,,
DL,,,,1,,247.0,
EV,5568,PIT,,5,,125.0,
,3658,DEN,SJC,4,,165.0,
YV,2914,BFL,PHX,,723.0,92.0,0
9E,3826,AZO,DTW,5,495.0,,0
EV,5012,ATL,ICT,4,1312.0,140.0,
,4608,,SEA,,,,1
XE,,ATW,ORD,1,1094.0,60.0,
WN,2898,HRL,HOU,,1085.0,60.0,0
XE,2556,CLE,MSP,4,,125.0,
DL,2982,MEM,DCA,5,895.0,125.0,0
,5537,ATL,STL,6,1048.0,106.0,0
DL,2102,,ATL,1,,,1
,391,ITO,HNL,6,1221.0,49.0,
,2189,PVD,PHL,4,,85.0,
WN,,HOU,DAL,2,1260.0,55.0,1
XE,,MCI,,3,624.0,,1
OO,,DEN,,,651.0,125.0,
UA,,GEG,DEN,,371.0,134.0,0
AA,1292,DFW,,7,,,0
DL,2538,,ATL,2,390.0,123.0,
MQ,,ORD,FWA,7,,,0
XE,2282,ELP,IAH,4,520.0,115.0,0
XE,,IAH,,4,,61.0,1
,181,LAS,,,,70.0,0
DL,1284,ATL,ONT,,1195.0,,0
WN,2278,,MSY,3,,180.0,
OO,6355,SBA,LAX,1,1034.0,46.0,0
CO,,RSW,EWR,2,1205.0,171.0,1
,5909,,,2,,52.0,
CO,,,SLC,3,,,1
WN,1680,,LAS,,,,1
,1020,ATL,,,,121.0,1
US,714,DFW,PHL,4,785.0,189.0,1
9E,4111,BGM,DTW,1,,,1
,300,,DSM,,754.0,99.0,1
WN,382,,,4,805.0,,
,,SNA,,3,,,
YV,7248,ORD,BDL,,,120.0,0
,66,ANC,CDV,,925.0,53.0,1
F9,672,DEN,,5,1135.0,205.0,1
XE,2898,AEX,,4,375.0,,
,3516,MSY,MCO,,,95.0,1
AA,,JFK,ORD,,870.0,180.0,
,,FWA,CVG,5,,54.0,
,2473,,EWR,2,966.0,88.0,1
DL,1656,ECP,,,716.0,74.0,1
,3049,SAN,,5,420.0,50.0,0
CO,,,EWR,3,,122.0,0
OO,6234,DFW,,5,,205.0,0
AA,,SJU,MIA,2,905.0,170.0,0
,1709,MSP,DEN,6,435.0,135.0,0
,4368,,CVG,,870.0,70.0,
,359,TUS,LAS,5,1005.0,80.0,1
OO,6510,SMF,LAX,,1212.0,83.0,1
DL,1232,,,,480.0,202.0,1
,678,SAN,LAS,7,705.0,70.0,1
XE,,,PVD,7,,62.0,0
AA,1894,SFO,LAX,7,585.0,,0
UA,192,,,3,1268.0,111.0,0
EV,5538,,ATL,3,322.0,153.0,
,425,,PHL,7,1015.0,150.0,
WN,2138,BUR,LAS,5,1100.0,60.0,
CO,,,,7,1295.0,,0
FL,761,MCO,HSV,,955.0,100.0,0
WN,,,LAS,2,570.0,85.0,1
AA,375,ATL,,,,,1
US,,,BOS,,,79.0,0
,6363,SLC,LAX,5,1250.0,120.0,1
,861,MDW,,1,,275.0,1
OO,6269,,FAT,2,1261.0,,
YV,2602,SAV,CLT,,420.0,72.0,0
XE,2558,,OMA,2,,202.0,1
,2048,,BOS,,1260.0,,
F9,484,PHX,MKE,,1085.0,198.0,1
UA,42,HNL,DEN,2,1380.0,,0
US,,CLT,SYR,7,990.0,106.0,1
WN,1326,MDW,LAX,,530.0,,
YV,2636,CLT,DAB,3,881.0,,
UA,683,LGA,,,839.0,156.0,1
,1130,MEM,,3,945.0,85.0,0
EV,4974,ATL,,,825.0,82.0,
WN,2908,PHX,LAS,5,,70.0,1
CO,1695,IAH,,2,795.0,230.0,1
