Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
DL,1096,ATL,,,,111.0,1
B6,,,,,,,0
,6573,DEN,,,,,1
WN,,MDW,TPA,5,,,1
CO,312,,BQN,6,1229.0,,
,,,MCO,1,820.0,205.0,
,,DTW,,3,1045.0,77.0,0
,,,,2,740.0,,0
,6417,,LAX,,,57.0,
OH,,JFK,,,1019.0,102.0,
,,,RAP,,875.0,,1
OO,,,ORD,6,997.0,68.0,
,7001,,,,,,
AA,,,,,,95.0,0
,,,ANC,,,64.0,0
XE,5930,,,4,,,0
FL,,,RSW,,,,1
,,MDW,,,1110.0,170.0,1
,,BNA,,7,,80.0,
,,DEN,,,,80.0,0
,,,PHX,,1331.0,,
OO,,,,,,143.0,0
,1296,SAN,,1,,,0
AA,1533,ATL,,,,,
,,DEN,BUR,,,,1
DL,1461,RSW,,,,,0
,,PHL,ORD,1,,147.0,
,2744,DFW,FAY,,,150.0,
AA,,,,6,660.0,,1
UA,,,,,,131.0,
OH,,,DTW,,,86.0,0
CO,,MCO,EWR,,,,
MQ,,DCA,ORD,,750.0,125.0,
,1251,DEN,,7,,,1
,,,DTW,,,,
AA,,MIA,,6,,,
,6688,,DEN,,,96.0,
WN,2903,,,,805.0,,1
,,,MCO,,,185.0,1
,,OAK,LAX,4,,,
OO,,DRO,DEN,,365.0,,
,1086,MEM,ATL,,,,
,1775,,PVD,3,965.0,,
AA,,,,4,,,1
,,,,3,700.0,,0
CO,477,RSW,EWR,5,,,
,2547,JFK,MCO,7,720.0,,
,4887,,MSN,,,,0
AA,1543,,DFW,3,,,0
US,,,LAX,4,,,
WN,45,,BWI,2,1140.0,170.0,
,,MIA,JFK,4,425.0,165.0,
EV,5568,ATL,PIT,3,661.0,,
,1890,CLT,EWR,,,118.0,
,,IAD,MDW,,,130.0,1
US,,,,5,750.0,,
US,1465,,PHL,,,93.0,0
,1891,ATL,,5,525.0,,0
WN,,OKC,BWI,,,165.0,1
,3076,,MKE,4,1217.0,,
,301,,FLL,5,809.0,186.0,1
,,LGA,,2,1020.0,72.0,0
,6395,,,,,194.0,1
AA,1223,,DFW,,645.0,,
,,,,,987.0,,
WN,346,,,,,,1
B6,1411,,AUS,7,775.0,,1
OO,,SLC,,,,105.0,1
WN,2049,,SAN,,1085.0,,1
,,,,,,,1
,,,CLT,1,15.0,,
US,1269,JFK,CLT,5,,,
WN,,,SLC,,,,1
,2883,BOS,CLE,3,,,0
,2862,,MKE,3,1195.0,153.0,0
,,,IAH,2,,74.0,
B6,,SJU,,4,,,0
OH,6332,CLE,CVG,,,83.0,0
UA,,,EWR,,900.0,,1
,,RDU,DCA,2,,,0
,732,,JAX,,,147.0,0
DL,2357,MSP,,5,,,0
DL,,PHL,,5,450.0,,0
,,,LGA,5,,125.0,
DL,,,ATL,,785.0,132.0,1
DL,,,LAS,3,,,
MQ,,OKC,,4,,125.0,1
,,MHT,,7,,,0
,,,SRQ,6,665.0,,0
,,SAT,DFW,,,,
,,ORD,DCA,,,,0
WN,,,BUF,4,,85.0,1
EV,7083,IAD,ROA,5,,60.0,0
WN,182,STL,,,1205.0,,
,2157,EWR,,1,,,
,713,,SJU,6,,,0
WN,945,,,3,,80.0,
EV,5530,GTR,,6,667.0,73.0,0
OO,6579,,,,,,0
US,647,PHX,ONT,,,78.0,
AS,463,LAX,SEA,,1170.0,,
AA,,ELP,DFW,3,360.0,,
DL,165,JFK,LAX,,900.0,,
,1040,,,4,400.0,169.0,0
AA,761,,STL,,,65.0,0
,1192,SLC,,3,,,
,3067,,,,605.0,,
EV,7079,,CAE,5,745.0,,
B6,,,PBI,6,1314.0,,
AS,665,,,,420.0,,0
,,,STL,,,,
AA,,ORD,MCO,,420.0,,1
EV,,ROA,DTW,4,360.0,,
WN,,,,,360.0,,
,1764,,DCA,5,1077.0,,0
,,MSP,,,,,0
,,,,4,380.0,,0
,,SFO,CLT,,1340.0,284.0,0
EV,,ATL,AVL,,,,
HA,,OGG,HNL,,781.0,34.0,
,,,IAD,3,,,
,6281,,,5,,,0
UA,781,,,,,156.0,0
,,,IAH,5,,171.0,
,,BOS,,1,,413.0,1
MQ,,,,,895.0,110.0,0
,,,TVC,,,,0
,1829,SFO,,1,1310.0,,
,6520,,BHM,,,,1
US,1990,CLT,IND,5,,,0
AA,2397,JFK,,5,1020.0,300.0,1
FL,,ATL,IND,,988.0,98.0,
B6,,,LGB,1,1050.0,195.0,1
,,,BOS,,1255.0,175.0,
EV,,,,,575.0,,
,,DEN,GJT,4,,57.0,
B6,,,BOS,,879.0,189.0,
UA,,,,,,159.0,
F9,,,MCO,3,,,
DL,,,,,420.0,128.0,0
,4041,,TUL,4,,,
YV,,PHX,,,,81.0,0
,,MIA,IND,6,,165.0,
,,DAB,ATL,5,1080.0,,
US,,FLL,,,,164.0,
XE,2399,IAH,,1,780.0,61.0,
,3082,,SDF,,,124.0,
,6924,,,,1285.0,,
EV,5188,,DSM,,1155.0,145.0,1
,,ORD,IAD,5,1096.0,,0
,29,,MCO,7,,135.0,1
OO,7020,DEN,COS,,1215.0,35.0,0
,,,,5,,,
,,LAX,CLE,,645.0,262.0,
CO,172,,,,,335.0,
DL,2144,DTW,DCA,3,,91.0,0
,372,SJU,,2,,180.0,1
,,,HOU,3,550.0,,0
,,,ATL,3,,,
9E,3708,,ATL,1,1091.0,89.0,
,6510,,,,1212.0,83.0,0
AA,617,,SAN,,,195.0,1
9E,4043,GRR,MEM,,710.0,113.0,
,1214,STL,,7,,,0
B6,,,,7,1200.0,82.0,1
FL,709,ATL,,,,87.0,
,4021,,,7,720.0,,
,,ATL,,4,,,0
OO,,,STL,,580.0,175.0,1
9E,3914,DTW,,,1045.0,54.0,
,,ONT,SJC,,725.0,70.0,
WN,,,,7,,70.0,
,7219,,,2,,,0
US,1978,,EWR,2,,110.0,
,2358,IAH,DTW,6,980.0,,1
WN,,RDU,,3,1125.0,95.0,1
,,CLT,MCI,4,1188.0,,
,1202,PBI,,6,,114.0,0
B6,1310,IAD,JFK,,,83.0,
,,,,,990.0,106.0,
WN,,,TPA,,705.0,,
MQ,4011,JAX,ORD,6,775.0,,0
AS,,,,6,,,1
,2703,CLT,CHS,,564.0,,
OO,6415,LAX,SBP,,,61.0,
WN,2720,,,1,845.0,125.0,0
MQ,,,ORD,5,360.0,80.0,0
B6,107,,,,350.0,83.0,0
F9,,LAX,,5,,140.0,1
MQ,4110,MDT,ORD,4,450.0,145.0,
FL,255,,FNT,,941.0,114.0,
XE,2723,,,3,,,
MQ,,DFW,,,935.0,100.0,1
,1634,,,1,,65.0,
AA,2206,,IAD,,1040.0,160.0,
,,,PHX,2,,,
WN,969,,MDW,,955.0,125.0,1
,,,ATL,3,330.0,,
,2277,,BRO,,,,
,81,,PHX,,360.0,111.0,
,,,IAH,,645.0,,
XE,,RIC,IAH,,875.0,,1
,,ANC,SEA,2,870.0,,
,,CLT,,,971.0,124.0,0
,710,DFW,LGA,,555.0,,
9E,4190,,,5,935.0,123.0,1
,711,FLL,,6,725.0,200.0,
,2789,,SGF,,1065.0,,0
UA,,,DEN,5,,,
,,,,7,825.0,68.0,
,,,BOS,,793.0,,
UA,,,DEN,7,715.0,,
9E,,MLI,MEM,,370.0,,0
,,CYS,,,,115.0,
,,,MCI,,,95.0,
AA,,DCA,STL,,430.0,,0
US,235,DTW,,,,106.0,
UA,204,SEA,,,925.0,,
EV,,,,7,,93.0,0
US,768,,PHL,,,,1
FL,119,,TPA,6,,,
EV,5538,,ATL,1,322.0,,
AA,1103,,,,,65.0,
OO,4490,,PSC,3,,105.0,
,6436,,,5,,90.0,0
OO,6574,SFO,,1,775.0,43.0,
,,,SEA,7,873.0,71.0,
,,,MIA,1,465.0,,
,2363,,LAX,,,394.0,0
DL,,,,,430.0,304.0,0
,6637,MLI,,3,1169.0,,0
B6,,,,5,477.0,183.0,
,,,DEN,2,440.0,100.0,0
AS,328,,,,,126.0,
,,ORD,BWI,,1160.0,,
,,,SEA,2,1155.0,,1
,799,,DEN,3,,158.0,1
,5222,,BTR,,1310.0,98.0,0
,2246,LAX,,7,1050.0,170.0,1
,6894,LAX,RNO,,,,
,,,,5,,,
,,,DCA,7,,,
DL,2451,IAD,,,,,1
AA,,,BNA,2,1025.0,,
,7278,,,5,700.0,156.0,
,,,,6,,117.0,
US,,,,2,1095.0,,0
,,,,2,,,1
,,,,,,134.0,
UA,,,,,1240.0,,
,,DEN,IAD,7,,,0
OO,,,,,832.0,,
WN,,TPA,BWI,6,435.0,130.0,
CO,,IAH,,6,1150.0,,1
EV,,ATL,,6,1005.0,57.0,0
,560,SFO,,4,,,
,,EWR,AVL,,538.0,,0
,4647,GTF,,,785.0,85.0,
CO,,,SNA,2,840.0,,
B6,,JFK,TPA,2,,,
,1464,,TUL,6,,55.0,
,1244,,,,,80.0,1
,1089,PHL,JAX,2,,136.0,
WN,278,,LAS,5,720.0,,
DL,,,ATL,2,645.0,,
EV,5132,ATL,,2,490.0,,
US,,ATL,PHL,,390.0,,
,,CLT,MSP,5,880.0,170.0,0
DL,1875,MSP,,,,,
,2362,RIC,CLE,3,,82.0,1
WN,,,,4,,,
B6,,LGB,IAD,,,273.0,1
,1166,BWI,,,,,
,427,ATL,DEN,,,210.0,0
AA,2222,SFO,,,,210.0,1
,3031,,IAH,4,700.0,176.0,0
DL,2473,,,7,,,
EV,,,,,420.0,,
DL,,JAX,ATL,,,75.0,1
US,1570,FLL,,,1155.0,,
,4752,ABQ,SLC,,,102.0,1
,991,IAD,,,475.0,,0
,,,,,1296.0,108.0,1
,,JFK,,3,,,0
,,,ATL,,,,
,2285,,MDW,5,980.0,,
OO,,SFO,,3,515.0,64.0,
FL,,ATL,,,1157.0,,1
OO,6267,,,,,56.0,
,,PDX,,,,,
XE,,IAH,,,955.0,148.0,0
DL,2801,BWI,,7,865.0,,
,439,,,6,960.0,192.0,
,,,IAH,,910.0,223.0,0
FL,857,ATL,,1,,92.0,1
XE,,,,4,890.0,,0
,,,,5,,,0
,,EWR,SEA,,450.0,,0
,,BNA,LGA,7,,130.0,
,,IND,,3,,156.0,
,2448,CVG,RSW,6,1140.0,143.0,0
FL,1588,MCO,BKG,,857.0,147.0,0
,5306,,SBN,,,,0
YV,2649,LAX,,,570.0,,0
FL,134,,ATL,,,,
9E,3883,,,3,,115.0,
WN,1279,,BDL,7,,65.0,
,1695,BUF,ATL,5,,,1
FL,901,PHF,,,,123.0,0
,134,RSW,,4,562.0,,
WN,1488,,MDW,,590.0,80.0,
,2183,EWR,,4,389.0,139.0,0
DL,2147,LGA,ATL,,,,1
,,,,4,,,1
OO,,,,3,,,
WN,,OAK,,3,,,
,689,ATL,RIC,,,97.0,0
WN,,BWI,ALB,1,1235.0,,1
AA,1613,,,,,,1
EV,5011,,DTW,1,360.0,98.0,0
,5357,ATL,,,,,0
XE,,MSP,EWR,3,1110.0,159.0,1
WN,,,BUF,4,545.0,,
XE,2488,,EWR,,1202.0,,0
,6349,,,4,,,
MQ,,RDU,,7,500.0,,
,3147,,CLE,3,885.0,,
,504,EWR,,4,,,
,2164,MSP,DCA,7,,,1
,3738,ATL,HOU,6,525.0,,
,,,,3,865.0,170.0,1
DL,1878,SAV,ATL,3,,,1
AA,,,DFW,4,900.0,145.0,0
,2854,TPA,,,,207.0,0
,,,TUS,,1230.0,115.0,
9E,,MEM,,,1180.0,,
,,,JAN,3,,,0
,968,,ORD,,1416.0,213.0,
,,,,2,515.0,70.0,0
,1234,SLC,,6,,117.0,1
,,,,6,,150.0,
FL,198,,,4,,,
,,,,4,585.0,,
,2525,BHM,,2,,90.0,0
MQ,,DFW,,6,,125.0,0
,,,,5,750.0,214.0,0
WN,,,,4,,75.0,
WN,,BDL,,,1060.0,,
DL,,,BZN,3,670.0,,
,,ORD,PVD,,,136.0,0
UA,,,ORD,,1095.0,,0
B6,,OAK,LGB,3,,77.0,
US,634,SJC,PHX,7,,,
DL,1681,EWR,DTW,,1180.0,124.0,0
,724,SNA,ATL,,,,
WN,28,ECP,,3,,115.0,1
,,DCA,,1,,,
DL,1537,ATL,,,,,
US,,,JAX,,,85.0,0
,1232,,SLC,7,480.0,202.0,0
FL,,,,,1000.0,,
CO,410,,EWR,,,194.0,1
,,MCO,HPN,,734.0,,
,,SEA,,,985.0,369.0,
,2958,SAT,,3,625.0,200.0,
AA,,,MCO,4,900.0,,
XE,5946,ORD,MCI,3,1205.0,90.0,
XE,2189,IAH,,,,,0
FL,691,SRQ,ATL,,749.0,94.0,
DL,,FLL,,1,,176.0,0
,500,SFO,PHX,5,765.0,119.0,
DL,2642,ATL,,6,,,0
,,TPA,ATL,,,96.0,1
AA,,,,2,,,
9E,,,,,1219.0,,1
AA,1662,,,,,210.0,
,60,HOU,DAL,,1260.0,,1
,6555,,,2,,144.0,
DL,,,,6,942.0,178.0,0
OO,6735,,,6,629.0,,1
,1507,TPA,,4,550.0,138.0,0
WN,1931,,,,885.0,160.0,
,1085,,CLT,,390.0,245.0,
,438,,,1,,,0
AA,,,CMH,,,135.0,0
AA,,,SAN,7,,190.0,0
,3735,CLE,ORD,,,,1
UA,906,SFO,ORD,,655.0,,1
AA,1032,ONT,DFW,,370.0,180.0,0
CO,1602,AUS,IAH,6,1035.0,53.0,
9E,3752,,ATL,,,,
,222,,,,1225.0,,
AS,885,PDX,KOA,3,1060.0,,
OO,,SAN,LAX,,,,
,4824,SLC,COS,2,1015.0,,
9E,,,TYS,,980.0,60.0,1
AA,2096,DFW,BWI,,725.0,170.0,
US,,CLT,LGA,2,1205.0,110.0,
,2888,PHX,AUS,5,790.0,133.0,0
WN,,,,,885.0,160.0,1
B6,,JFK,,6,,,
,,HTS,,,,,1
YV,2635,,,1,,94.0,0
UA,,,,,,,
DL,2822,,DTW,,,,1
,,,,2,,173.0,0
EV,,,,,,,0
,,,SAN,7,,,1
WN,2450,TUS,LAS,,795.0,,1
OO,7797,SLC,SUN,,,72.0,
HA,,HNL,,1,,37.0,
OO,,DEN,,2,620.0,,
WN,3307,BDL,MDW,5,395.0,,
MQ,,MSN,,1,,,
MQ,3900,,,7,725.0,,
,,JAX,,,,,
,,,,2,,,
,,LAX,JFK,7,,325.0,
AA,,,,2,,,1
YV,,,ORD,,508.0,155.0,0
OO,4865,BZN,SLC,2,460.0,,
DL,,DCA,ATL,3,600.0,110.0,0
,856,,,4,,150.0,1
UA,903,,DEN,5,980.0,239.0,1
AA,726,,,1,,,
,1288,,SEA,,,130.0,1
,,PSC,,,,95.0,1
,6474,,,6,,149.0,1
DL,252,FLL,,5,692.0,188.0,0
,,,,7,,,0
,,LAX,SBP,3,,54.0,1
9E,,,MBS,3,,51.0,1
,,SEA,STL,,675.0,225.0,
,,,ATL,,870.0,126.0,1
MQ,4105,,ORD,2,,,
,,,ORD,7,750.0,95.0,0
WN,2298,SNA,SFO,3,,,
,,,,,,,1
US,,,BOS,5,840.0,66.0,0
,,,SJC,7,,,0
OH,,,,5,,,0
XE,,CLT,,,445.0,176.0,0
,7049,DEN,SMF,1,534.0,156.0,
,,DEN,MCI,,,93.0,1
,,LGA,STL,6,,170.0,0
9E,,MEM,MKE,,,108.0,0
,6278,,ASE,,1125.0,,1
,196,HNL,OGG,,1135.0,,0
DL,2471,ATL,,,670.0,258.0,
MQ,3934,,,,1240.0,100.0,
,,DFW,,,,,0
,4617,SLC,,,,93.0,1
,642,LAX,,5,955.0,,1
,2909,DFW,TYS,,,,
,,,MFR,5,669.0,,
FL,199,DCA,ATL,3,883.0,120.0,
,,ATL,,7,,,
,135,,,7,,90.0,1
OH,,,RDU,7,,,0
YV,,PHX,,,,62.0,
,,ELP,,,,,1
CO,1636,,,,599.0,,0
HA,342,,,4,498.0,50.0,
WN,1588,BNA,PHX,3,1140.0,240.0,1
MQ,,,,,685.0,,
YV,,PHX,BUR,,910.0,88.0,0
,3045,DEN,LAX,,950.0,150.0,
,,,,4,,,
YV,,,,,,66.0,
,224,LIH,,7,1227.0,,
WN,3504,DAL,,5,,,1
,,,BDL,3,,,
,,,LAX,1,,,
,2022,,,3,,84.0,0
XE,,IAH,CLT,2,,136.0,
,1560,,,1,,257.0,
MQ,2903,,,,420.0,140.0,
DL,,IND,ATL,,,,
,2734,,,5,,,
,,ATL,,6,,,
,4369,ORF,,,,123.0,
,171,DEN,,,,114.0,
,,HLN,DEN,,440.0,,
DL,,DTW,LAS,,,272.0,
,920,,,,,,
,21,,SEA,6,,,
,509,MKE,LGA,1,,,1
,,DCA,LGA,7,1260.0,69.0,0
,5291,,,1,,,
AA,2024,,,,730.0,100.0,0
,2411,,,,535.0,,
F9,,DEN,,,1270.0,,1
,430,,,,1075.0,,1
,2651,,,7,470.0,205.0,
,2404,LAX,,4,,,
9E,,,,,568.0,,
,,OAK,SAN,,,85.0,
OO,4727,SAT,SLC,1,1136.0,177.0,0
WN,1180,ONT,PHX,,960.0,,
AS,,ANC,,,990.0,,0
DL,,,BUF,2,,,1
,,,,2,,109.0,
,7796,SLC,SUN,,,,0
DL,1450,LAS,,,,,0
,,SFO,PHX,3,,,1
WN,1771,MDW,CLE,,680.0,70.0,
AA,721,,ELP,,,,0
OO,,,ORD,,371.0,115.0,0
OO,,,SFO,4,890.0,,
9E,,MDW,,2,840.0,87.0,1
,,LBB,DAL,5,495.0,,
,7307,,DTW,,,150.0,
MQ,,MIA,,2,,,0
,3272,PIA,,,,135.0,0
,2281,BUR,SJC,5,640.0,65.0,1
,,,,,702.0,,1
,,LGA,,,636.0,196.0,0
WN,,MCI,BWI,4,820.0,,0
CO,,,IAH,,435.0,263.0,1
,589,DFW,OKC,,,,0
,147,,,,,125.0,
B6,152,,,7,,167.0,
,,CVG,TPA,,675.0,131.0,1
,,,ORD,,,155.0,
,,,IAD,5,,,0
OO,,LAX,,4,,,
,6305,LGA,CMH,7,960.0,,1
AA,,,JFK,,,,
HA,173,,LIH,,,,
AA,657,DFW,,4,1320.0,,
,2033,DFW,,,,,0
,,,,,,62.0,0
DL,2196,,,1,915.0,,0
,,,,,500.0,60.0,0
,6336,,RNO,,,58.0,0
,2001,ATL,,,1044.0,70.0,0
OH,6434,BDL,,1,,,0
,7768,SGU,SLC,,360.0,,0
US,1729,CLT,MCO,3,688.0,91.0,0
US,1800,PBI,,1,,112.0,
B6,582,,HPN,,505.0,165.0,0
,,,,,,,
UA,393,ORD,PHX,,,239.0,
,3761,,CMH,4,370.0,,0
OO,,PDX,,,,,
,2098,ATL,,6,1310.0,98.0,
XE,5898,CLE,IAD,,868.0,,
EV,7324,ATL,,,,64.0,
AS,,,LAX,,590.0,137.0,0
,,DFW,,,575.0,65.0,0
,,OTZ,,6,,,0
WN,,,ONT,,,55.0,1
,2710,,STL,4,1060.0,140.0,
,3106,,BWI,5,,,
,1865,,ATL,4,410.0,110.0,0
,,ATL,FAY,,885.0,77.0,
,492,SAN,SMF,4,740.0,,1
WN,580,,STL,3,590.0,,0
EV,,MEM,,,,101.0,1
DL,2225,,ATL,,825.0,,0
,,SRQ,JFK,6,705.0,159.0,
OO,7011,,LAX,,361.0,59.0,0
AA,1602,,,,,75.0,
,,,,,,76.0,
AS,152,ANC,OME,,660.0,,1
,2217,STL,PHL,6,,135.0,1
,2337,EWR,ORD,4,770.0,155.0,0
,,ATL,SLC,,646.0,,0
MQ,,ACT,DFW,5,,,0
,,LAX,,5,,48.0,1
,,,DEN,7,,165.0,
WN,,PHX,SNA,,1085.0,75.0,
,632,SEA,,,,170.0,
CO,172,,LAX,5,,335.0,1
MQ,4108,,JAX,3,,,
CO,1692,EWR,,,,,
B6,698,FLL,DCA,,684.0,,1
OO,,,,,966.0,,
DL,,STL,MSP,,,98.0,1
,2970,TPA,FLL,1,625.0,60.0,
,,OKC,SLC,5,390.0,142.0,0
YV,2708,LAS,LAX,1,,,0
EV,5038,,CVG,6,,108.0,1
AA,1856,MIA,IAD,,,145.0,
WN,247,DTW,,,945.0,70.0,1
CO,,CLE,EWR,7,445.0,89.0,
US,,STL,PHX,5,880.0,203.0,0
AA,1985,,,,430.0,,
,457,,ATL,1,,115.0,
AA,1637,ORD,TUS,,,235.0,1
,,TPA,,,420.0,,0
,,DTW,,4,1315.0,76.0,
AA,2287,,,2,,140.0,0
,2646,ATL,RSW,,810.0,99.0,
,,,DCA,,735.0,88.0,
,3265,,DFW,3,360.0,,
,,ORD,CLT,1,1268.0,,0
UA,406,BIL,,1,822.0,92.0,
,,AUS,ORD,6,,,1
AA,2431,,LAS,,870.0,70.0,0
FL,298,,ATL,5,654.0,112.0,
WN,2658,RDU,BWI,7,1105.0,60.0,0
,,,,,,,
OO,,,PDX,4,506.0,141.0,0
FL,102,,,,1117.0,,1
WN,,,,3,425.0,,
DL,,ATL,FLL,,1298.0,114.0,1
,,,MDW,6,600.0,135.0,
AA,1154,DFW,,,765.0,,
XE,2946,JAX,,,,,0
9E,4295,JFK,LWB,3,750.0,110.0,1
US,,,,,450.0,120.0,
,4063,,,5,,,
,,,,3,,,
,,,SAN,2,,,0
,369,PHX,,,1060.0,,0
OO,6843,COS,,7,,50.0,1
F9,,,,,470.0,82.0,
,19,DAL,HOU,,660.0,,1
,,MSP,SMF,,,240.0,1
EV,,MSN,,,,,
,,,,4,540.0,232.0,1
,,,DFW,7,500.0,170.0,
,85,FLL,ATL,4,,,0
AA,1091,STL,,,,115.0,
,4486,,BOS,5,1200.0,,
WN,118,PHX,MHT,3,765.0,285.0,1
WN,,ECP,BNA,,,95.0,0
,,,,5,,,
DL,1188,,BDL,1,1295.0,137.0,1
,912,,,,360.0,,
MQ,3061,LAX,SAN,,,45.0,0
,,MSY,,,,100.0,0
,2783,DFW,,3,845.0,60.0,0
,,,,3,,120.0,0
AA,1196,,,5,,,0
,776,IAH,,,,,1
,,,,7,,,
OH,6458,RDU,BOS,,765.0,,
WN,3088,,,,,195.0,
CO,722,,,5,824.0,,0
,6668,,,,,113.0,0
,6271,ORD,,,,,0
DL,2014,,,7,440.0,248.0,
UA,,,SJC,,,,1
DL,,ATL,IAD,2,,,0
DL,,,MEM,,,,0
,,CLT,JFK,4,,108.0,0
WN,1511,,SMF,,,90.0,
,,,,7,360.0,107.0,
MQ,4117,,ORD,,370.0,110.0,0
,,BWI,MKE,6,615.0,125.0,0
FL,430,,,,1075.0,126.0,
OO,,,LAX,2,300.0,,
,3358,XNA,,,,,0
WN,,,,,,85.0,
,,ATL,JFK,,,147.0,
YV,2734,,PHX,,920.0,150.0,
XE,,IAH,,,,144.0,
,,,DEN,,,,0
,1466,,BOS,,,200.0,0
F9,,SEA,,5,,,
,,JFK,,6,,78.0,0
,1222,,,,,,
OO,7805,,,7,,73.0,1
,256,PHX,,,630.0,,
,333,TUS,,,,,
AS,225,,,,,,1
,444,,,6,,120.0,0
WN,,SJC,,4,1130.0,,0
AA,,,DFW,,745.0,,0
WN,3484,,,7,850.0,60.0,
,,,,,346.0,34.0,0
CO,,IAH,LAX,4,,,
EV,5163,ATL,EYW,,,116.0,0
9E,,MEM,,,895.0,,
DL,,ATL,,3,,,
,,,,5,500.0,385.0,
,,,MFE,,1110.0,79.0,
YV,,PHX,PSP,,1268.0,,
MQ,2700,,,4,,,0
OO,,,,3,,,0
YV,2762,PHX,SAT,4,,141.0,0
WN,,OMA,STL,,1030.0,70.0,1
XE,,,DCA,5,530.0,79.0,
AA,2454,,SAT,1,1355.0,60.0,
,,,ORD,,360.0,169.0,
B6,,,MCO,,361.0,,0
WN,607,BWI,,,,65.0,
WN,1252,,,5,1185.0,,
,,,SLC,7,1064.0,,0
B6,1219,,BUF,,,,1
CO,,IAH,,,,153.0,
,,SLC,LAX,4,1010.0,,
,5405,ATL,DSM,4,815.0,,1
,2083,SLC,,,1200.0,87.0,
XE,,IAH,,6,941.0,,1
FL,,,,3,,72.0,
WN,,,,,1070.0,65.0,1
,,,PHL,6,1355.0,267.0,
MQ,2986,DFW,AGS,4,,,
OO,6307,DEN,DTW,,1063.0,162.0,0
CO,,,,,410.0,,0
DL,2306,,GRR,,575.0,120.0,0
DL,,SAN,JFK,,1350.0,,
,,BOS,PHL,,,101.0,0
OO,6758,AUS,DEN,7,1165.0,137.0,
,401,LAX,,,1392.0,,0
DL,,,LAX,,1035.0,300.0,
WN,,MCI,,2,,,0
,,,,1,1048.0,103.0,
DL,2499,,PHX,,545.0,208.0,0
,,,ATL,,,160.0,0
,,SLC,,1,1010.0,,
,671,PHX,SFO,5,,,0
,,,,,425.0,151.0,1
AA,1982,STL,ORD,,,,
US,1788,,CLT,1,,,
WN,23,,,,545.0,,0
OO,6696,,MTJ,2,,55.0,0
WN,,HOU,,4,450.0,,
,,,TPA,1,425.0,193.0,0
DL,,,,4,,271.0,0
AA,1331,,,,525.0,70.0,1
,551,,,7,,175.0,0
,,AGS,ATL,,990.0,,1
DL,2102,LAS,ATL,5,1410.0,224.0,0
,3931,,MSP,2,,,0
YV,,ROC,,2,,119.0,
,,,,7,,199.0,
B6,,,RIC,5,895.0,,0
US,632,,PIT,1,605.0,243.0,
,,,IAD,,,,
,4362,,ORD,3,,80.0,1
US,,PHX,DEN,4,,102.0,
DL,,ATL,,,,,0
MQ,4631,,,5,625.0,,
,585,,PHX,,900.0,,0
B6,922,ORD,,7,1150.0,,0
WN,,ABQ,,2,1010.0,80.0,
DL,428,SJU,ATL,,980.0,,0
FL,810,BOS,,,990.0,92.0,
,4332,ORD,,,,,0
AA,,DFW,,,770.0,,0
,,,,,1125.0,175.0,
,574,DFW,,,,130.0,1
OO,,,,,824.0,,
US,,,TPA,4,1045.0,,
DL,2037,DTW,MCI,,,131.0,
,4592,GTF,,,,,
UA,247,LAS,DEN,,,118.0,1
US,,,,5,785.0,189.0,0
,,,OGG,,525.0,355.0,0
WN,,LAS,,3,,,
,,ATL,IAD,,,,
DL,1430,MKE,DTW,,840.0,82.0,
,2875,,IAH,,,,1
,,,MCO,,420.0,155.0,
WN,1570,,LAX,,,70.0,1
,1105,,LAS,2,,,1
,,LAS,PHX,1,360.0,,0
,246,ORD,BUF,,1183.0,97.0,
,1214,MCO,,6,620.0,135.0,1
MQ,,,GSP,,1185.0,130.0,
MQ,,,ORD,4,515.0,65.0,0
,,SAN,,3,895.0,,
,,,BWI,3,,,
,,SNA,SFO,3,,85.0,1
OO,,,,,1200.0,61.0,
,,,IAH,,920.0,,
,6330,,SFO,,360.0,85.0,
OO,,,,,520.0,100.0,
,,,EWR,1,740.0,,0
,267,,HNL,6,1145.0,365.0,
B6,,JFK,,4,1250.0,,
,513,,PDX,,1115.0,,
DL,2232,,,3,475.0,94.0,0
,2546,,JFK,,,150.0,
DL,,DCA,,7,760.0,,
,,DEN,PHX,3,1100.0,,
,,,,5,,97.0,0
,403,,,,1220.0,,
,,SFO,IAH,,,,1
DL,,,ATL,,,,
AS,52,BRW,FAI,,1220.0,80.0,1
,1131,,BUR,,490.0,65.0,
,6373,,,,628.0,40.0,1
WN,2610,SJC,SAN,,920.0,,
B6,,LGB,OAK,,1090.0,77.0,0
,,,,,,,1
OH,,,,,360.0,,0
,,ATL,,5,1000.0,,1
,5071,ATL,HSV,5,475.0,,0
B6,685,,,,799.0,,
,,,SFO,7,,390.0,
OH,,GSO,,7,1018.0,112.0,1
,,MCI,,,1175.0,,
MQ,3900,ORD,BDL,3,,,
,1856,MCO,CLT,6,525.0,,
,1585,PHL,MCO,,,,
DL,,,,,390.0,,0
,6864,SFO,,,1251.0,,1
,4338,,,,713.0,,0
AA,1920,,,4,460.0,,0
UA,,DEN,BWI,,,198.0,0
AA,1940,ORD,MIA,,,180.0,
,6520,LGA,BHM,7,,165.0,
WN,,,,3,1160.0,60.0,
OO,,IPL,YUM,,346.0,34.0,0
,,ATL,MCI,5,1315.0,149.0,0
CO,,,EWR,,1290.0,,1
DL,2765,RDU,,,,118.0,
