V1,V2,V3,V4,V5,V6,V7,Class
0.0,7.0,0.0,0.0,5.0,8.6,18.36,8
1.0,0.0,5.0,0.0,10.0,5.0,18.36,8
2.0,0.0,10.0,7.0,16.0,9.22,18.36,8
3.0,7.0,0.0,7.0,8.0,8.0,18.36,8
4.0,9.0,8.0,2.0,8.0,7.0,18.36,8
0.0,9.0,0.0,1.0,3.0,8.54,20.59,8
1.0,1.0,3.0,0.0,6.0,3.16,20.59,8
2.0,0.0,6.0,0.0,12.0,6.0,20.59,8
3.0,0.0,12.0,1.0,15.0,3.16,20.59,8
4.0,1.0,15.0,9.0,18.0,8.54,20.59,8
5.0,9.0,0.0,9.0,8.0,8.0,20.59,8
6.0,10.0,8.0,6.0,8.0,4.0,20.59,8
0.0,19.0,0.0,0.0,15.0,24.21,48.33,8
1.0,0.0,15.0,0.0,30.0,15.0,48.33,8
2.0,0.0,30.0,19.0,44.0,23.6,48.33,8
3.0,19.0,0.0,18.0,9.0,9.06,48.33,8
4.0,20.0,9.0,14.0,9.0,6.0,48.33,8
0.0,25.0,0.0,2.0,8.0,24.35,56.82,8
1.0,2.0,8.0,0.0,16.0,8.25,56.82,8
2.0,0.0,16.0,0.0,33.0,17.0,56.82,8
3.0,0.0,33.0,2.0,41.0,8.25,56.82,8
4.0,2.0,41.0,25.0,50.0,24.7,56.82,8
5.0,25.0,0.0,24.0,8.0,8.06,56.82,8
6.0,27.0,8.0,22.0,8.0,5.0,56.82,8
0.0,12.0,0.0,6.0,4.0,7.21,25.06,8
1.0,6.0,4.0,0.0,8.0,7.21,25.06,8
2.0,0.0,8.0,0.0,15.0,7.0,25.06,8
3.0,0.0,15.0,6.0,19.0,7.21,25.06,8
4.0,6.0,19.0,12.0,22.0,6.71,25.06,8
5.0,12.0,0.0,12.0,8.0,8.0,25.06,8
6.0,12.0,8.0,8.0,8.0,4.0,25.06,8
0.0,15.0,0.0,5.0,6.0,11.66,26.63,8
1.0,5.0,6.0,0.0,11.0,7.07,26.63,8
2.0,0.0,11.0,5.0,17.0,7.81,26.63,8
3.0,5.0,17.0,15.0,22.0,11.18,26.63,8
4.0,15.0,0.0,15.0,7.0,7.0,26.63,8
5.0,15.0,7.0,10.0,7.0,5.0,26.63,8
0.0,29.0,0.0,0.0,15.0,32.65,55.0,8
1.0,0.0,15.0,0.0,30.0,15.0,55.0,8
2.0,0.0,30.0,29.0,44.0,32.2,55.0,8
3.0,29.0,0.0,31.0,7.0,7.28,55.0,8
4.0,33.0,7.0,26.0,7.0,7.0,55.0,8
0.0,19.0,0.0,2.0,10.0,19.72,44.42,8
1.0,2.0,10.0,0.0,19.0,9.22,44.42,8
2.0,0.0,19.0,2.0,29.0,10.2,44.42,8
3.0,2.0,29.0,19.0,38.0,19.24,44.42,8
4.0,19.0,0.0,21.0,6.0,6.32,44.42,8
5.0,23.0,6.0,16.0,6.0,7.0,44.42,8
0.0,22.0,0.0,0.0,9.0,23.77,34.06,8
1.0,0.0,9.0,0.0,18.0,9.0,34.06,8
2.0,0.0,18.0,22.0,26.0,23.41,34.06,8
3.0,22.0,0.0,22.0,6.0,6.0,34.06,8
4.0,22.0,6.0,19.0,6.0,3.0,34.06,8
0.0,17.0,0.0,8.0,5.0,10.3,26.91,8
1.0,8.0,5.0,0.0,10.0,9.43,26.91,8
2.0,0.0,10.0,8.0,15.0,9.43,26.91,8
3.0,8.0,15.0,17.0,20.0,10.3,26.91,8
4.0,17.0,0.0,18.0,11.0,11.05,26.91,8
5.0,18.0,11.0,13.0,11.0,5.0,26.91,8
0.0,0.0,0.0,0.0,7.0,7.0,27.8,9
1.0,19.0,0.0,21.0,11.0,11.18,27.8,9
2.0,0.0,7.0,21.0,11.0,21.38,27.8,9
3.0,0.0,7.0,2.0,17.0,10.2,27.8,9
4.0,21.0,11.0,22.0,17.0,6.08,27.8,9
0.0,0.0,0.0,0.0,13.0,13.0,41.11,9
1.0,11.0,0.0,13.0,14.0,14.14,41.11,9
2.0,0.0,13.0,13.0,14.0,13.04,41.11,9
3.0,0.0,13.0,0.0,19.0,6.0,41.11,9
4.0,13.0,14.0,12.0,39.0,25.02,41.11,9
0.0,0.0,0.0,0.0,18.0,18.0,38.95,9
1.0,24.0,0.0,26.0,10.0,10.2,38.95,9
2.0,0.0,18.0,26.0,10.0,27.2,38.95,9
3.0,0.0,18.0,0.0,28.0,10.0,38.95,9
4.0,26.0,10.0,26.0,29.0,19.0,38.95,9
0.0,0.0,0.0,0.0,14.0,14.0,35.17,9
1.0,9.0,0.0,9.0,16.0,16.0,35.17,9
2.0,0.0,14.0,9.0,16.0,9.22,35.17,9
3.0,0.0,14.0,2.0,34.0,20.1,35.17,9
4.0,9.0,16.0,7.0,33.0,17.12,35.17,9
0.0,0.0,0.0,0.0,13.0,13.0,36.4,9
1.0,8.0,0.0,10.0,16.0,16.12,36.4,9
2.0,0.0,13.0,10.0,16.0,10.44,36.4,9
3.0,0.0,13.0,2.0,31.0,18.11,36.4,9
4.0,10.0,16.0,10.0,35.0,19.0,36.4,9
0.0,0.0,0.0,0.0,20.0,20.0,42.05,9
1.0,15.0,0.0,16.0,24.0,24.02,42.05,9
2.0,0.0,20.0,16.0,24.0,16.49,42.05,9
3.0,0.0,20.0,0.0,26.0,6.0,42.05,9
4.0,16.0,24.0,18.0,38.0,14.14,42.05,9
0.0,0.0,0.0,0.0,25.0,25.0,52.61,9
1.0,8.0,0.0,8.0,27.0,27.0,52.61,9
2.0,0.0,25.0,8.0,27.0,8.25,52.61,9
3.0,0.0,25.0,2.0,46.0,21.1,52.61,9
4.0,8.0,27.0,7.0,52.0,25.02,52.61,9
0.0,0.0,0.0,0.0,6.0,6.0,28.79,9
1.0,8.0,0.0,10.0,8.0,8.25,28.79,9
2.0,0.0,6.0,10.0,8.0,10.2,28.79,9
3.0,0.0,6.0,2.0,25.0,19.1,28.79,9
4.0,10.0,8.0,10.0,27.0,19.0,28.79,9
0.0,0.0,0.0,0.0,10.0,10.0,24.35,9
1.0,7.0,0.0,7.0,10.0,10.0,24.35,9
2.0,0.0,10.0,7.0,10.0,7.0,24.35,9
3.0,0.0,10.0,1.0,23.0,13.04,24.35,9
4.0,7.0,10.0,8.0,16.0,6.08,24.35,9
0.0,0.0,0.0,0.0,17.0,17.0,36.4,9
1.0,11.0,0.0,13.0,17.0,17.12,36.4,9
2.0,0.0,17.0,13.0,17.0,13.0,36.4,9
3.0,0.0,17.0,0.0,34.0,17.0,36.4,9
4.0,13.0,17.0,11.0,24.0,7.28,36.4,9
0.0,0.0,0.0,0.0,23.0,23.0,49.73,9
1.0,13.0,0.0,13.0,28.0,28.0,49.73,9
2.0,0.0,23.0,13.0,28.0,13.93,49.73,9
3.0,0.0,23.0,2.0,47.0,24.08,49.73,9
4.0,13.0,28.0,12.0,48.0,20.02,49.73,9
0.0,0.0,0.0,0.0,25.0,25.0,50.01,9
1.0,9.0,0.0,10.0,25.0,25.02,50.01,9
2.0,0.0,25.0,10.0,25.0,10.0,50.01,9
3.0,0.0,25.0,1.0,49.0,24.02,50.01,9
4.0,10.0,25.0,10.0,32.0,7.0,50.01,9
0.0,0.0,0.0,0.0,21.0,21.0,47.41,9
1.0,22.0,0.0,22.0,24.0,24.0,47.41,9
2.0,0.0,21.0,22.0,24.0,22.2,47.41,9
3.0,0.0,21.0,1.0,42.0,21.02,47.41,9
4.0,22.0,24.0,22.0,32.0,8.0,47.41,9
0.0,0.0,0.0,0.0,6.0,6.0,25.94,9
1.0,11.0,0.0,12.0,6.0,6.08,25.94,9
2.0,0.0,6.0,12.0,6.0,12.0,25.94,9
3.0,0.0,6.0,2.0,23.0,17.12,25.94,9
4.0,12.0,6.0,10.0,12.0,6.32,25.94,9
0.0,0.0,0.0,0.0,6.0,6.0,33.62,9
1.0,15.0,0.0,16.0,10.0,10.05,33.62,9
2.0,0.0,6.0,16.0,10.0,16.49,33.62,9
3.0,0.0,6.0,1.0,29.0,23.02,33.62,9
4.0,16.0,10.0,17.0,20.0,10.05,33.62,9
0.0,0.0,0.0,0.0,17.0,17.0,40.52,9
1.0,9.0,0.0,11.0,15.0,15.13,40.52,9
2.0,0.0,17.0,11.0,15.0,11.18,40.52,9
3.0,0.0,17.0,1.0,29.0,12.04,40.52,9
4.0,11.0,15.0,11.0,39.0,24.0,40.52,9
0.0,0.0,0.0,0.0,15.0,15.0,38.21,9
1.0,25.0,0.0,26.0,13.0,13.04,38.21,9
2.0,0.0,15.0,26.0,13.0,26.08,38.21,9
3.0,0.0,15.0,0.0,28.0,13.0,38.21,9
4.0,26.0,13.0,25.0,25.0,12.04,38.21,9
0.0,0.0,0.0,0.0,9.0,9.0,39.05,9
1.0,23.0,0.0,24.0,8.0,8.06,39.05,9
2.0,0.0,9.0,24.0,8.0,24.02,39.05,9
3.0,0.0,9.0,0.0,30.0,21.0,39.05,9
4.0,24.0,8.0,25.0,22.0,14.04,39.05,9
0.0,0.0,0.0,0.0,8.0,8.0,35.51,9
1.0,6.0,0.0,6.0,13.0,13.0,35.51,9
2.0,0.0,8.0,6.0,13.0,7.81,35.51,9
3.0,0.0,8.0,0.0,15.0,7.0,35.51,9
4.0,6.0,13.0,6.0,35.0,22.0,35.51,9
0.0,0.0,0.0,0.0,14.0,14.0,33.62,9
1.0,16.0,0.0,17.0,9.0,9.06,33.62,9
2.0,0.0,14.0,17.0,9.0,17.72,33.62,9
3.0,0.0,14.0,0.0,29.0,15.0,33.62,9
4.0,17.0,9.0,17.0,21.0,12.0,33.62,9
0.0,0.0,0.0,0.0,12.0,12.0,44.65,9
1.0,23.0,0.0,25.0,6.0,6.32,44.65,9
2.0,0.0,12.0,25.0,6.0,25.71,44.65,9
3.0,0.0,12.0,0.0,37.0,25.0,44.65,9
4.0,25.0,6.0,24.0,28.0,22.02,44.65,9
0.0,0.0,0.0,0.0,21.0,21.0,44.92,9
1.0,13.0,0.0,13.0,23.0,23.0,44.92,9
2.0,0.0,21.0,13.0,23.0,13.15,44.92,9
3.0,0.0,21.0,0.0,43.0,22.0,44.92,9
4.0,13.0,23.0,13.0,41.0,18.0,44.92,9
0.0,0.0,0.0,0.0,11.0,11.0,26.93,9
1.0,13.0,0.0,14.0,9.0,9.06,26.93,9
2.0,0.0,11.0,14.0,9.0,14.14,26.93,9
3.0,0.0,11.0,1.0,22.0,11.05,26.93,9
4.0,14.0,9.0,13.0,23.0,14.04,26.93,9
0.0,0.0,0.0,0.0,9.0,9.0,31.32,9
1.0,8.0,0.0,9.0,9.0,9.06,31.32,9
2.0,0.0,9.0,9.0,9.0,9.0,31.32,9
3.0,0.0,9.0,2.0,27.0,18.11,31.32,9
4.0,9.0,9.0,8.0,30.0,21.02,31.32,9
0.0,0.0,0.0,0.0,25.0,25.0,44.78,9
1.0,16.0,0.0,16.0,16.0,16.0,44.78,9
2.0,0.0,25.0,16.0,16.0,18.36,44.78,9
3.0,0.0,25.0,2.0,33.0,8.25,44.78,9
4.0,16.0,16.0,18.0,41.0,25.08,44.78,9
0.0,0.0,0.0,0.0,16.0,16.0,38.6,9
1.0,9.0,0.0,11.0,12.0,12.17,38.6,9
2.0,0.0,16.0,11.0,12.0,11.7,38.6,9
3.0,0.0,16.0,1.0,26.0,10.05,38.6,9
4.0,11.0,12.0,9.0,37.0,25.08,38.6,9
0.0,0.0,0.0,0.0,22.0,22.0,43.66,9
1.0,14.0,0.0,15.0,19.0,19.03,43.66,9
2.0,0.0,22.0,15.0,19.0,15.3,43.66,9
3.0,0.0,22.0,0.0,41.0,19.0,43.66,9
4.0,15.0,19.0,14.0,27.0,8.06,43.66,9
0.0,0.0,0.0,0.0,24.0,24.0,50.57,9
1.0,18.0,0.0,19.0,21.0,21.02,50.57,9
2.0,0.0,24.0,19.0,21.0,19.24,50.57,9
3.0,0.0,24.0,2.0,46.0,22.09,50.57,9
4.0,19.0,21.0,21.0,35.0,14.14,50.57,9
0.0,0.0,0.0,0.0,18.0,18.0,47.2,9
1.0,25.0,0.0,26.0,16.0,16.03,47.2,9
2.0,0.0,18.0,26.0,16.0,26.08,47.2,9
3.0,0.0,18.0,1.0,38.0,20.02,47.2,9
4.0,26.0,16.0,28.0,34.0,18.11,47.2,9
0.0,0.0,0.0,0.0,18.0,18.0,44.94,9
1.0,23.0,0.0,24.0,19.0,19.03,44.94,9
2.0,0.0,18.0,24.0,19.0,24.02,44.94,9
3.0,0.0,18.0,1.0,38.0,20.02,44.94,9
4.0,24.0,19.0,24.0,28.0,9.0,44.94,9
0.0,0.0,0.0,0.0,25.0,25.0,49.74,9
1.0,25.0,0.0,25.0,18.0,18.0,49.74,9
2.0,0.0,25.0,25.0,18.0,25.96,49.74,9
3.0,0.0,25.0,1.0,43.0,18.03,49.74,9
4.0,25.0,18.0,25.0,25.0,7.0,49.74,9
0.0,0.0,0.0,0.0,21.0,21.0,48.47,9
1.0,15.0,0.0,17.0,12.0,12.17,48.47,9
2.0,0.0,21.0,17.0,12.0,19.24,48.47,9
3.0,0.0,21.0,1.0,45.0,24.02,48.47,9
4.0,17.0,12.0,18.0,32.0,20.02,48.47,9
0.0,0.0,0.0,0.0,8.0,8.0,32.02,9
1.0,6.0,0.0,8.0,12.0,12.17,32.02,9
2.0,0.0,8.0,8.0,12.0,8.94,32.02,9
3.0,0.0,8.0,2.0,31.0,23.09,32.02,9
4.0,8.0,12.0,7.0,30.0,18.03,32.02,9
0.0,0.0,0.0,0.0,15.0,15.0,45.22,9
1.0,25.0,0.0,26.0,16.0,16.03,45.22,9
2.0,0.0,15.0,26.0,16.0,26.02,45.22,9
3.0,0.0,15.0,1.0,33.0,18.03,45.22,9
4.0,26.0,16.0,24.0,37.0,21.1,45.22,9
0.0,0.0,0.0,0.0,8.0,8.0,37.48,9
1.0,25.0,0.0,26.0,11.0,11.05,37.48,9
2.0,0.0,8.0,26.0,11.0,26.17,37.48,9
3.0,0.0,8.0,1.0,26.0,18.03,37.48,9
4.0,26.0,11.0,27.0,26.0,15.03,37.48,9
0.0,0.0,0.0,0.0,23.0,23.0,42.2,9
1.0,8.0,0.0,9.0,24.0,24.02,42.2,9
2.0,0.0,23.0,9.0,24.0,9.06,42.2,9
3.0,0.0,23.0,1.0,29.0,6.08,42.2,9
4.0,9.0,24.0,10.0,41.0,17.03,42.2,9
0.0,0.0,0.0,0.0,18.0,18.0,29.15,9
1.0,12.0,0.0,13.0,7.0,7.07,29.15,9
2.0,0.0,18.0,13.0,7.0,17.03,29.15,9
3.0,0.0,18.0,0.0,25.0,7.0,29.15,9
4.0,13.0,7.0,15.0,19.0,12.17,29.15,9
0.0,0.0,0.0,0.0,23.0,23.0,48.7,9
1.0,16.0,0.0,16.0,20.0,20.0,48.7,9
2.0,0.0,23.0,16.0,20.0,16.28,48.7,9
3.0,0.0,23.0,0.0,46.0,23.0,48.7,9
4.0,16.0,20.0,15.0,44.0,24.02,48.7,9
0.0,0.0,0.0,0.0,17.0,17.0,28.23,9
1.0,10.0,0.0,11.0,20.0,20.02,28.23,9
2.0,0.0,17.0,11.0,20.0,11.4,28.23,9
3.0,0.0,17.0,0.0,26.0,9.0,28.23,9
4.0,11.0,20.0,10.0,26.0,6.08,28.23,9
0.0,0.0,0.0,0.0,18.0,18.0,41.23,9
1.0,12.0,0.0,14.0,21.0,21.1,41.23,9
2.0,0.0,18.0,14.0,21.0,14.32,41.23,9
3.0,0.0,18.0,1.0,34.0,16.03,41.23,9
4.0,14.0,21.0,16.0,38.0,17.12,41.23,9
0.0,0.0,0.0,0.0,15.0,15.0,41.23,9
1.0,24.0,0.0,26.0,12.0,12.17,41.23,9
2.0,0.0,15.0,26.0,12.0,26.17,41.23,9
3.0,0.0,15.0,0.0,32.0,17.0,41.23,9
4.0,26.0,12.0,26.0,27.0,15.0,41.23,9
0.0,0.0,0.0,0.0,19.0,19.0,34.01,9
1.0,14.0,0.0,14.0,22.0,22.0,34.01,9
2.0,0.0,19.0,14.0,22.0,14.32,34.01,9
3.0,0.0,19.0,1.0,31.0,12.04,34.01,9
4.0,14.0,22.0,14.0,28.0,6.0,34.01,9
0.0,0.0,0.0,0.0,16.0,16.0,29.07,9
1.0,12.0,0.0,12.0,14.0,14.0,29.07,9
2.0,0.0,16.0,12.0,14.0,12.17,29.07,9
3.0,0.0,16.0,1.0,24.0,8.06,29.07,9
4.0,12.0,14.0,13.0,26.0,12.04,29.07,9
0.0,0.0,0.0,0.0,16.0,16.0,46.87,9
1.0,25.0,0.0,26.0,8.0,8.06,46.87,9
2.0,0.0,16.0,26.0,8.0,27.2,46.87,9
3.0,0.0,16.0,1.0,39.0,23.02,46.87,9
4.0,26.0,8.0,25.0,31.0,23.02,46.87,9
0.0,0.0,0.0,0.0,14.0,14.0,36.07,9
1.0,23.0,0.0,25.0,8.0,8.25,36.07,9
2.0,0.0,14.0,25.0,8.0,25.71,36.07,9
3.0,0.0,14.0,0.0,21.0,7.0,36.07,9
4.0,25.0,8.0,24.0,26.0,18.03,36.07,9
0.0,0.0,0.0,0.0,20.0,20.0,41.68,9
1.0,17.0,0.0,19.0,12.0,12.17,41.68,9
2.0,0.0,20.0,19.0,12.0,20.62,41.68,9
3.0,0.0,20.0,1.0,31.0,11.05,41.68,9
4.0,19.0,12.0,21.0,36.0,24.08,41.68,9
0.0,0.0,0.0,0.0,6.0,6.0,25.5,9
1.0,16.0,0.0,17.0,10.0,10.05,25.5,9
2.0,0.0,6.0,17.0,10.0,17.46,25.5,9
3.0,0.0,6.0,2.0,18.0,12.17,25.5,9
4.0,17.0,10.0,15.0,19.0,9.22,25.5,9
0.0,0.0,0.0,0.0,18.0,18.0,48.85,9
1.0,19.0,0.0,19.0,22.0,22.0,48.85,9
2.0,0.0,18.0,19.0,22.0,19.42,48.85,9
3.0,0.0,18.0,0.0,31.0,13.0,48.85,9
4.0,19.0,22.0,19.0,45.0,23.0,48.85,9
0.0,0.0,0.0,0.0,11.0,11.0,36.14,9
1.0,8.0,0.0,9.0,10.0,10.05,36.14,9
2.0,0.0,11.0,9.0,10.0,9.06,36.14,9
3.0,0.0,11.0,1.0,19.0,8.06,36.14,9
4.0,9.0,10.0,9.0,35.0,25.0,36.14,9
0.0,0.0,0.0,0.0,23.0,23.0,44.92,9
1.0,11.0,0.0,11.0,26.0,26.0,44.92,9
2.0,0.0,23.0,11.0,26.0,11.4,44.92,9
3.0,0.0,23.0,2.0,29.0,6.32,44.92,9
4.0,11.0,26.0,13.0,43.0,17.12,44.92,9
0.0,0.0,0.0,0.0,22.0,22.0,42.2,9
1.0,22.0,0.0,23.0,8.0,8.06,42.2,9
2.0,0.0,22.0,23.0,8.0,26.93,42.2,9
3.0,0.0,22.0,2.0,34.0,12.17,42.2,9
4.0,23.0,8.0,25.0,33.0,25.08,42.2,9
0.0,0.0,0.0,0.0,13.0,13.0,34.71,9
1.0,21.0,0.0,23.0,16.0,16.12,34.71,9
2.0,0.0,13.0,23.0,16.0,23.19,34.71,9
3.0,0.0,13.0,1.0,26.0,13.04,34.71,9
4.0,23.0,16.0,23.0,23.0,7.0,34.71,9
0.0,0.0,0.0,0.0,20.0,20.0,39.96,9
1.0,19.0,0.0,21.0,14.0,14.14,39.96,9
2.0,0.0,20.0,21.0,14.0,21.84,39.96,9
3.0,0.0,20.0,0.0,34.0,14.0,39.96,9
4.0,21.0,14.0,21.0,31.0,17.0,39.96,9
0.0,0.0,0.0,0.0,9.0,9.0,31.24,9
1.0,22.0,0.0,24.0,9.0,9.22,31.24,9
2.0,0.0,9.0,24.0,9.0,24.0,31.24,9
3.0,0.0,9.0,1.0,20.0,11.05,31.24,9
4.0,24.0,9.0,23.0,18.0,9.06,31.24,9
0.0,0.0,0.0,0.0,20.0,20.0,47.38,9
1.0,6.0,0.0,6.0,23.0,23.0,47.38,9
2.0,0.0,20.0,6.0,23.0,6.71,47.38,9
3.0,0.0,20.0,0.0,35.0,15.0,47.38,9
4.0,6.0,23.0,6.0,47.0,24.0,47.38,9
0.0,0.0,0.0,0.0,22.0,22.0,43.86,9
1.0,18.0,0.0,18.0,7.0,7.0,43.86,9
2.0,0.0,22.0,18.0,7.0,23.43,43.86,9
3.0,0.0,22.0,0.0,40.0,18.0,43.86,9
4.0,18.0,7.0,18.0,32.0,25.0,43.86,9
0.0,0.0,0.0,0.0,21.0,21.0,36.88,9
1.0,24.0,0.0,24.0,18.0,18.0,36.88,9
2.0,0.0,21.0,24.0,18.0,24.19,36.88,9
3.0,0.0,21.0,1.0,27.0,6.08,36.88,9
4.0,24.0,18.0,24.0,28.0,10.0,36.88,9
0.0,0.0,0.0,0.0,9.0,9.0,41.04,9
1.0,25.0,0.0,27.0,7.0,7.28,41.04,9
2.0,0.0,9.0,27.0,7.0,27.07,41.04,9
3.0,0.0,9.0,0.0,19.0,10.0,41.04,9
4.0,27.0,7.0,28.0,30.0,23.02,41.04,9
0.0,0.0,0.0,0.0,8.0,8.0,36.12,9
1.0,22.0,0.0,24.0,9.0,9.22,36.12,9
2.0,0.0,8.0,24.0,9.0,24.02,36.12,9
3.0,0.0,8.0,2.0,22.0,14.14,36.12,9
4.0,24.0,9.0,24.0,27.0,18.0,36.12,9
0.0,0.0,0.0,0.0,16.0,16.0,42.2,9
1.0,8.0,0.0,10.0,18.0,18.11,42.2,9
2.0,0.0,16.0,10.0,18.0,10.2,42.2,9
3.0,0.0,16.0,2.0,22.0,6.32,42.2,9
4.0,10.0,18.0,10.0,41.0,23.0,42.2,9
0.0,0.0,0.0,0.0,11.0,11.0,35.36,9
1.0,15.0,0.0,16.0,6.0,6.08,35.36,9
2.0,0.0,11.0,16.0,6.0,16.76,35.36,9
3.0,0.0,11.0,1.0,21.0,10.05,35.36,9
4.0,16.0,6.0,17.0,31.0,25.02,35.36,9
0.0,0.0,0.0,0.0,6.0,6.0,34.01,9
1.0,13.0,0.0,13.0,6.0,6.0,34.01,9
2.0,0.0,6.0,13.0,6.0,13.0,34.01,9
3.0,0.0,6.0,2.0,31.0,25.08,34.01,9
4.0,13.0,6.0,14.0,14.0,8.06,34.01,9
0.0,0.0,0.0,0.0,14.0,14.0,31.02,9
1.0,10.0,0.0,11.0,18.0,18.03,31.02,9
2.0,0.0,14.0,11.0,18.0,11.7,31.02,9
3.0,0.0,14.0,1.0,26.0,12.04,31.02,9
4.0,11.0,18.0,11.0,29.0,11.0,31.02,9
0.0,0.0,0.0,0.0,7.0,7.0,38.28,9
1.0,21.0,0.0,21.0,10.0,10.0,38.28,9
2.0,0.0,7.0,21.0,10.0,21.21,38.28,9
3.0,0.0,7.0,2.0,32.0,25.08,38.28,9
4.0,21.0,10.0,21.0,24.0,14.0,38.28,9
0.0,0.0,0.0,0.0,19.0,19.0,31.62,9
1.0,7.0,0.0,8.0,7.0,7.07,31.62,9
2.0,0.0,19.0,8.0,7.0,14.42,31.62,9
3.0,0.0,19.0,0.0,30.0,11.0,31.62,9
4.0,8.0,7.0,10.0,14.0,7.28,31.62,9
0.0,0.0,0.0,0.0,9.0,9.0,34.71,9
1.0,22.0,0.0,23.0,6.0,6.08,34.71,9
2.0,0.0,9.0,23.0,6.0,23.19,34.71,9
3.0,0.0,9.0,1.0,26.0,17.03,34.71,9
4.0,23.0,6.0,22.0,17.0,11.05,34.71,9
0.0,0.0,0.0,0.0,8.0,8.0,34.48,9
1.0,15.0,0.0,17.0,9.0,9.22,34.48,9
2.0,0.0,8.0,17.0,9.0,17.03,34.48,9
3.0,0.0,8.0,0.0,29.0,21.0,34.48,9
4.0,17.0,9.0,15.0,30.0,21.1,34.48,9
0.0,0.0,0.0,0.0,11.0,11.0,40.0,9
1.0,23.0,0.0,24.0,6.0,6.08,40.0,9
2.0,0.0,11.0,24.0,6.0,24.52,40.0,9
3.0,0.0,11.0,1.0,32.0,21.02,40.0,9
4.0,24.0,6.0,22.0,22.0,16.12,40.0,9
0.0,0.0,0.0,0.0,11.0,11.0,41.05,9
1.0,22.0,0.0,23.0,15.0,15.03,41.05,9
2.0,0.0,11.0,23.0,15.0,23.35,41.05,9
3.0,0.0,11.0,1.0,26.0,15.03,41.05,9
4.0,23.0,15.0,23.0,34.0,19.0,41.05,9
0.0,0.0,0.0,0.0,10.0,10.0,29.07,9
1.0,11.0,0.0,13.0,8.0,8.25,29.07,9
2.0,0.0,10.0,13.0,8.0,13.15,29.07,9
3.0,0.0,10.0,0.0,26.0,16.0,29.07,9
4.0,13.0,8.0,13.0,25.0,17.0,29.07,9
0.0,0.0,0.0,0.0,17.0,17.0,41.98,9
1.0,7.0,0.0,9.0,22.0,22.09,41.98,9
2.0,0.0,17.0,9.0,22.0,10.3,41.98,9
3.0,0.0,17.0,2.0,41.0,24.08,41.98,9
4.0,9.0,22.0,9.0,35.0,13.0,41.98,9
0.0,0.0,0.0,0.0,10.0,10.0,40.22,9
1.0,21.0,0.0,21.0,9.0,9.0,40.22,9
2.0,0.0,10.0,21.0,9.0,21.02,40.22,9
3.0,0.0,10.0,0.0,33.0,23.0,40.22,9
4.0,21.0,9.0,23.0,33.0,24.08,40.22,9
0.0,0.0,0.0,0.0,24.0,24.0,46.87,9
1.0,24.0,0.0,25.0,9.0,9.06,46.87,9
2.0,0.0,24.0,25.0,9.0,29.15,46.87,9
3.0,0.0,24.0,0.0,39.0,15.0,46.87,9
4.0,25.0,9.0,26.0,25.0,16.03,46.87,9
0.0,0.0,0.0,0.0,17.0,17.0,41.59,9
1.0,18.0,0.0,19.0,12.0,12.04,41.59,9
2.0,0.0,17.0,19.0,12.0,19.65,41.59,9
3.0,0.0,17.0,0.0,37.0,20.0,41.59,9
4.0,19.0,12.0,19.0,29.0,17.0,41.59,9
0.0,0.0,0.0,0.0,19.0,19.0,34.89,9
1.0,14.0,0.0,14.0,11.0,11.0,34.89,9
2.0,0.0,19.0,14.0,11.0,16.12,34.89,9
3.0,0.0,19.0,0.0,31.0,12.0,34.89,9
4.0,14.0,11.0,16.0,17.0,6.32,34.89,9
0.0,0.0,0.0,0.0,9.0,9.0,39.2,9
1.0,20.0,0.0,22.0,7.0,7.28,39.2,9
2.0,0.0,9.0,22.0,7.0,22.09,39.2,9
3.0,0.0,9.0,2.0,23.0,14.14,39.2,9
4.0,22.0,7.0,24.0,31.0,24.08,39.2,9
0.0,0.0,0.0,0.0,8.0,8.0,42.64,9
1.0,25.0,0.0,27.0,12.0,12.17,42.64,9
2.0,0.0,8.0,27.0,12.0,27.29,42.64,9
3.0,0.0,8.0,1.0,33.0,25.02,42.64,9
4.0,27.0,12.0,25.0,20.0,8.25,42.64,9
0.0,0.0,0.0,0.0,21.0,21.0,38.08,9
1.0,18.0,0.0,19.0,8.0,8.06,38.08,9
2.0,0.0,21.0,19.0,8.0,23.02,38.08,9
3.0,0.0,21.0,0.0,33.0,12.0,38.08,9
4.0,19.0,8.0,18.0,17.0,9.06,38.08,9
0.0,0.0,0.0,0.0,25.0,25.0,47.13,9
1.0,12.0,0.0,14.0,6.0,6.32,47.13,9
2.0,0.0,25.0,14.0,6.0,23.6,47.13,9
3.0,0.0,25.0,1.0,45.0,20.02,47.13,9
4.0,14.0,6.0,12.0,15.0,9.22,47.13,9
0.0,0.0,0.0,0.0,8.0,8.0,37.64,9
1.0,9.0,0.0,11.0,13.0,13.15,37.64,9
2.0,0.0,8.0,11.0,13.0,12.08,37.64,9
3.0,0.0,8.0,1.0,32.0,24.02,37.64,9
4.0,11.0,13.0,11.0,36.0,23.0,37.64,9
0.0,0.0,0.0,0.0,12.0,12.0,39.41,9
1.0,22.0,0.0,23.0,7.0,7.07,39.41,9
2.0,0.0,12.0,23.0,7.0,23.54,39.41,9
3.0,0.0,12.0,2.0,32.0,20.1,39.41,9
4.0,23.0,7.0,22.0,30.0,23.02,39.41,9
0.0,0.0,0.0,0.0,20.0,20.0,46.52,9
