acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
,0.8677,,-0.3352,0.8993,-0.7758,
26.689,-10.34,-22.052,-0.6121,-15.814,-32.663,1
,-0.5302,0.7256,14.03,-0.1452,,
14.804,-14.377,,-0.5919,,14.106,1
0.2323,,,-0.9729,,,1
0.7959,-0.7491,,,,15.498,1
,0.6154,0.0081,-10.821,-0.1569,,
,-10.389,-12.051,,,,1
-0.0178,-0.6993,0.3517,13.689,-0.0621,12.091,
0.5705,,,0.128,0.9868,,1
-0.2873,0.8691,-0.111,-0.4815,0.9364,,
,,,-0.6933,,,1
,-0.6262,,,10.625,21.419,
,-0.0774,-12.971,,,20.859,1
0.0529,0.4176,,,0.4371,-28.18,1
0.6441,-0.9232,,,,-27.721,1
0.0605,-0.5613,0.2429,11.118,,34.887,1
,-0.368,-12.184,,28.109,,1
,,,-0.5022,-0.7333,-25.105,1
0.8396,,-0.9445,,-0.4333,,1
,-10.409,-0.7222,,-0.0804,35.691,
,0.4674,-0.8738,-0.6687,,11.533,
,,,,-10.935,-40.921,1
,-0.7229,,,,-0.5986,1
0.3774,-10.349,-0.5448,,,,
0.4985,,-0.7417,,0.0526,0.826,
0.9921,0.1062,,-0.2075,,,
,,-0.3526,16.632,-0.7781,,
,,,,,38.348,1
,0.8284,-0.2641,,,,1
19.106,-0.601,,,-11.012,-25.786,
-0.2477,-0.4465,0.4827,10.937,,0.3022,
,-10.726,-20.62,,,18.009,1
,,-0.2525,,0.3649,-13.253,
19.713,-10.478,,-0.7959,-15.626,-23.194,
-0.2486,-0.4731,0.4341,17.78,,,
0.7845,-0.7708,,-0.0305,,0.7855,1
,0.6097,,,0.3818,,1
11.157,,-16.57,-0.5552,-0.6096,,
,-0.811,0.0915,,,,1
0.567,0.1544,,,19.826,13.1,1
0.6058,0.0549,,,-0.4491,,1
0.3184,,,16.345,,,1
0.2482,,,11.863,0.6372,33.263,1
0.5351,,,-0.8725,,0.6273,1
,-0.0348,,-0.6099,,,1
-0.0941,,,,,,1
10.335,-14.987,,,0.7911,,1
,,,,,,1
,,,,-13.997,-21.325,1
,-0.3005,0.6274,16.837,-12.808,,1
,-18.198,,,,,1
,0.8893,-0.1751,-12.745,,,1
,-12.9,-19.981,-0.2876,-20.022,,
,-0.3094,,,0.456,0.757,
,-15.205,-18.918,,15.914,16.553,
,,-0.2557,-12.062,,-0.1921,1
,,,-0.8428,,-29.188,
,,,-0.6964,,,1
-0.1478,-0.4908,0.0507,0.4377,,,1
0.312,-0.9311,,17.9,0.1491,31.169,1
,,-0.9055,-0.9074,14.813,,
,,-10.462,,,,
-0.1674,-0.1857,-0.3344,,,,
0.465,-14.324,-0.6177,0.626,15.188,50.76,
0.6953,0.8985,,,-0.4896,-0.2093,
11.313,-0.123,-15.316,0.6545,-0.8808,,
-0.3671,,0.2978,,-0.4546,0.4135,1
,,-22.852,,,25.557,1
-0.1459,0.7979,-0.134,-14.95,,-0.3907,1
,,,-0.8692,,-25.612,1
,,,18.594,,-11.383,1
,,,,21.819,31.535,
0.1501,0.6342,-0.3704,-15.729,-14.599,,1
,,,,-0.6316,-16.984,1
-0.0256,,0.5804,10.145,0.3773,,
0.9391,,,0.3589,17.935,19.564,1
,0.7253,,-10.683,0.2941,,1
18.837,-17.748,-18.507,,-0.5938,-27.532,1
,-0.3373,,0.9598,0.5814,14.147,
,,-19.005,,22.711,,
-0.2778,0.7872,,-0.871,,-16.808,
,,,,,,1
,,0.604,10.175,,21.671,1
,-0.8945,,,,11.958,1
,,,,0.5228,-17.263,
,-0.6885,,-0.8417,-0.7927,,1
,,,13.322,0.3448,,1
,,-10.303,,,14.656,
0.2112,,,-0.5596,,-17.766,
,,,-0.6918,,,1
0.2756,-0.8065,,14.091,11.974,27.702,1
0.6105,0.1855,,-0.6726,35.162,11.058,1
0.3277,0.2968,-0.3993,-11.221,,,
,-0.6068,,,-16.875,,
0.3737,,-0.4012,15.989,0.394,29.483,
,,-11.058,-0.9322,17.602,,1
0.0862,0.4586,-0.1492,,-0.8433,-27.703,
,,-0.1644,,,,1
0.9859,,,,0.4922,,1
,0.7782,,,,14.54,
,0.2722,,0.0279,,-24.115,
-0.265,,,,-0.2535,,1
,-14.828,-18.407,,,,1
0.0968,,,-11.116,,0.7399,1
24.993,,-27.197,0.0786,,,
-0.2931,-0.3719,0.4485,16.849,,-0.8768,
20.064,,-26.471,0.4305,0.3784,,
-0.1679,,-0.0897,-14.56,,-0.3395,1
,,,,0.4004,-25.786,1
-0.4149,,0.5804,0.9964,-0.986,,1
0.9801,-0.7518,-18.135,,18.097,18.157,
0.2314,10.364,,-11.108,0.1716,0.347,1
0.6623,0.563,-11.095,,,,
0.4254,,-0.6595,-0.7683,-0.3942,,
-0.0007,,,-0.3449,,-22.344,
0.5446,-0.6622,-0.3884,0.3034,-12.542,34.251,
0.7681,,,0.0826,32.005,,1
,,,,,-31.174,
,,-0.4757,0.476,,-18.241,1
,-0.7724,,0.5449,-0.8139,,1
0.5128,,-0.7361,-0.3868,22.442,17.233,1
0.5581,0.377,-0.6046,-0.1572,-10.33,-39.281,1
,-0.8336,,-0.2015,,-16.221,
,-0.5745,-10.836,,,31.423,
0.387,,-0.5495,,,,1
0.9957,0.1408,-12.256,-0.8017,0.1424,-38.13,
-0.1877,-0.64,-0.0136,,0.1711,-14.047,
,-0.6767,,,,45.182,1
,0.7608,,-0.5598,-0.2411,,
15.547,,,,0.1765,,1
,,0.1836,0.1589,0.1051,-12.113,1
0.5405,,-16.541,,,,1
0.1593,10.163,-0.4116,,-10.052,11.02,
,,,-0.5516,,,1
-0.0787,-0.6029,0.1361,,,-12.208,
0.6983,-0.5091,-19.49,22.806,,44.366,
,0.9336,,-0.9317,,14.525,
,0.7876,-27.353,-0.2016,,,1
-0.5564,,,-0.0704,0.4983,-13.386,1
,,-16.68,,,57.004,1
,,-0.5047,,,0.0824,
15.473,0.4384,,,-0.9581,-23.868,1
,,,0.3988,,-0.8097,
17.68,-13.933,-26.292,0.9265,,,1
0.0108,,0.0468,-0.1573,-12.303,,1
,,-26.698,,,-43.049,
-0.1679,,0.5355,,,,
11.164,-18.055,,20.215,19.927,,
,,,,,0.5044,
,0.2949,,-10.761,,,
-0.3076,,,,-0.2045,-11.633,1
,-0.9708,,11.363,-0.9065,32.857,
,,,,,-0.6266,
22.468,,-31.565,,-22.246,-26.764,1
-0.058,,,0.0127,0.4739,,
,-0.8168,,,0.73,,
-0.1711,,,-0.7825,,-12.207,
,-0.7974,,-17.446,0.5135,-28.365,
-0.2362,,0.5963,,,,1
,-0.374,,,,,
-0.2221,,0.159,-0.8216,-0.6772,-15.537,1
0.968,,,-14.685,0.4742,-30.513,
0.1494,-0.6442,,,0.8314,22.037,
,,-20.271,-0.0148,,22.912,
-0.0899,0.7622,,,,-15.111,
-0.098,0.6047,,-0.8682,,,1
,,,,,,1
15.273,,-19.34,,20.412,41.943,1
0.2093,,-0.48,,0.2978,,
15.442,0.2518,-18.256,-0.0418,-0.8353,-31.791,
,-0.4433,,,-0.4252,,1
,,-12.64,18.369,11.245,36.15,1
0.2587,0.6373,,-0.9904,0.7028,,1
11.56,,-16.397,0.2462,-12.108,,1
-0.0671,,0.019,0.8807,-0.5263,,
,,,20.18,,41.518,1
0.0049,0.8392,,-15.212,,,
,,,-0.1352,-39.553,,
,-0.3776,,,,-0.2089,
,,,,,,
,,,,,,
20.963,0.2635,-26.016,,,-30.596,1
-0.2973,-0.47,0.5811,0.746,-0.5359,-0.4594,
16.827,-18.359,-28.799,,0.5355,,
,,,,-0.3107,,1
13.462,-12.893,,,,-25.345,1
-0.1083,,,10.633,,-0.0805,1
0.6085,-0.6387,,,12.4,,1
,0.7369,-0.0053,,,,
,-0.8318,,-13.295,0.0736,-28.522,1
-0.1899,-0.4037,,,,,
,-11.373,,0.1936,24.879,20.762,
,,-0.0746,-0.9515,,-0.4584,1
,,-25.268,,-0.463,,
,-0.6512,,13.825,0.5399,,
0.9336,-0.7965,-17.971,,22.292,12.193,
-0.2271,,0.0306,-0.8309,0.2703,,1
0.6487,-0.9439,,,,,1
,,,,,31.749,
0.7724,0.1407,,,33.168,,1
,0.7257,0.0977,,,,
,,-14.412,,-0.2177,,1
0.1148,,,0.8708,0.9739,,1
0.5724,,,,27.319,,
0.3158,,-0.5555,,0.4412,-21.173,1
,-0.8499,-10.88,,-0.0432,-26.198,1
,,,,,,
0.7908,0.6542,,,31.923,,1
,0.2904,,,0.4399,-30.018,
0.1657,-0.4081,,0.9259,-0.1405,,1
0.0998,,0.258,,0.4778,,
0.4372,0.1072,-11.721,,,16.749,
0.2902,0.5058,,-0.6553,13.859,-35.515,
0.1667,,-0.6707,0.9159,0.3237,-27.33,1
0.3569,-0.9203,-0.3761,,15.208,37.416,1
0.5951,,-0.6292,-0.903,,15.967,
,0.3038,-10.631,-0.1345,,-40.662,
-0.3014,,,,-0.6963,-12.221,1
,-11.991,-15.825,,,43.522,1
,,-0.3114,,-0.4653,11.083,
,,-0.7786,,-0.9714,-33.877,
-0.0428,-0.6952,-0.4253,-0.8069,-0.7891,-25.247,1
,-0.8011,-0.2027,0.8163,,19.108,1
0.9361,0.6288,,-0.3769,,,
,0.5768,-0.2453,,,,1
,,,,-0.7204,-26.852,1
-0.0577,,,,11.092,26.087,1
,,,,,25.438,1
0.1015,0.3775,,,0.3885,,
0.5434,,-10.124,,,-20.175,
,,-10.199,21.841,-0.1758,,1
,,,-13.441,,,1
,0.6696,-17.924,-0.6842,,-38.575,1
,-0.4849,-0.1117,0.8781,-0.3204,-16.323,
,-0.8398,-15.491,,,,
0.3103,,-0.5995,-0.1764,0.8434,25.178,
,0.2057,,,-0.9228,,1
-0.2214,,0.0924,,-0.4298,-17.588,1
,-15.771,,,22.964,,1
,0.6015,,,-0.0278,0.9804,1
,0.1911,-24.067,0.1017,,-31.122,
-0.4113,-0.6864,,-0.5268,-0.5821,-21.141,1
,-0.81,,12.549,,,
,,,,-11.14,0.0806,1
,0.3358,-12.827,-14.423,0.2238,,
-0.0821,-0.7124,-0.0635,10.222,,,1
,-0.2525,,,,48.436,1
,10.42,,,-0.1794,0.7126,1
,0.6199,,,-14.735,-35.074,
,-0.5182,0.3356,0.5063,,,1
,-13.131,-27.757,,0.544,,1
0.0977,,-0.4102,-0.6096,,,1
,-17.941,,,-0.6907,,1
-0.1546,-0.5847,0.8051,0.1527,-0.758,,1
,,,,0.1111,27.891,1
,0.7135,,,-0.6937,,
17.409,,,,-13.865,,
-0.1917,-0.4999,0.5659,,,,
0.3566,,-17.791,,,,1
,,,-16.023,-0.0157,-0.8267,1
11.941,,-14.748,,-0.6123,,1
0.0541,,0.2552,13.422,,19.136,1
0.6401,-0.8782,,,,,
0.0999,,,,-0.0781,,1
0.8793,,,-0.8701,-0.751,,
,,0.2295,0.3638,,17.788,1
0.4663,-0.6784,,,22.045,,
,0.5777,-0.1226,-13.754,0.185,,1
,-0.7635,,-0.9283,-0.9658,-18.78,
0.2956,,,,,24.893,1
,0.6366,,-0.0834,,,1
,,,,,,
,-0.5368,,0.6494,,,
,-0.8087,-0.9078,12.72,,25.28,1
,,,-0.407,-11.233,-31.066,
-0.0654,,0.2315,10.875,,,
,,-18.427,,,14.959,
-0.0936,,,,,,1
12.241,-11.843,-13.325,-0.3245,-16.685,-24.287,
,-0.7562,0.087,14.887,0.9323,,
0.6562,0.456,,,,,1
0.6002,0.2558,-0.8234,,,-32.224,
0.0034,,,-11.232,-23.115,-23.222,
0.219,-0.7773,,,,0.798,1
,,,22.907,,44.2,1
0.3681,,-0.9829,,,,1
-0.1469,-0.2961,-0.885,-10.953,-13.038,-26.763,
,-10.25,-0.1198,0.6154,,0.7665,
,,,,,43.922,
,,-0.6632,,,,1
,-0.8886,,0.0442,,-27.734,
,-11.796,,,0.6341,,
0.9411,,-13.319,,,28.175,
,0.312,,-0.6898,0.0856,-30.306,
,-0.6989,,,-0.1297,,
0.3359,,0.0284,14.656,,34.567,1
0.3653,10.505,,-13.668,-0.2791,20.547,
20.538,0.3005,-20.138,,-16.261,,1
-0.2265,-0.7229,0.4559,0.0635,-0.5175,,1
0.5572,,-15.879,17.47,37.354,45.723,1
,,,,,,1
12.004,0.6456,,-14.736,,-43.681,1
-0.0118,,,,,-11.385,
0.5093,-0.6189,,28.541,,43.84,
,,-0.6196,-0.2768,-11.89,11.332,1
22.429,,-26.091,-0.5382,-15.238,,
,-0.7578,,,,-0.8983,1
,-0.9983,,,0.9011,,1
,0.9511,-0.2155,,0.3529,0.5952,
,,,,-16.456,,1
,-0.5838,,0.3727,,,1
,-0.7928,-25.748,10.395,,37.4,1
,0.9671,-0.1325,,-0.397,,
22.574,,-24.443,,-0.9231,-27.81,1
-0.2179,-0.6129,0.721,17.987,,,
,-0.7827,-22.495,-0.1885,,33.127,1
-0.1019,0.7625,,-0.6901,,-15.124,
15.124,-0.6406,,-0.9935,-11.212,,
,-0.4551,0.4454,,0.899,,1
,-0.04,,0.2591,,22.492,1
,,0.0708,-0.5579,-0.0317,,1
,-0.5844,,-0.9634,,-22.852,
,-0.6812,,,0.8014,16.519,1
,0.0722,-13.461,,33.865,,
,0.5927,-0.0941,,,,1
0.8011,,,,-0.5281,-31.877,1
0.1319,-0.592,,,,,
,-11.573,,-0.1607,-0.4692,-34.067,
23.014,,-24.302,-19.584,,,
,,,28.816,10.049,0.6367,1
,,,,13.074,19.108,
,,-0.1793,-13.563,0.7796,-13.976,
,,,,-0.9921,,
-0.307,,,22.064,0.6907,,1
0.7348,,-17.728,,,0.5581,
,,-0.1932,-13.859,10.035,-12.402,1
11.969,-19.654,-14.291,-10.388,,-28.475,
-0.0337,,,16.186,0.6193,,1
0.9084,-0.5066,,,23.979,,1
0.1067,,-0.2188,,0.9271,,1
,,-11.939,11.559,,-22.431,
,,-0.1241,,,,1
0.2248,,-0.797,,23.715,0.1309,
0.5143,,,,-10.076,-37.106,1
0.1505,,,,,-0.9788,
,,,,10.244,32.529,
,,,-11.228,,,
,-0.0279,,,0.414,,
,,,17.523,,,1
16.529,-15.681,-23.754,,0.7883,36.733,1
,0.7966,,,0.7381,,1
,-0.4681,,,0.6998,,1
-0.114,,,,-0.3755,,1
16.219,-0.4774,,0.4148,,23.407,
0.0978,,-0.5741,,,-10.612,
26.493,,,-0.5278,,,1
,-0.2424,,,-0.4503,,
10.63,-16.589,-23.379,,0.1937,27.296,
-0.2977,,,,,-0.889,
19.629,-11.061,,,-11.71,,1
-0.2627,,,,-0.1861,,
17.01,,,0.3235,,29.905,
,,-0.2416,,0.3132,,
19.286,-14.548,-22.902,,,,
-0.2879,-0.2504,0.5608,0.6677,0.4899,12.129,1
,-19.177,-21.011,15.704,0.8431,,1
,10.047,-0.325,-12.277,,,
13.786,-11.907,-16.529,-10.58,,-33.5,1
-0.3658,,0.6484,13.171,14.066,,1
0.462,,-16.257,,34.24,,
-0.0181,,-0.1696,,,,1
12.194,,,-0.3394,-0.592,,
,-0.4118,0.4162,0.739,0.7955,20.059,
0.7826,-0.3773,,,21.496,0.8601,1
,,-0.1526,-0.3798,-0.7579,-27.556,
0.8326,-0.7318,,,,,
0.7525,,-10.069,0.524,12.38,,
,,,,,,1
,0.1927,,,,,
,,0.3165,0.9846,,-0.6048,
24.117,-19.494,,17.713,0.6648,,1
0.5786,0.0788,,0.4052,,,1
,,-0.4916,0.864,-0.4131,-21.812,
0.9553,,-13.515,0.5819,0.5124,33.113,
0.3339,,,,,19.427,1
0.8201,,-0.9308,-0.2914,,,1
,,,0.4757,,,
,,,23.129,,,1
,11.062,,-13.582,-0.3556,,1
,0.4597,-21.837,-0.7798,,-21.83,1
0.1069,,-0.2666,,,-11.376,1
0.3463,,,,23.036,,1
,,-0.7263,,-0.5238,17.754,
,0.6591,,-0.0021,-0.8294,-32.335,
-0.2218,-0.4352,0.1461,,,,
19.407,-14.691,,18.213,0.4633,45.484,
,,,,,,1
,,-24.367,,,,1
,-0.358,,,0.3814,0.7581,1
,-12.714,-22.052,,13.615,22.324,
-0.2683,0.8844,,,-0.0249,-0.7718,1
20.627,-18.096,,-0.1772,-0.8433,,
,-0.2133,0.4369,,0.1847,,1
15.262,,-25.542,,0.3457,,1
,,,,,,1
14.401,-0.8423,,,,-36.305,
-0.0243,-0.5662,0.3296,0.729,10.113,21.895,1
,-0.3113,,-0.1167,,,1
,,,-0.745,-0.2302,-22.088,1
,-0.8216,,-0.7177,-0.4678,-23.825,
0.0383,-0.6047,0.3154,,,25.346,1
0.7555,,,,33.543,23.573,1
,,,-11.474,0.817,-28.356,1
,-0.6871,-0.7478,,,,
,,-0.2964,0.9863,0.1876,,
0.6588,0.0938,-11.956,-0.6143,21.247,,
,,-13.161,,-0.3956,-39.505,
-0.2367,,0.1365,0.3727,,,1
,,-13.381,17.614,,,1
0.4861,,,-0.8774,,25.09,
,0.4299,,-13.152,,-38.881,1
-0.3686,-0.7156,0.3903,0.8076,-0.9458,-25.975,1
,-11.443,-19.542,,,44.286,1
,0.8803,-0.4571,,,,
,,-13.242,,-0.5862,,1
,,,,-0.1267,,1
23.588,-15.758,-22.388,,,,
-0.1054,,,,-0.1115,,
,,,,0.3017,-28.423,
,,0.6223,,-0.1999,-0.1239,
11.383,-12.274,,11.045,-0.3338,32.548,1
,,,-0.7189,,0.4197,1
17.039,-10.807,,-10.233,,-27.114,1
-0.4538,-0.4418,,11.426,,0.395,
16.302,-16.348,-29.127,,19.301,,
-0.185,0.749,,,,-13.009,
,,,14.572,,,
,0.2529,-11.709,-0.5187,29.243,20.16,
-0.0452,,,,0.066,-23.035,
,,-12.92,0.4004,-0.6742,-25.009,1
0.3228,,,,,25.726,
,,,,,20.284,
0.3883,0.2761,,,,-33.382,
0.3942,-0.8463,-0.9594,0.2626,-0.5434,-22.738,
0.2676,-0.7595,-0.4545,,0.403,28.641,
0.5947,,-0.9359,-0.2107,20.296,17.185,
,0.1977,,-18.622,,-32.424,
,,,-0.0752,,-19.292,
,-0.9309,-10.594,,,28.908,
0.4256,,,,0.5587,,1
,-0.1943,-25.607,,-21.443,,
-0.34,,0.3329,0.5303,-0.4913,,
,,,19.229,,37.943,1
,,,-0.5255,-0.0715,15.347,
,,-21.558,,,,1
-0.1341,-0.5664,,,,,
17.755,-18.382,-31.511,,35.038,,1
-0.2893,,,,,,
,-0.5885,-27.91,,-0.8362,,
-0.3617,,,,-0.6728,-11.423,
,-17.062,,,,,1
-0.1919,,-0.012,-12.96,-0.2915,-0.9171,1
27.332,-11.192,-37.538,-21.515,-0.3647,,
-0.484,,,,0.2388,13.23,1
0.9079,-21.558,-22.552,,,20.181,
,0.8907,,,0.1304,,1
0.7317,,,-13.047,,,1
0.1379,-0.792,,,,,1
0.653,-0.075,,0.0854,31.216,,1
,,-0.5518,,,,
0.3313,,,,-0.9508,-18.087,1
,,,10.598,0.1691,13.934,
0.6053,,,0.0874,26.123,,1
0.6638,0.2495,-0.9769,,,,
,-0.4682,,,-0.243,-14.906,1
,-0.8904,-10.62,18.033,15.221,22.089,1
,0.9702,-0.679,,0.1743,19.409,
0.4764,,-10.471,-0.735,,-40.406,1
-0.087,,0.0157,,-0.4726,-10.079,1
10.874,-0.9135,-18.578,,,33.145,
,,,,,,
18.943,,,-0.5965,,,
-0.2819,-0.7105,0.5477,0.2791,-0.2321,-11.925,
,,,,,,1
-0.0071,0.9939,,-0.9565,,,
17.617,,-26.189,-0.5768,,-35.1,
,-0.4435,0.579,0.8836,-0.239,-0.3473,
11.756,,,15.254,,35.645,1
-0.0576,0.9426,,,0.065,,
22.62,-0.5299,,-15.049,-0.3771,,
0.2049,,,0.8002,0.716,21.291,
,0.156,-11.825,,,21.041,1
0.4525,,,-0.8808,-0.2272,,
,,-0.7126,-0.1415,,-22.995,
0.4583,,,13.21,0.4511,,1
,0.9501,-0.6418,,10.296,23.9,
10.342,,,,,,1
,-0.5779,-0.1386,-0.2631,,,
0.6863,-0.7998,-13.994,22.717,,28.157,1
0.3709,0.9699,,,,19.314,
10.224,0.319,,,-10.606,,
,-0.5263,,,-0.2917,,
14.303,,-25.972,,15.826,,
,0.9276,-0.3091,-0.7169,,14.759,1
13.531,,,,,,1
-0.1835,-0.5579,0.4745,,,-0.9247,1
,,,,0.1675,23.286,
-0.2149,,-0.0047,,,,
,-13.006,,,0.6467,-26.287,
,-0.4751,0.698,,-0.1903,,1
13.56,,,0.4968,,,1
,,,,,,
17.514,,-26.882,,,-33.012,
,-0.3801,0.6284,0.7274,,,1
,-11.156,-20.395,0.0586,,17.85,1
,,,-11.091,,-13.83,
,-0.8662,-16.995,,-0.2741,-29.573,1
,-0.9161,,,,,1
0.3916,,,,,,1
,0.3228,-0.6067,-13.073,,-23.717,
0.4776,-10.922,-0.9076,-0.5187,-10.797,,
,,-0.1694,21.939,,28.775,
,0.749,,,,23.286,1
,0.3833,-0.4658,-12.22,-0.6674,,
0.0177,,,0.0249,-0.1558,,1
,-0.7619,,,,,
,0.6967,,,0.6664,,
,0.2721,-0.7671,,-0.2687,-27.151,
,,-0.2038,,,,1
0.663,-0.9364,,28.989,11.19,,
,0.9494,-0.2256,-11.989,,0.9675,
,,,-0.6521,0.5803,-30.736,1
-0.1794,,0.3773,0.3644,-0.4131,-19.821,1
,-0.8278,-24.868,,,,
0.1179,,-0.3232,-0.4405,,,1
26.707,-0.0652,-33.174,,,,
,,0.3325,,,,
,,-25.788,,,,1
0.1564,0.8024,,,-0.8712,,1
22.851,,,,,,
-0.1488,-0.7766,0.7124,,,,1
,-10.768,,14.574,,,
-0.1801,,-0.1619,,-0.1586,-0.7342,
,-0.6462,-29.553,-26.542,16.849,,1
19.911,,-24.226,,,-32.223,
,-0.5413,0.4199,,,,
26.256,,-29.796,18.985,10.377,,
,,,-0.7484,,,1
22.612,0.1997,-29.344,,-0.9564,,
,,,,,-10.171,1
23.979,-21.205,-31.262,,,34.222,1
-0.1689,10.034,-0.1097,,,,
,,,-0.6742,-20.233,-16.76,
-0.4294,-0.5118,0.3755,0.7345,,,1
,-15.957,-29.306,15.051,26.571,49.841,
,,,,,11.185,
,-0.1177,-30.059,,,-37.688,1
,-0.6388,0.5337,,,,1
,,-26.422,14.417,0.9316,,
-0.2379,,,-0.91,0.1283,,
20.879,-14.888,-25.076,-16.243,-0.0565,,1
-0.3658,-0.5294,0.6806,,,,
,-10.065,-20.163,,-0.2502,16.885,1
-0.1582,,,,,-0.4548,1
,-0.8751,,,-17.394,,1
,-0.54,,,,0.7065,1
0.8197,,,,24.366,12.536,
-0.1963,,0.0491,,0.3763,,1
,-11.424,-21.83,-0.8062,,-35.424,1
,,,,,,1
,,-10.376,,22.932,20.94,
0.333,,-0.318,,,,
,,-0.7891,,,-23.719,1
0.3507,-0.9032,,,,,
0.4992,,,-0.4656,30.785,16.592,
0.2268,0.4982,-0.3888,,-0.3999,,1
-0.0173,,-0.6316,0.2455,,-23.453,
0.1559,,,13.84,0.4084,30.569,1
,,-10.489,,,16.1,
0.3095,0.4481,,,-0.7249,-36.073,
,-0.586,,0.9921,,-18.634,
,-0.727,-0.3478,,0.9867,34.357,1
,,,-0.6434,11.391,21.577,1
,,,0.2039,0.2356,-25.22,
-0.0466,,,14.991,,,
13.836,,,0.8947,0.6073,40.801,1
,0.9031,,,,0.6776,
,-0.46,,-0.2554,,-27.987,1
-0.2944,-0.4245,0.5195,12.122,,-0.5014,
18.13,-16.781,,,0.7505,37.064,
-0.1834,0.9149,-0.1615,-0.9094,-0.4164,-0.1173,
,,,-0.8449,,-23.373,
,-0.3492,,,-0.6251,,
20.843,,-23.111,-0.09,0.4558,28.403,
,0.8116,,,,,
,-0.8906,-19.462,,,-21.779,
-0.357,,0.7604,,,,
,,,,23.384,12.983,
,,,,,-18.621,1
,-0.8622,,,0.2112,16.921,1
0.5344,0.1369,-11.053,,,27.595,1
0.3163,0.4306,-0.5362,,-0.6452,-44.315,
0.2627,-0.7406,-0.8049,,,-13.636,
0.3684,,-0.3104,,0.3099,,
,0.6169,-0.7389,,,,1
,0.3724,,-11.522,,,
-0.0082,,,0.4904,0.1087,,1
10.801,,-18.906,,,43.37,
,10.454,,,,,1
,-0.009,-25.654,,10.714,-33.787,1
,-0.8152,-0.2247,0.3887,,-12.205,
,-0.8416,-0.8105,,0.7368,,
0.6546,,-0.7998,-0.5815,,,1
24.456,,-25.436,0.014,-0.3834,,
,-0.6236,0.3888,-0.1715,,,
13.294,-11.241,-19.362,,11.042,43.193,1
,11.042,,-0.3206,,21.264,
17.537,0.4787,,-11.76,,-34.072,1
0.0405,,,,-0.1007,,
,,-18.348,23.023,,44.829,
,,-0.3778,-0.6066,-0.4123,0.9416,1
,0.1051,-24.806,,,-35.956,
,-0.5467,0.0511,0.8545,,,1
,-10.508,-11.675,,-0.5985,43.448,1
0.3811,,-0.7187,-0.6776,,,1
18.352,,-27.086,-12.504,,-30.451,
,-0.5901,,0.6399,-0.4156,-14.24,1
,-11.286,,,,,
0.0824,,,-0.5881,,,
,0.0578,,-16.065,,-21.913,
-0.4704,-0.4035,,15.713,,-0.6231,
,-16.866,-25.365,-0.5484,13.681,20.828,1
-0.2558,0.9253,-0.0424,,,,1
21.951,,,-15.662,,,1
-0.3023,-0.4332,,,-0.6729,-0.0056,
16.124,-14.13,-23.201,0.3495,18.565,,1
-0.2264,0.8615,,,0.1682,,
23.162,,-23.43,,,,
,,,,0.0314,,
,,,,17.844,,
-0.116,,,-10.296,,,1
,,-20.105,,0.6596,-25.213,1
-0.2966,-0.3865,0.5046,14.011,-0.0811,0.6479,
10.346,,,,0.9529,,1
,0.8805,,,0.2794,,
17.524,-11.624,-21.845,-13.111,,,
-0.0806,-0.4163,,,,0.9082,1
0.7364,,,,,15.537,1
,,,-0.5528,-0.0312,-13.57,1
,,,-0.9181,,,1
0.1583,,0.1427,0.7669,0.6484,16.652,
,,,-0.0887,27.031,,0
0.1561,,-0.1375,-29.396,,-19.856,
0.2368,-0.6402,,-0.6631,0.5579,,0
0.2745,-14.153,,29.394,-17.442,30.754,0
0.388,,-0.3258,0.8031,21.985,0.8323,0
,,-0.4803,0.0032,-0.3485,,0
0.4083,,,,-16.031,,
0.1525,-0.6521,,-19.828,0.0305,-13.593,
0.3486,-0.9859,-0.4081,,0.8631,,0
-0.0807,-0.9888,-0.095,,,,
0.4559,-0.7076,-0.4931,,0.4236,0.6813,
0.2155,,,,,-0.831,
,,-0.2081,-23.054,,-18.033,
0.1496,,-0.1254,-17.578,0.6993,-0.896,0
,-0.9325,-0.4596,,,,
-0.2733,-0.9637,-0.0967,,,0.4533,
0.4245,-0.7455,-0.5539,,,0.3362,0
0.2552,-14.235,-0.2951,,13.759,-13.841,
,-0.971,-0.1043,,-17.631,,0
0.2025,-0.6132,,,,-0.1086,0
,-14.613,,,,20.983,
0.3844,-0.8875,-0.2951,10.974,,0.9179,0
,-14.354,-0.5449,,-0.1819,0.7675,
,,,-19.561,,,0
0.0923,,,,,,0
0.3014,,,11.8,,,
,,,,,25.296,0
0.3051,,,10.975,,0.6803,0
0.2635,-12.813,,,0.4389,-14.236,
0.1976,-10.815,-0.1574,,,-17.765,
0.1919,,-0.103,,0.997,,0
,-11.545,-0.3554,29.984,,,
,-10.718,-0.3596,,16.259,,0
,,-0.4992,,,,0
0.3899,,-0.405,,,,0
0.1115,,,,-0.6568,-13.807,
,,,,,,
,,-0.2803,27.228,,24.002,0
0.2597,-0.8337,-0.4468,,,,
0.2753,,,,,-0.5382,
,-11.087,-0.2368,-24.31,,,0
,,-0.0095,-10.842,0.1564,,
0.2551,-12.129,,,,32.102,
0.2062,-10.689,,,0.7346,,0
0.3184,,-0.5917,,,-0.3094,0
0.4941,-13.307,,,,,
,,-0.0252,,-14.499,-17.319,0
,,-0.2659,,,,
