speaker,utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12
,,7.0,0.821942,0.229043,,,0.402217,,-0.040889,-0.093716,,,,0.19199
,8.0,8.0,0.945465,,,,0.297059,0.180996,0.030476,,,-0.272526,,
7,,9.0,0.976223,,0.120077,,0.353439,,,-0.165427,,,,
,8.0,,0.796418,,,,0.461545,0.051731,-0.084925,,-0.027308,,,0.127663
,8.0,11.0,0.796111,0.058174,-0.02941,,0.332973,0.053141,,,0.16567,-0.377879,-0.090172,0.088155
7,8.0,,,,0.043828,,0.395356,,-0.157891,-0.303309,0.142647,,-0.093877,0.096875
7,,,0.910625,,0.007202,-0.186432,0.474673,,,-0.298448,0.059263,-0.29509,,0.097008
,,,,,,,,,,-0.294256,,-0.313116,0.006431,
7,,,,,,,,,-0.215864,,,-0.218561,-0.009649,0.047778
7,8.0,16.0,0.577776,,0.071909,-0.104449,0.636213,,,-0.264374,,-0.229481,,0.066783
7,,,,-0.409936,,-0.592553,-0.097061,-0.257119,-0.128961,-0.012669,,,-0.278909,-0.013519
7,,2.0,,-0.51138,0.137933,-0.630593,,,-0.220989,,,,,-0.009106
,9.0,,1.708263,,,-0.6348,,,-0.184066,-0.046288,,,-0.266653,
7,9.0,,,,,-0.572887,-0.003735,,-0.129213,-0.144628,,0.095577,,0.036975
7,,5.0,,,-0.052272,,0.045417,,-0.131817,,0.244522,,-0.269441,
7,,,,-0.298403,,-0.686142,0.100284,,,,,,-0.232379,0.094575
,9.0,,1.377305,,-0.158453,-0.614178,0.15073,0.038754,,,0.163728,,,0.076593
,,8.0,,-0.339717,-0.218238,,0.131168,0.08388,-0.205191,,0.153658,-0.229028,,0.090804
7,9.0,9.0,1.316133,-0.297937,-0.249712,-0.440168,,,,-0.223442,0.159121,,-0.165233,
,9.0,,1.183646,,,,,,,-0.287421,,-0.253369,,
7,9.0,,1.104563,,,-0.398074,0.298441,,-0.144002,,0.012624,-0.257282,0.009801,0.098957
7,9.0,,,,,,,,-0.088868,-0.331833,0.016395,-0.206586,,
7,,,,-0.283206,,-0.234529,,,,,0.118792,-0.272313,-0.00981,0.127017
,,14.0,0.990839,,-0.134164,,0.482943,0.034464,-0.247817,-0.300403,0.108718,,0.029717,0.079308
7,,15.0,0.899084,-0.255015,-0.043425,,,,,,,,,0.042961
7,,,0.71497,-0.255765,,-0.016105,0.476367,,,-0.260671,,-0.257377,,0.019081
,10.0,1.0,0.812838,,,-0.485969,,-0.359447,,0.012902,0.283829,-0.148398,-0.165161,
,10.0,,,,,,0.11898,-0.304586,,-0.0358,0.233302,,-0.162244,0.073317
,10.0,3.0,,0.06868,-0.239386,,0.238286,,0.007969,-0.072167,,,,
7,,,1.007085,-0.030268,,,0.253884,-0.223143,-0.049484,-0.072143,0.183099,-0.246448,,0.138996
,10.0,5.0,1.043726,,,,0.280662,,-0.082143,,0.095981,-0.259161,,0.174582
,10.0,,1.126704,-0.204244,0.03989,,0.277798,-0.111776,,,,,,0.160181
7,,,,,0.106623,-0.543537,,,-0.268622,-0.047643,-0.045587,,,
7,,,,-0.284881,,-0.475842,,0.153905,,-0.067756,-0.087794,-0.273016,,
,10.0,9.0,,,-0.161583,,,0.128712,,-0.146245,-0.000928,,-0.069617,
7,,,0.726574,,-0.217788,-0.202836,,0.13399,-0.294098,,,,,
,10.0,11.0,0.669944,,,-0.144774,,0.130866,-0.311886,-0.235909,,,0.047895,-0.046891
,10.0,,0.527333,,-0.237665,-0.076413,,0.139567,,-0.311337,0.024395,-0.371267,,-0.021039
,,13.0,0.422065,,,,0.452759,0.133905,-0.252048,-0.358695,0.029251,-0.343261,0.027335,
,10.0,,,-0.217667,-0.051081,,,0.1283,,-0.306278,,-0.307981,0.033989,-0.032407
7,,,,,,-0.6975,,-0.273455,-0.284947,0.120165,,,-0.084375,
,11.0,2.0,1.077845,0.114302,,,0.316382,,-0.233306,-0.003957,,-0.064665,,0.107964
,11.0,,1.138127,-0.033416,,-0.723081,0.268695,-0.116978,,-0.001945,0.101642,-0.126246,,0.177516
,11.0,4.0,,,0.233691,-0.78104,0.25167,-0.079517,-0.20621,,,-0.160411,,
,11.0,5.0,,-0.014231,,-0.770849,0.282594,,-0.220827,0.004081,-0.070923,-0.155062,0.029465,0.156457
,11.0,,0.903495,0.18837,-0.078145,-0.538296,,,,,,-0.142236,-0.011638,0.043169
,11.0,,,0.226562,,-0.378334,0.243415,,-0.24033,,,-0.203264,,
,11.0,8.0,0.974394,0.307282,-0.243491,-0.339684,0.273098,,,-0.196721,,-0.301729,,-0.020107
,,9.0,0.851238,,-0.269567,,,,,,0.095945,-0.366434,,
7,11.0,10.0,,,,,0.365027,,,,,,0.203065,-0.027774
7,11.0,11.0,,0.309702,,,,0.200223,,,,-0.327628,,
7,,,,0.287927,,,0.370044,0.107351,,-0.256532,-0.013939,-0.340993,0.287186,-0.075356
7,,,,-0.165575,,,-0.02662,-0.523795,-0.032317,0.121169,0.116767,,,
7,,,,,-0.122954,,0.016547,-0.447033,-0.009658,0.093628,,0.005141,-0.148306,
7,12.0,,0.931342,0.188076,-0.202167,,,-0.428157,0.00339,,,,,
7,12.0,,0.88182,0.305332,,-0.549411,,-0.479983,,,0.007494,,-0.137542,
7,,,0.898042,0.262931,-0.332203,,,,,,0.025804,-0.187438,-0.11107,0.125204
7,12.0,,,0.089185,-0.157681,,,,,-0.015878,,-0.180975,,
7,,,,0.042762,,,0.329148,,,,-0.080037,-0.149536,-0.104896,
,,8.0,,,-0.151716,-0.426535,0.296119,,,-0.079286,-0.095209,,-0.038423,
7,12.0,9.0,,,,,0.405258,-0.012127,-0.098058,-0.232308,-0.073547,,0.021164,
7,12.0,10.0,0.954892,,,,,-0.114928,,,-0.081329,,0.001437,0.068935
,,11.0,0.658987,0.273502,,,,,-0.071237,-0.329778,-0.075467,-0.114197,0.030842,0.027118
7,,,,,,,0.619234,,,-0.370956,,-0.1633,0.080517,-0.008647
7,12.0,,,,-0.115262,-0.135233,,-0.016112,-0.155937,,,-0.13945,,-0.021263
,12.0,14.0,0.618433,,0.023559,-0.11157,,-0.029852,,-0.286375,-0.048402,-0.130452,0.015997,
,,1.0,,-0.381122,0.211319,-0.691086,,,-0.26507,,0.076175,,,
7,,2.0,1.136772,,0.117615,,0.169907,-0.411662,,,,,,
7,,3.0,1.146679,-0.265555,,-0.670139,,-0.38733,-0.194113,0.120779,,-0.026551,-0.27623,
,,4.0,1.19375,-0.287637,,,,,,0.113404,0.030498,-0.054511,,
7,,5.0,1.145775,-0.256821,,-0.716021,,,-0.164302,0.124165,,,,0.073333
,13.0,6.0,,,,-0.61618,,-0.183375,,0.026902,,-0.097545,,
,13.0,,1.088101,,0.034392,,,,-0.173625,0.003174,0.021918,-0.146879,-0.273888,
7,,,0.957804,-0.288036,,-0.448861,0.191715,,-0.137345,-0.052638,0.013501,-0.185331,-0.237156,0.101129
7,,9.0,,-0.295304,,,0.2736,,-0.121157,,,,,0.128703
,13.0,,0.819738,-0.297664,-0.049829,,0.361992,,,-0.18324,-0.00273,-0.245762,-0.174508,
,,11.0,0.7776,-0.245801,-0.023875,,,,-0.135195,,-0.021012,,,0.197829
7,13.0,12.0,0.613181,-0.258621,0.051624,,,,,,,,-0.060879,0.16716
7,13.0,13.0,0.525848,,0.117411,,,,-0.144148,,-0.086001,-0.208875,-0.00964,
,,,,,,-0.203675,,,-0.17069,-0.206758,-0.106643,,-0.003181,
,13.0,15.0,0.367997,,,-0.164261,,-0.013834,-0.147604,-0.180094,-0.111145,,-0.020311,
,,16.0,,,,-0.144311,0.574805,,-0.174569,,,-0.212148,-0.063685,0.084583
7,,,0.269298,,0.297057,-0.097967,0.57462,-0.02812,-0.213958,-0.168341,,-0.212596,,
,,,,,,-0.033451,,-0.040738,,,,-0.19528,,0.044975
,13.0,19.0,,,,0.034883,0.549327,,-0.178547,,-0.060672,-0.20155,-0.053265,
7,,1.0,,,,-0.607281,0.009114,-0.315389,,,,0.180281,,
,14.0,,,-0.443475,0.048935,-0.639774,0.025354,,,,,,,
,,3.0,,,,,,,,,,-0.036078,-0.224508,
7,,4.0,1.253061,-0.117331,-0.241616,,0.066247,-0.149811,-0.170834,,0.174392,-0.096477,,
7,,,1.228656,-0.166387,,,,,-0.1221,-0.21092,0.271899,-0.183331,-0.20749,0.072483
,14.0,,,,-0.344037,-0.388232,,,-0.102667,,0.326179,,,0.045596
7,,,0.905833,,,,,0.003404,,,,,-0.108169,
7,14.0,8.0,,,-0.302089,,,,,-0.31438,0.173548,,-0.101685,0.063623
,14.0,,0.772254,0.120653,,,,0.042779,,,,-0.28221,,0.014474
,,10.0,0.786614,0.089062,-0.326572,,,0.120155,-0.103777,,0.098237,-0.283009,0.008792,
7,,,,0.023135,,,0.393013,0.169697,-0.137799,,0.104753,,,
7,,,,-0.091014,-0.315879,,,0.192271,-0.170737,-0.453236,,-0.254165,,
,14.0,13.0,0.960059,,,,0.373012,,-0.172668,-0.403264,,-0.219987,,0.086561
,,,,-0.512197,0.011886,,0.405505,,,-0.237761,-0.00237,-0.196668,,0.105639
7,14.0,,0.989265,,,-0.042472,,-0.002944,,-0.190238,,,-0.071593,0.091767
,15.0,1.0,1.113227,-0.753495,-0.048691,-0.51178,0.168148,-0.351618,,0.137625,,0.009101,-0.155552,-0.130883
,,,,,-0.172436,-0.493455,,,-0.30996,,,-0.052558,,-0.145113
7,,3.0,0.994475,-0.641672,-0.238919,-0.438822,,-0.215763,-0.320471,,-0.041192,-0.092482,,-0.156626
7,,,0.932372,-0.636532,,,,-0.208479,,0.072838,,-0.07046,-0.113231,
,15.0,5.0,,-0.565937,,,,-0.188205,,,-0.06542,-0.130512,,
,15.0,,,,,,,,,-0.183343,-0.059538,-0.141818,,
,,7.0,,,,-0.240361,,-0.153953,-0.148986,,,-0.197607,-0.122116,
,15.0,8.0,0.634819,,,,0.482839,-0.119282,,,-0.135872,,-0.104874,-0.014955
,15.0,,0.666577,-0.461317,-0.331178,,,-0.093509,-0.153256,,-0.208487,-0.171969,,-0.003468
7,15.0,,,,,-0.284462,,-0.108257,-0.094688,,,,-0.083521,0.047885
,,,,,-0.224208,,0.503104,,,-0.213363,-0.282982,-0.157722,-0.072676,
7,16.0,1.0,,,-0.098255,,-0.141404,-0.078174,,,0.319513,,0.063145,
7,16.0,,,0.391721,,,,,,,,-0.323118,,-0.02094
7,16.0,3.0,1.300213,,-0.182721,,,0.018608,-0.19131,,0.317672,,,-0.027863
,16.0,,,,,-0.454987,,,-0.157848,,,,,
,,5.0,,,,,,0.057637,,,0.222015,-0.239544,-0.111413,-0.020957
7,,6.0,,0.177184,,-0.397257,,,-0.137048,,0.18941,-0.28539,,0.008172
,16.0,7.0,,,-0.280707,,0.221952,0.167167,-0.063293,-0.318787,0.185605,-0.341159,-0.092784,
,16.0,8.0,0.880951,,,-0.226706,0.210213,,,,0.132654,-0.4322,-0.020605,0.015822
7,,9.0,,0.038345,,,,0.175028,,,,,0.049293,
,16.0,,,-0.213007,,,0.256338,0.183579,,-0.314668,-0.08894,,-0.000263,0.145669
,16.0,,0.922175,,0.268095,-0.075728,,0.192786,-0.057389,-0.240155,-0.10064,-0.298363,,
7,,,0.889285,-0.449949,,,0.390196,,,,,-0.223791,0.012967,0.122595
,,,0.836226,-0.440739,,,,0.056241,,,-0.067116,-0.291857,,
,16.0,,,-0.442267,0.268522,0.195822,,0.011469,,,,-0.302831,,
,,15.0,0.723876,,0.298529,,,,,,,,0.038454,
7,17.0,1.0,,,,-0.612506,,,-0.034797,,0.065484,,-0.183969,0.111025
7,,2.0,,,-0.134063,-0.558859,,,-0.040142,0.122198,0.107261,,-0.197773,0.127246
7,17.0,3.0,,,-0.305673,-0.55767,,,0.011247,0.074397,,-0.121882,,0.098104
7,17.0,4.0,,,-0.258486,,,,,0.050289,0.066054,,,0.109248
,,5.0,,,,-0.542232,0.295623,,,,,,,
7,,,,-0.130313,-0.24241,-0.478991,,,-0.091853,-0.024559,0.051336,,,0.150651
,17.0,7.0,,,,-0.486141,,,-0.14791,-0.04549,-0.011919,,-0.121412,0.16379
,17.0,8.0,0.842171,-0.224315,-0.202272,,,-0.238951,,-0.121726,-0.009184,-0.228522,-0.083006,
,17.0,9.0,0.769967,-0.095674,-0.21238,-0.389135,0.4873,-0.213791,,-0.158318,-0.026348,-0.22172,,0.15175
7,17.0,,0.823,-0.134266,-0.119452,-0.411943,0.547832,-0.183978,-0.218364,,,-0.232139,,
7,,,,,,-0.21825,,,,-0.193886,,,0.137228,0.133714
7,,,,-0.062163,,,0.478634,,,,,-0.229404,0.138133,0.148189
7,18.0,,,,,,,,-0.289554,,,0.107431,,
7,18.0,,1.001888,0.256462,0.054099,,,-0.297755,,,,0.09196,-0.146862,
,18.0,,1.083347,0.223085,,,0.264054,,-0.254322,,-0.022151,,,
7,,4.0,,0.023815,,-0.887274,0.327094,-0.163222,-0.271982,0.14844,,,,
7,,,,,0.240996,-0.836071,,,-0.315161,,-0.046448,,,
,18.0,,0.954564,,,,0.331574,,,,,-0.070308,,-0.006842
,,,0.814092,0.184487,-0.094314,,0.485781,,-0.234226,,-0.100645,-0.029036,-0.123524,
7,,,,0.203194,,-0.503583,0.515656,-0.017448,-0.183364,,,-0.13744,-0.062538,
,,,,0.261007,,-0.43732,,0.080815,,,0.024746,-0.342391,,0.136003
7,18.0,10.0,,,,-0.362733,0.410065,0.172741,,-0.326046,,,0.092735,0.140717
7,18.0,11.0,,0.135738,-0.122068,,,,,,,-0.263111,,0.120256
7,,,0.559651,,,-0.334453,,,-0.159611,,-0.068991,,-0.041174,
,18.0,,0.517596,0.068913,0.070357,-0.260412,0.660171,0.126027,-0.128204,,,,-0.011967,
,18.0,14.0,,0.044611,0.155624,-0.248263,,0.114801,,-0.223081,-0.099784,,-0.019075,0.122925
7,,,0.542528,,0.187446,-0.158756,0.7163,0.081903,,-0.253295,,-0.209396,,0.139836
,,,0.501096,,0.124567,,0.718277,,,,-0.096508,,-0.036482,0.112983
,18.0,17.0,0.286073,-0.117493,0.144653,0.006464,,,-0.062103,,,-0.127955,,0.086194
,,18.0,0.197982,,,0.047557,0.69276,-0.02364,,-0.162969,-0.090847,-0.158809,-0.051831,0.120476
7,,,,,0.309385,0.018692,,,,-0.137521,-0.109397,-0.195405,0.026593,
,,,0.206025,-0.119103,,0.03156,0.683964,,-0.10924,,-0.166546,,,
7,19.0,,1.288539,,-0.046354,,0.172789,,,,,0.073042,,0.041663
,19.0,,1.338578,0.291703,,-0.416164,0.200609,,-0.127469,,,,,
7,19.0,3.0,,0.257157,,-0.372749,0.13478,-0.557927,-0.043632,,0.233299,,-0.225501,0.063961
,,4.0,1.462144,,-0.180266,-0.45668,0.183669,,-0.048648,-0.038244,,,-0.25848,0.080835
,,5.0,,-0.149749,,-0.317476,,,,,0.160805,,-0.290914,0.056354
7,19.0,6.0,1.425568,,-0.095586,-0.411192,,,-0.173763,,,,-0.239593,
,19.0,,,0.003503,-0.18122,,0.294802,-0.247358,-0.085597,,0.146331,,,0.051228
,,,,,-0.32319,,,,-0.041072,,,,-0.287954,0.032136
,,9.0,,,,,0.446436,-0.187295,-0.05066,,,,,0.067565
7,,10.0,,-0.235371,,-0.353068,0.466313,-0.068755,,,0.037626,,-0.238707,
,,11.0,1.312397,,,-0.268771,,,,-0.195546,,,,0.066961
7,19.0,12.0,,-0.199251,-0.32737,-0.170357,0.492726,0.033461,,,,,,-0.000524
,19.0,13.0,,-0.140541,,,0.515979,0.070979,,,0.103436,-0.342381,-0.006918,
,,14.0,1.044459,,,,,,,-0.399723,,,,0.047084
7,,,,-0.268816,,-0.096585,,,,,,,-0.063199,
7,,16.0,0.901821,,0.001684,-0.055728,,,,-0.400037,,,-0.039518,
7,19.0,17.0,,-0.309981,,,,,-0.233167,-0.365442,0.153128,,-0.039837,
,,,,-0.371597,,,0.495163,,-0.255696,,0.143302,-0.246592,,
7,,1.0,1.882421,,,-0.722098,0.036163,-0.150788,,0.07027,0.123966,,,
7,,,,-0.266252,0.229718,-0.690753,,,-0.235307,0.04519,,0.056234,-0.250393,
,,,,,0.138303,,0.118494,-0.185164,,,0.151992,,,
,20.0,4.0,,,,,,,-0.228351,-0.024258,,0.01381,,-0.057296
,,5.0,,-0.265711,0.082319,,0.247462,-0.115468,-0.249502,,,-0.031855,-0.257454,
,20.0,,,,0.024559,,0.298489,-0.052016,-0.238067,-0.047393,0.075682,,-0.256479,-0.053904
7,,,,,-0.113085,,,0.023279,,,0.154439,-0.179562,-0.28656,0.020334
7,20.0,8.0,1.320267,,,-0.440312,,0.048661,-0.135492,-0.217891,0.176603,,-0.274468,
7,20.0,,,,-0.123628,,0.386069,,,,,,,
7,,10.0,1.102457,-0.136216,,-0.405406,0.444872,,,,0.049509,-0.20702,,0.107105
,,,1.103569,-0.201948,,,0.506254,0.132467,-0.083365,,,-0.211853,-0.226898,
,20.0,12.0,,-0.275386,,-0.378542,,,,,,-0.225449,,
7,,13.0,0.987976,-0.294946,,-0.222309,0.503332,,,,0.067535,,-0.163952,
,20.0,,0.858665,-0.419676,0.129023,,,0.171721,-0.183845,,-0.018761,-0.129286,-0.193485,
,20.0,15.0,,-0.44732,0.127087,-0.144382,0.636085,,,,,-0.099059,-0.220918,
7,20.0,,,,,-0.08615,,0.031907,,-0.331088,,,-0.210707,
,20.0,17.0,0.766112,-0.561371,,,0.63457,,-0.163097,,,-0.101989,-0.213043,
7,,,,,,-0.002465,0.641745,,-0.097629,,0.083682,-0.092763,,
7,21.0,,,,,-0.326739,,-0.478965,,0.032142,0.203657,,,
7,,2.0,1.029435,,-0.028876,-0.352843,0.040019,,,,0.182865,0.075404,-0.241083,0.072634
,21.0,3.0,0.921816,,,-0.316573,,,,0.047548,0.140059,,-0.223382,0.048822
,21.0,4.0,,0.059075,,,0.001605,,0.015753,,0.12124,-0.00072,,
7,,5.0,1.279862,-0.097783,-0.063764,-0.377154,,-0.271627,0.0047,,0.048418,,,
,21.0,,,,-0.169223,-0.439521,,,,,0.045733,-0.054334,-0.278658,
,,7.0,1.107278,0.025801,-0.246294,,0.350356,-0.358972,,,0.050393,,-0.286703,0.075376
7,21.0,,,,,,,-0.233692,,,0.008939,,-0.289818,0.078406
,,9.0,,,,-0.369443,0.351306,-0.131138,-0.015133,,,-0.16254,-0.30239,
7,,10.0,0.940444,,,,,,,,,-0.215479,,
7,21.0,11.0,0.727637,,-0.286275,,0.584343,-0.187666,-0.034708,-0.019387,-0.098447,-0.216893,-0.266243,-0.018569
,21.0,,0.657121,-0.015517,,,,,-0.064957,,-0.141633,,-0.220772,-0.020797
,,,0.558043,-0.036388,-0.216071,-0.347728,0.592799,-0.098768,,,,-0.185691,-0.15142,
7,21.0,14.0,0.474776,-0.073068,,,,-0.078373,-0.055692,-0.220473,,-0.209057,-0.118622,0.036855
,21.0,15.0,0.382227,-0.116084,-0.154934,-0.206489,0.622913,-0.106892,-0.066033,,,,-0.07344,0.06793
7,,16.0,,,,,,,-0.061255,-0.346387,-0.021018,-0.210633,-0.071128,0.087639
7,,17.0,,-0.136032,,,0.5766,-0.069504,,-0.34887,0.012129,-0.178426,,
7,21.0,,0.261491,,-0.031287,0.037047,,,,-0.30587,,,-0.106019,0.056095
,,19.0,0.283906,-0.272729,0.011883,,0.674663,-0.148402,,,,,-0.082254,
,,,0.319712,,-0.012086,0.24435,0.685165,-0.164333,,,,-0.139671,,
7,21.0,21.0,0.253547,,,0.19083,0.695619,-0.11121,,,,-0.091176,-0.049838,
7,22.0,1.0,0.576173,-0.107152,0.019279,,,,,0.150614,0.085458,-0.098015,-0.18282,0.082602
,,2.0,,-0.185322,,-0.491188,,,,,,,,0.044936
,,3.0,0.66891,-0.198221,-0.122652,,0.13994,-0.453392,-0.097759,0.111977,0.067661,,-0.18479,0.042466
,22.0,4.0,,,-0.232062,-0.480244,0.191385,-0.421399,-0.068408,0.043898,0.091138,,-0.176411,0.062715
,22.0,,0.593508,-0.097627,,-0.494974,0.267321,-0.39553,,0.020995,0.04748,-0.216069,-0.196037,0.063874
,22.0,6.0,,,,-0.544754,,,-0.090343,0.011876,-0.015114,-0.217109,,0.078456
7,,7.0,,,,-0.53686,0.325659,,-0.13645,,,,,
,22.0,,,-0.209236,,,0.370438,-0.135578,-0.16543,,,-0.24325,,
7,,9.0,,,,-0.424097,,,,-0.173612,-0.059758,,,0.062525
7,22.0,,,,-0.320701,,,-0.038246,-0.19422,-0.221415,,,,0.06615
7,,11.0,,-0.239741,,,,,,-0.257978,,,,
7,22.0,,,,,,,0.039294,,,,,,
7,22.0,,,,-0.243573,,0.514931,-0.051533,-0.251877,,,,0.063869,
,22.0,14.0,0.420488,,,-0.022678,,,-0.223485,,-0.025616,,,-0.042662
,,15.0,0.357264,,,0.064017,,,-0.152704,,,-0.230901,0.083681,
,,,0.248626,,0.058014,0.085088,0.503364,-0.190658,-0.183854,-0.172694,,,0.077306,-0.001803
7,22.0,17.0,,-0.448059,,0.082108,,,-0.17341,-0.15028,-0.079765,-0.232212,,-0.00659
7,,1.0,0.674404,,,,0.175109,,-0.097858,0.219418,,,-0.103347,
,,2.0,,0.229595,-0.111878,-0.557362,0.160604,-0.598706,-0.135205,,0.142645,-0.077029,-0.080681,0.019326
7,,,,0.27167,,-0.574745,0.158971,,-0.10577,,0.142299,-0.078329,-0.089982,0.025799
7,23.0,4.0,,0.279976,,-0.57447,,,,0.152149,,,-0.061025,0.023178
,23.0,,,0.291384,-0.145271,,,,,,0.104739,-0.145163,-0.025347,0.042783
,,,0.830496,0.33804,-0.230712,,,,,,,-0.043189,,0.067321
7,23.0,7.0,0.827179,0.436747,-0.412346,-0.640853,0.291843,-0.506314,,0.020282,,,,0.038901
,23.0,8.0,,,,,,-0.437311,,-0.060863,-0.015978,-0.159829,-0.095963,0.040205
,23.0,,0.844843,0.454199,,,,,,-0.078594,-0.022026,,-0.084705,
,23.0,,0.697917,0.468595,-0.49705,-0.606742,,-0.276113,0.050179,-0.091132,-0.092448,,-0.065414,
7,23.0,11.0,,,-0.468966,-0.542362,0.480878,-0.194695,0.001887,-0.138803,-0.117585,,-0.071072,
,23.0,12.0,,,-0.441066,,0.629014,,,-0.170051,,-0.117641,-0.105383,
,,13.0,,0.17833,,-0.408931,0.694496,-0.191685,,,,-0.093369,-0.10599,
7,,14.0,,,-0.535259,,0.766336,-0.26239,,,,,-0.147776,-0.000484
,23.0,15.0,0.525971,,-0.423705,-0.202613,,-0.261241,-0.074519,-0.205479,-0.181283,-0.097369,,-0.009792
,,16.0,,,,-0.108916,,-0.264461,-0.071768,-0.168409,,-0.094218,,0.013158
7,23.0,,0.360949,-0.009355,,,,,,-0.137018,,,,-0.017523
7,23.0,18.0,,-0.05876,,-0.116402,,,-0.118931,-0.115352,,-0.025637,,
7,23.0,,0.465328,-0.107078,-0.137901,-0.047914,,-0.177857,,,-0.207791,-0.065807,,
7,,,,-0.144699,-0.02385,-0.029426,,-0.209479,,-0.107969,,-0.083962,,
7,,,0.349771,-0.136869,,0.067786,,,0.018229,-0.104046,-0.181766,-0.118928,,
,24.0,1.0,0.497956,,,-0.480706,,-0.421844,,,0.151651,0.037311,,0.070831
,,2.0,0.496196,0.279298,-0.093957,,,-0.333163,,-0.099655,,-0.019526,,
7,,,,,-0.140661,,0.261054,-0.376013,-0.187286,-0.090762,0.161673,,,
7,,,,,-0.070349,,0.259956,,,,0.208948,-0.046949,-0.102478,
,24.0,5.0,,,-0.033061,-0.397247,,-0.22759,-0.242965,-0.128484,0.21331,-0.120713,,0.174438
,,6.0,0.8233,0.043925,-0.133918,-0.341992,0.366282,,,-0.191134,,,-0.104329,
7,,,,0.095717,,-0.382529,0.313921,,,,,,,
7,24.0,8.0,,,-0.13874,-0.428607,,,,,0.161554,,,
,24.0,9.0,0.815205,-0.016991,-0.10703,,,,-0.158851,,0.089314,,-0.060433,0.14968
,24.0,10.0,,,-0.092918,,,,,,0.090149,-0.188736,,0.144073
7,24.0,,0.645912,-0.13792,-0.093364,-0.217814,0.544921,,,-0.23181,,-0.207085,,
,,,,,,-0.012698,,-0.174488,-0.148424,,0.061113,,-0.046698,
,,13.0,,-0.004691,-0.272872,,0.680093,,,,0.040739,-0.185243,-0.024092,0.102662
7,24.0,14.0,,-0.077038,-0.141188,,0.546182,-0.01666,-0.164986,-0.355015,0.12015,,,
7,,,,,-0.090371,,0.543349,,-0.181999,-0.347285,0.135191,-0.245235,-0.031395,0.099125
7,24.0,,0.105265,,-0.070944,0.200127,0.606003,-0.05599,-0.166621,-0.347107,0.157632,-0.210206,,0.055909
7,,17.0,0.038007,,,0.285335,,,,,0.207224,-0.264858,0.001625,
,25.0,1.0,1.287531,-0.303062,0.1613,-0.669192,0.062019,-0.298345,-0.259754,,0.134917,0.163934,-0.252167,-0.009771
,,2.0,,,0.121286,-0.671474,0.040737,,-0.170363,,0.093331,,-0.263622,-0.000876
,25.0,3.0,1.587959,,0.077278,,0.062325,,,-0.066495,,0.133831,-0.309557,
,,,,-0.317448,,-0.714462,,,,,0.092859,0.094682,,
,25.0,5.0,,-0.331071,-0.17473,,,-0.100695,-0.112372,,0.200339,,-0.261821,
,25.0,,,,-0.316156,,0.051887,-0.039123,,,,-0.144153,-0.221815,
7,,7.0,,,-0.348389,,,0.000669,,-0.336428,,,-0.180051,0.106897
,25.0,,1.189058,-0.18606,-0.346163,,0.222142,0.037332,,,0.204203,,-0.157775,0.136369
,25.0,,1.274986,-0.27288,-0.272856,-0.495072,,,,-0.414374,,,-0.193776,
7,25.0,,1.282219,-0.278425,-0.304609,-0.393483,,0.177683,,,0.115069,-0.211143,,0.179042
7,25.0,11.0,1.041303,-0.24466,,-0.312764,,0.208893,-0.136966,,,,,
7,,12.0,0.898199,-0.382427,-0.14599,,,,,-0.491103,0.034296,,-0.154627,
,,,0.901567,-0.483751,-0.103066,-0.167082,0.478298,0.139275,-0.169954,-0.493058,,-0.153004,,0.145152
,25.0,14.0,,,-0.060767,,0.464242,0.11896,,,,-0.185655,-0.105698,
7,25.0,15.0,,-0.523698,,-0.047177,0.484339,0.065809,,,,,-0.07486,
7,25.0,,0.542292,,0.127314,,0.49073,0.009623,-0.167705,-0.36491,,-0.200375,-0.030089,0.098661
7,,17.0,,,0.122911,0.114998,0.514928,-0.051293,,-0.321855,0.07125,-0.205069,0.003702,0.09004
7,,,1.190255,,0.031952,-0.772609,0.221606,,,0.17076,0.129893,-0.065683,,
7,,,,-0.075127,,,,-0.352787,-0.133243,0.184665,,,,
,,,1.047498,,0.046959,,0.26311,-0.205436,,,,-0.081755,,
,26.0,,0.875008,0.014736,,-0.643858,,-0.118074,-0.109136,0.001557,,,-0.033977,0.095955
7,26.0,5.0,0.819163,0.062087,,-0.530049,,,,-0.093455,,,,0.063562
7,26.0,6.0,0.813374,,,,0.327455,,-0.096725,-0.198685,,,-0.038919,0.054578
7,26.0,,,,,,0.320752,0.060823,,-0.294462,0.159118,,-0.050489,0.085667
,26.0,8.0,0.600411,,-0.102341,-0.360979,,,-0.046621,,0.049532,-0.363334,-0.041882,0.170702
7,,9.0,0.500157,,-0.083433,-0.32198,0.423981,,,-0.316956,,,,
7,26.0,,,-0.241605,-0.055493,-0.246144,,0.068519,,,0.017457,,-0.120615,0.188396
7,26.0,11.0,,,-0.028017,-0.151233,,,-0.096164,-0.315921,,-0.303493,,0.150064
7,,12.0,0.489456,,,,0.394762,-0.069642,,,,-0.288468,-0.031463,0.115953
7,,13.0,,,,-0.049584,,,-0.01799,-0.244095,-0.016013,-0.274612,,
,26.0,14.0,,-0.311606,0.129174,,,-0.069996,,-0.220209,,,,0.113645
