RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
45035,137643,,117976,131868,,,119184,,
25238,17261,,,,118054,,117887,118055,
,56724,118315,118316,,118685,,,118687,1
31713,14810,,118413,120370,117905,,290919,,
41234,47104,,117891,,,117879,,117880,1
,4952,,,,,,118424,,
,193,,,,117905,,290919,,
,25542,,,126930,,126932,,,
,7651,,,,117905,,,,
80511,7072,,,,,117906,290919,,1
,,117961,,118896,118259,117906,290919,118261,1
95388,18220,,118052,118867,,117906,,,1
25993,2908,117961,,118979,,303717,118424,120346,1
42056,,117961,117962,,,,290919,,1
,,,,119830,118685,,,118687,1
,,,118004,,,118513,,117888,
74310,,117961,118300,,,,,118961,1
,4669,117961,,,117905,117906,290919,117908,
,6277,,,,,240983,,,
,,,,119136,119137,122564,118474,119139,
,,,,117941,,,,117880,0
,49655,,,122550,118321,,290919,118322,1
,,117929,,,,117886,,117880,1
33054,160017,,,,120789,,,120791,
,7551,,118052,,117905,117906,290919,,1
84070,,117961,118413,,,117906,290919,117908,1
74001,68693,,118091,117941,,,19721,,1
,,118114,,118810,,120978,,119325,1
,15781,117961,118300,,,125128,118398,,
23127,,117961,118225,118403,,,,118454,1
,27358,117961,,,118536,,308574,,
4675,,117961,118343,120722,118784,117906,290919,,1
,,,,119136,,,,120058,1
75649,5507,,118413,,118321,130817,,,
15739,49024,132839,145248,,,300603,,,1
17292,97016,,,,,118260,,,
,78118,118003,,117878,,,,117880,
,,117961,,,,117906,290919,117908,
107908,,,118257,118575,123670,,,123672,
27269,,,,118746,117905,117906,290919,117908,1
,,118169,,,,,292795,,
,5253,118887,,,,188371,118295,118982,1
,51226,,,,,118545,,,
,42034,,118386,,118784,147114,,,1
15064,,,118220,,,125168,117887,153249,1
29621,3763,117961,,,120812,310589,,,
,6481,,,123454,,,,,
,810,,118300,123719,,240983,290919,118322,1
23096,,,118225,118616,118321,240983,,,1
,,,,119181,118465,159686,118467,,1
92808,2374,117961,,,118502,,,118505,1
74128,,,,,,,,,1
,,,118343,123125,118259,117906,290919,,
,141,117961,,,,117906,290919,118322,
,,,,,118321,,,,1
,,,,118599,179731,221839,,117973,
,,118658,119883,,,,,,
,,,,117878,,,19721,118570,
34871,,,,,118523,310608,,118525,
,4384,,118888,118458,,138565,,118296,1
,,117961,118386,,118054,128999,,,
,,117902,117903,128935,,,118398,120992,
37793,,117890,,117878,117879,123862,,117880,
,8242,117961,117962,,,,,,1
25705,25724,,,119136,120056,155541,,120058,
87764,49574,,,,117905,,,,1
,,117961,118327,120383,,,290919,,
26972,,117961,118413,,,118785,,118786,
40438,69225,117961,,118821,,117906,290919,,1
,34611,,,,,117906,,,
44900,15560,118752,,,280788,,292795,119082,
73219,4639,117961,,118856,118278,,290919,,
,51119,,118343,,118321,117906,290919,118322,
78150,,117961,,,118784,,,118786,
20226,55640,118752,119070,118754,,130755,118474,,1
,25242,117887,,118320,118685,279443,308574,118687,
18381,,,,122215,118321,,,118322,1
31936,,118074,,118810,,129197,,119325,
,,117961,,120398,,,118424,120346,
103940,,,118446,,,117906,,118322,1
,17270,117961,118300,,,,118424,,1
34924,,,118327,,118784,147114,290919,,1
32305,3509,,119070,119781,,194960,270488,,1
,1482,,,,,128747,118643,118843,1
,,,118446,119961,118278,,290919,,1
,,,118300,,,,290919,118786,
,1350,117961,118052,,118321,,,118322,
,,,138799,,,117906,290919,118322,
80179,23338,,118052,118867,122129,270992,121916,,1
27314,2270,,118413,,,118959,118960,120774,
,,,118343,120722,,117906,290919,,
,1012,117961,118225,119924,,,,,1
,17465,,,118202,118278,118260,,118279,1
,6843,,117969,,,259130,6725,125689,
,,,,122109,,,,118055,
38391,19350,118095,,117941,,,,117880,1
,17261,117961,118343,118833,118834,127160,118424,,1
20280,,11146,118491,,117879,,19721,,1
,,119170,,,,131337,,,
25328,,119134,,,117896,281586,117887,,1
20270,8195,117961,,,,138020,,138021,1
25740,69226,,118026,,,126309,118453,,
34637,,117961,,,117905,172635,,,1
33147,,117961,118300,123749,118636,123751,118638,118639,1
38655,,,,,,118785,290919,118786,1
,,91261,,,117905,117906,,,
18072,,,,117945,280788,130913,292795,119082,
,,117961,118327,118933,,,,,1
34516,30488,119370,,118701,118702,,,,1
,57633,117989,117990,118810,,,19793,,
80509,,117961,118300,118458,,,,,1
76554,14731,117961,118446,,117905,,290919,117908,1
75047,,,,,,117906,290919,117908,1
,21280,,,,118685,279443,,,1
45904,,118006,118007,117941,117885,,117887,,1
,,117961,,118458,,,,,1
42093,93163,,,117878,,,,117888,1
35793,53150,,117903,128935,118863,,,118865,
,,,117969,123766,,278014,118131,119998,1
33095,1483,117961,,,118841,118842,118643,118843,
,,,,,,,292795,118943,1
27292,,117961,118052,,133718,,,,1
37427,3118,117961,118300,118458,120789,309123,118424,,
36480,,,,,126684,130913,292795,126685,1
,,118752,119070,119121,,,,119082,
,,,118300,,,,,118261,
39879,,118169,,118171,130479,185784,,,
,5030,,118343,,120497,,,,1
25993,,,118300,127849,,,118424,,1
972,,117961,118300,,118054,118054,,,
74601,,,118446,119961,132671,118260,,,
,49353,,,118910,117905,,290919,117908,1
,,,,,120773,,118960,,1
,50359,,,117884,117879,117886,19721,117880,1
,880,,,120526,,,,,
,71169,117910,118855,,,155568,117887,117973,1
,18213,117961,118386,125016,,126309,,118454,
3853,,,118343,,118321,,290919,,
,1450,117961,,118437,,,,119964,1
,,,,120722,118747,130134,118453,,
,,117961,118327,,,117906,290919,118322,
38808,49802,,,,307024,294485,118331,,1
,,117876,,,,,19721,117880,1
,1988,,118446,,,117906,,117908,1
,16566,117961,118327,120559,118054,,,,
,1140,,,,,117906,,,
,,117935,,117878,117885,117913,,117888,1
20271,79474,117916,118150,,,,,120135,
4675,,,118343,,,,290919,118322,
15660,,,118300,19772,,118785,,118786,
20292,607,,118124,,,,,,1
32623,,118212,,119598,,,118424,121471,
70452,,,118954,118246,,141712,117887,117973,0
75834,4994,117961,118300,118514,117905,,290919,,1
,41656,,118316,120764,,310037,,118468,
32065,,,118343,120126,258434,283557,,258436,
,7314,,118300,121951,118321,117906,290919,118322,
,8563,,118300,,,117906,,,
31674,,117961,,6725,,,,,
80487,1412,,,119181,,,,,1
34924,,117961,,,,,290919,118322,
3853,,117902,,,,168365,,,1
,50281,118079,118080,,,,19721,117880,1
20292,82044,,,,117879,,19721,117880,
18688,,,117877,,118568,189996,,,
,,117961,,,117905,,290919,117908,1
,,,,117878,,123239,,,1
31825,,119134,119135,,,,249618,,
43263,139593,118212,118213,119781,119782,,119784,119785,
20733,,118095,118096,,,,19721,,1
19975,7229,,,127168,,117906,,118322,1
,4567,,,,119962,,118205,119964,
75787,7691,,,117945,,118950,292795,117948,
,7624,117961,,,118321,,,,1
,102646,,118124,,,117886,19721,,
6977,14952,,117962,,,,117887,118055,1
,158757,120342,120343,,,266864,118398,118399,1
41576,3944,117961,,,,,290919,,
,7520,,118343,124725,118321,,,118322,
,,,118446,,,244798,3130,122275,
,,117961,118386,,,240983,290919,,1
,,,,118910,119346,4673,,,1
,,118256,,,117946,118806,,,1
,69502,118658,118659,123606,118451,,,,1
,,,,,117885,117913,117887,,
,,117961,118343,121747,118685,120316,,,1
15672,8563,117961,,118783,118321,117906,290919,118322,
39630,,,,120722,,117906,290919,118786,1
,50396,117975,117976,117884,118568,,,,1
78311,,,117933,,117879,117879,19721,,
13878,7016,117961,,119181,,,290919,118322,
80587,8697,117961,,,118361,127527,118363,,
,,118887,118888,123719,118777,279443,308574,118779,
,1012,117961,,119924,117905,,290919,,1
36476,132529,117902,,,117905,,,117908,1
,,,,118403,,,,,1
4675,,117961,118413,122007,,,,,
74995,7824,119280,119281,,117946,,,117948,
,,,118225,119781,118207,164476,,,
4675,,117961,118343,,117905,117906,290919,,1
,46165,118887,118888,118889,,126250,118398,121529,1
,,,126975,118492,,125738,118453,118749,
20299,,,,,117879,,,117880,1
,,117961,,,,240983,,,
77510,4589,117961,,120383,120690,,,,1
25993,20439,,118102,,,117879,,,1
17798,151425,,,,118028,168365,117887,,1
,34064,117961,118386,118387,117905,,,117908,
33642,,118269,118270,117878,,117879,,,
,,117961,118225,,119849,,,,
51987,1311,,117962,118910,,217527,4673,,1
79092,4175,,,118292,119433,,118424,119435,
,4571,,,119924,,,308574,118687,
,60796,,,117895,117899,,,,1
,,,118115,,,,19721,,
,43994,117961,117962,,307024,306404,,,1
,,,117969,19666,,,,117973,1
,,,,118507,120990,120991,,120992,
,,,,,118784,,,118786,
79121,5220,117961,118300,,,,118424,120008,
39264,46647,,,,,118806,,118997,
,,118079,,117878,,304519,,117880,
88458,83254,,,117878,,,,,
86316,5039,117961,118343,,,,,119851,
,,117961,118300,120410,118321,117906,290919,,1
,,,118300,125872,120344,,118424,,1
,,,,118507,118863,,,,1
,5636,117961,118413,122007,,,,117908,1
34346,,117961,118300,123719,,,290919,118786,
25314,51058,,,134257,,,118205,,
42085,,117961,,,120006,143820,118424,,
20330,7133,,,,,,,,
43431,,,118225,120050,118784,,290919,,
74909,21280,,,118317,,,,118687,
,8094,117961,118343,,,,,117908,
,7398,117961,118225,119924,,,290919,118322,
74390,,117961,,120323,119782,,,119785,1
,25303,117961,,,,147114,,118786,
,5603,117890,,,,258880,19721,,1
,,117961,,123173,,,,,1
,17261,117961,118343,,118054,124356,,,
,23345,,118327,123757,,,,,
,4951,117961,,,120497,310984,118424,120499,
,,118006,,117941,117899,,,117900,1
,7520,,,124725,,,290919,118322,1
3853,,,,,123067,233714,,123068,
,71189,117961,118386,118746,,,,,1
,100035,91261,118026,,,128423,,128424,1
,2582,,118343,121710,307024,133833,,,1
16985,770,117961,118300,120722,,130134,,118454,1
34982,5701,117961,118052,118821,118207,174445,270488,,
,5492,117961,,,118523,,,,1
32270,,,118343,,,129564,118424,,1
20897,,,118300,,,,118131,120629,1
34800,7703,117943,117944,,,126042,292795,119082,1
25231,,118290,,,,307233,118398,121529,1
,1080,117961,118327,118378,118451,123137,118453,,
,,117961,,,,117906,,,
40453,,117910,,117912,118568,198040,,,
79640,123605,118658,118659,,118784,,290919,118786,
,18040,117961,,118783,,,,,
78855,,118315,118463,,120765,,118467,,1
,16541,,118225,,,117906,290919,,
27348,,,,121108,120006,,,120008,
,56680,,118080,,117879,,,117880,0
75876,,118752,118753,119121,,,292795,,
81370,51318,,118300,119890,118368,,117887,118486,
,,,,139897,,310016,,184276,1
,18162,117918,117919,,117879,,,,1
,,117961,118343,120291,118422,,,118425,
,6125,,,,119928,,,,1
4675,,117961,,118437,118321,117906,,118322,
,1541,,118225,123173,,,119095,,1
,,117961,,118352,117905,117906,290919,,1
31221,,117961,117962,,117905,,,117908,1
,,,,,,,,,
70452,,,118954,,,131694,19721,118570,1
,,,118300,119181,121594,126485,4673,121596,
80676,,,,,119433,,118424,119435,
,50976,,118413,119968,118321,117906,290919,,
,,,118327,,118523,,118331,,
79941,25558,,118991,,307024,311622,,,
,,,118343,,118636,235245,,,
,,,118386,,118685,,,,1
,,,,,117946,,,,1
,,117961,,,119587,,118704,119589,1
,4488,117961,118413,126229,,,,,
,94240,91261,118026,,,,,117908,
,,,118291,119837,,142386,118424,120346,1
116246,,117961,117962,,117905,117906,,,
17308,,,118446,119064,,240983,290919,118322,1
44722,49598,117961,118327,,118641,306399,,118644,1
,,,,120663,,,118643,118644,
25993,,,118052,,,,118704,,
18072,,118752,119070,,,118043,270488,118046,
,,,118225,,,,119095,,
,25766,,,118008,118568,,,118570,
,2373,117961,117962,118501,,,308574,,1
,,,118257,117945,118995,118806,292795,,
,148913,118212,,118921,118890,,118398,,
1732,,117961,117962,,,279443,308574,118539,1
39264,55643,118256,,117945,,119235,,,1
6977,4713,117961,,,118459,299565,,118461,1
,21824,117961,,118684,,117906,,117908,1
19998,6137,,118225,,133306,,,,1
36602,,,,127284,,284092,118424,,1
,4478,117961,,,,240983,290919,117908,1
,,,118041,,120952,,,120954,1
,8707,,,19772,,,117887,118055,1
,,,118124,117920,118568,122142,,118570,
80615,5320,118290,,,120344,,118424,,1
45295,,,118386,,118451,200947,,118454,1
,,117961,117962,,,,,123047,1
87048,6199,,118225,,,,,,1
96609,14731,117961,118446,118447,,170665,,,1
41276,33,,118413,,118784,117906,290919,118786,
,,,,117945,259173,126238,,,1
20351,,,118327,120318,118641,,,,1
42389,,117961,118052,120096,117905,117906,,117908,
,70024,117890,,117878,117879,,,117880,
,,,,118404,121915,137949,121916,121917,
80586,,117961,118343,,118784,,,,1
78106,,117916,,,,,19721,,
80671,56201,,118026,,,168365,,119964,
29304,31585,,117976,117884,117879,,,,1
,121096,118358,,121097,,147781,,118322,1
,4343,117961,,,307024,132719,118331,,1
,141,117961,118225,,,118959,,,
17226,4993,117961,,118979,118826,,,,1
6215,2017,,,121645,117905,287626,290919,117908,
,,,,123631,126820,,,,
,5083,,118300,,,267189,118424,120346,
44858,,118752,118753,,280788,193644,292795,,1
,57661,,,,117885,117913,117887,,
,,117961,118300,119181,,159686,,,1
,,,118386,,118321,117906,,,1
,1350,,,,118321,117906,,,
33054,,117961,118343,,118422,,,,1
,,,118343,,117905,,290919,,1
6977,,,,,118054,124424,,118055,
,46526,,118300,119984,,,118398,,
25993,,117932,117933,,117879,117897,19721,117880,
,,,,123719,117905,117906,290919,,1
,,,117979,117941,117879,,,,
,,,,16232,117905,117906,,117908,1
43122,,117961,118327,120559,,304465,118643,,
,4500,,118052,118881,,,,,1
39333,49772,,,,118747,,118453,118749,1
,,,117962,117904,119949,230830,290919,,1
,,118006,,117884,,,19721,,
20732,,,,,,118054,117887,,
,85475,,118300,,,240983,290919,118322,
,47104,,,117878,118568,120877,,118570,
972,4953,117961,,123476,,,,120008,1
,,,117903,117904,,117906,290919,117908,
13878,71983,117932,,117878,117879,117879,,,1
32270,,117961,118300,119019,125751,,118870,125753,1
75078,,117961,,,119351,,3130,119353,1
,5652,117961,,28618,,240983,,,
,54308,,126975,,118043,,,118046,1
42508,,117961,,118700,,117906,,,1
23094,122272,117961,118225,122273,,,290919,117908,1
18913,,117929,,,,281735,,,1
,,117961,,,,117906,,118786,1
23921,3270,,,,,,,118565,
23842,,117961,,,,,,,
24887,,,,119238,119093,,,119096,1
,,,118291,,,,,118296,
38972,,,,117945,126684,,292795,126685,1
27287,6850,117961,117969,,120527,275449,6725,,
23733,,118169,118170,118042,118043,129174,,118046,1
25993,,117961,118343,,124194,249872,118363,124196,1
1020,48502,,,,117905,,290919,,
13878,,117989,117990,117884,118568,125259,,118570,1
,6235,117961,118343,,118777,,308574,,1
,77947,,118076,,117885,,,117888,1
,3071,120864,120865,139897,,,151277,,
,,117961,,,,,,,
,,,,119569,,123932,19793,,
,53190,,,19772,,,,118786,
,3883,,118343,119987,,,308574,,
1020,252252,,,,,305057,121916,122131,1
,52105,,,81476,118422,170384,,118425,1
41589,70142,,,118635,159787,118959,,,
,16972,,118343,119987,,301534,118295,126870,
34905,1325,117961,,118910,118321,,,118322,
,20601,118095,118096,118008,,118097,117887,,1
,,,,120370,,,290919,,
,17305,,118327,118529,118054,,117887,,1
,7583,118990,118991,,,,,117908,1
,,117961,118052,120677,,294485,118331,118332,
45493,,,,,118321,,290919,118322,
79969,3872,117961,,,118321,,290919,118322,
,,119596,,,118728,,,118730,0
38723,23269,117961,,119019,120812,,,,1
17308,5730,,,,124305,120579,118762,,
74692,,117961,,119987,,,290919,117908,1
1020,,,,118437,,,118638,,1
,3756,,,,,,118398,118892,
,,,,122007,118784,117906,,118786,1
17292,12394,,119135,,,,,118425,
37769,54618,117961,118052,118992,,,,118786,0
79422,,118315,,,118784,,,,
,51345,,,120417,118702,,,118705,0
34689,,,,,118321,117906,,118322,0
,,117961,118052,122392,,174445,,,1
,,,,,,,119184,119194,
,13828,117961,118300,,,,,,
79092,,117961,,,118396,,118398,,
25192,5657,117961,,,118321,,290919,118322,1
,,117961,118052,,,164160,118424,122069,
,,118290,,118660,,274278,118424,120346,
,,91261,118026,,,,,119411,
,15388,,118343,118623,,125204,118638,,1
,4945,117961,,,,310589,118638,118639,1
,,,118225,,,117906,290919,118322,1
,18417,117961,,,122297,,,118899,
112374,,117961,118413,,117905,172635,,,
,70128,,118596,,118834,153821,118424,118836,
,52100,,118300,118825,120344,310997,118424,120346,1
,60982,11146,118491,,,,,117880,1
,87910,91261,118026,119507,119962,168365,118205,119964,
7543,,117961,118343,118437,117905,172635,,117908,
3853,,117961,118343,118395,123067,,118398,,1
40237,5196,,118052,121949,,,270488,118209,1
,3868,,118386,,117905,117906,,117908,1
37260,,117876,117877,,,,,118570,1
,,118212,,,,149571,,118570,
111705,3332,,,,118321,117906,290919,118322,1
15805,21280,117961,,120361,,127922,290919,120692,
80203,,,118300,,,,,118322,0
,7069,,,123844,117905,,,,1
,58554,,117981,117920,120632,132803,118131,,
,71391,,,,117905,,,117908,1
,,,118300,,118784,,,118786,
,,,,,118451,,,118454,0
26929,31837,117926,,119569,,,,,1
,,117961,,,,,118398,121529,1
80934,,117961,,,121915,137949,121916,,
,,,,118623,,130913,292795,126685,
76860,,,118446,,,,,118261,
17296,4343,117961,118343,118660,307024,,118331,118332,
1020,,117961,,118320,118321,117906,,,1
34886,,,118343,,117905,,290919,117908,
32270,17532,,,,135809,,118331,135811,
13878,,117961,,,122067,,,,
,26291,117961,,118403,,126297,308574,,1
,,,,118635,,252830,119695,,
,4118,,117877,,118568,,,118570,
,,,,,118368,124354,117887,118486,1
,,117961,,,123067,,,123068,
,,117961,,118856,117905,240983,290919,,1
,,119062,,128935,,129274,,120649,
,,,,,118361,,118363,118364,
80578,7553,117961,,,,,290919,118322,
34211,4924,117961,,120144,118172,,,,1
79092,,,,118833,,,,,
,27897,118106,118107,,,122853,,118570,1
,3688,120883,,118378,,300603,119184,,
25993,,,,,,300136,118424,,1
,21033,117961,,,,161129,118638,118639,
38719,67459,,,,117879,118177,,117880,
20356,6021,,118413,122007,118784,,290919,,1
79543,,118315,118463,,,138856,118331,,
76545,15795,,,118042,,,,,
39883,70066,,118026,,119962,168365,118205,119964,
37639,82603,,,124051,179731,,117887,,1
39395,,,,,118890,138290,118398,,1
35793,1214,119134,,120171,117896,136369,,,
,1810,117961,,,118321,,,,
34583,,,118343,118437,119949,,290919,119951,1
39897,,,,,,118260,290919,118261,1
26360,5030,117961,,120126,,133686,,,
,5196,,118052,118053,,,118638,,
,,,,,,,,121596,
,,,,,126110,,,126112,
81355,,117961,,119954,118318,,118205,118319,1
,,117961,,118783,,287626,290919,,
18523,4219,,,120312,,,118424,,1
73815,92887,118315,118463,118522,129229,143829,,,
,2068,117980,118076,,,,119184,,
,3800,,118225,118403,,,,,1
,16602,117961,118340,118341,,157665,,119851,1
,,117961,,121176,,,308574,,
75600,,118200,,117884,,,117887,,
,4584,,,120297,,,290919,,1
34924,53010,118752,119070,,118563,,270488,118565,
16495,1012,,118225,119924,117905,,,117908,
,,117961,118300,120026,,133686,,119435,1
,48340,,,117878,,,19721,,0
,2395,117961,118300,123055,118728,,118295,118730,1
,12757,118120,118121,,,123932,19793,,1
,21036,117961,,,,306795,119221,126087,
,,,,,,,290919,118322,0
80495,4933,,,118458,,311622,,120008,1
38751,,117961,,,118043,,,118046,1
,,117961,,120526,,118448,290919,,
73756,5360,117961,118446,,,,290919,118322,1
,,,,120671,118321,,,118322,1
,,,118446,,,117906,,118322,
,5242,120864,,120671,212192,309877,118424,,
34924,29134,117961,,123719,,,,,
,,,118052,,,,,,1
,,,118085,,,117886,,,
42093,,117961,,,,117906,,118322,1
,,117961,118343,120126,,223125,,,1
,60097,118212,,,,,119221,,
,5580,117902,,118556,280788,280788,,119082,1
38205,31851,,,,118568,117886,19721,,1
,,117983,,,,292195,19721,,
,7001,117961,,,121594,127596,,121596,1
,7023,117961,,,,,290919,118261,
,15888,118595,118596,,,,118424,,
,,117961,118343,118395,123067,269406,,,
,,,118041,,,,292795,119082,1
,17156,117961,118300,118810,123082,123391,19793,,1
81446,,119062,119091,,117905,117906,,,
,,,118026,,,,,,
75834,4571,117961,,119924,118685,279443,,118687,
13878,50581,,,,117879,117886,19721,117880,0
,7525,117961,118225,120551,,,290919,,
6697,15779,,118300,19772,118321,117906,290919,118322,
26437,89315,117893,,117895,,,,117898,
,3085,117961,,125821,118834,,,,
,23111,,,,,190850,,122969,
31825,,117961,118300,,,,,119929,
,,,118446,120317,307024,,,,
29117,26321,117961,,118320,118321,,290919,118322,
,,117961,,,118321,117906,290919,,1
,,,118386,,122297,122297,,,
26431,3100,,119256,118599,,,,,1
75477,46608,,,,,123148,,120774,
,,,118052,,118834,136989,,,1
,,117961,118327,118507,,128634,,121529,1
34958,7133,,,,117905,,290919,117908,1
,87910,91261,118026,,,118260,290919,118279,
20364,,,,,118321,,,,
78604,7560,,118300,119195,117905,117906,290919,117908,
,,117961,,119890,120006,133833,,120008,1
,1398,117961,,118437,,130735,290919,118786,
36575,,,122974,,,126800,292795,,
64721,,117893,,117878,,135350,,,1
,,117961,,118910,118451,130134,118453,118454,
,,117961,118343,124725,117905,240983,,117908,
7543,54618,117961,,118821,,117906,,,
,3599,,118343,,118777,279443,,,1
90507,17733,117961,118300,,,,,,
75078,23347,117961,118052,,,,,,1
,15435,117961,118343,,,121350,,119951,
15720,,117961,118343,,118321,,,,
83974,,,,,,,290919,118322,1
,,,118300,,307024,,,118332,
,,117961,118343,118700,118321,117906,290919,118322,
75216,69370,118256,118257,117945,126684,,292795,,0
,,,118052,,,,,,1
23497,,118887,,,,279443,308574,,1
13878,23771,117929,,119569,,,117887,117973,
43025,50690,118269,118270,117878,,117879,19721,,1
75954,,91261,,,,126309,,118749,
80238,,,118343,124725,118784,,,118786,
1020,70078,91261,,,128422,128423,118453,,
,4125,,118888,,,311746,118424,,
35376,18213,,,,118747,160002,,,1
75901,,117961,118343,,119433,,118424,119435,1
14354,,,118096,,,117897,,117880,0
,,,118007,120694,,294129,,,
87835,,,118300,118458,307024,,,,
20292,16049,,118124,,,120238,,118055,1
,,,118300,118066,118636,,,118639,
75954,17451,,118052,126137,,252926,,126140,1
80816,,117961,118300,120312,,157234,,,1
26410,3936,,,117945,118274,,292795,118276,1
13878,68590,117932,,117878,,117879,19721,117880,
29634,,117961,118300,119181,,,290919,,1
,,119062,119091,118957,117905,,,117908,1
74142,,,117962,,127782,123170,,,
972,,,119597,,135809,311834,,135811,
,6999,117961,118343,121747,,,,118322,
32398,214,117961,,,,,290919,118322,
,,,,118783,,117906,,,1
75876,49374,118752,119070,,280788,280788,292795,,0
97515,58849,,118327,,118451,,,118454,
,,,,118514,118685,132642,,118687,1
73872,1334,,117962,118910,127782,129606,,127783,1
40331,95480,121785,121786,,121122,,,121124,
,,117902,,118450,,148801,,,1
79458,4375,117961,118343,120347,118422,300136,,118425,1
,16821,,,,118396,,118398,,1
109183,,91261,118026,,123648,123107,,,1
16191,,,,,120690,120691,,120692,
,70531,,118139,117920,,117913,,117888,
,3838,,118225,,118321,118448,,118322,1
42362,46224,,,118378,120952,143223,118453,120954,1
,,,,117878,120647,255464,118398,,1
81272,,117961,,,,168365,,118319,1
44913,,,,123125,118685,,,,
,22800,,,119796,120418,,249618,120419,
22682,1806,117961,,122007,117905,240983,,,1
28572,,118212,,,,,,133113,
,,117961,,118692,118451,,118453,,
,102217,,118316,,,,,,1
,,,118007,118008,,,,117880,
25882,,,117962,5488,,,,,
33125,,117890,117891,117878,,117879,,,1
79141,,91261,,119507,,,,117908,
,,118315,118316,,,117906,118205,133308,
75338,31058,118126,,117895,117896,,,,
,5504,,118300,118514,118321,,,,1
,,,,119064,119743,244798,,,1
,,117961,,,,,118643,,1
20349,49096,,,118378,118747,159717,118453,,1
25305,,,,,121143,,,121145,
,,,118300,120722,,117906,290919,,1
1020,17728,,,119986,118318,168365,,118319,1
35498,54656,,,117878,,,19721,,
,,,,117920,117879,,,117880,
20281,24864,,,,179731,270096,,,1
27188,,,118052,118328,299559,118204,,,1
,,,,,,,117887,118055,1
,44062,117961,,118910,,,290919,118322,
,5262,119596,119597,,118321,,,118322,
34700,,117961,,,,302830,,,
,,,118052,120096,118321,117906,,118322,0
33253,58925,,,128350,119004,,119006,119007,
,,,118225,122273,120773,118959,,,1
32270,,,,,,,118638,118639,
,5030,117961,,120126,,133686,118424,,1
39641,33,,,119968,118784,117906,,118786,
,25,,,122224,,,,117908,
44655,23340,117961,118225,,122030,,122032,122033,1
7543,,,,120663,,,118643,,
,724,117961,,,118321,,,,1
,4620,,,119181,,,,,1
4675,16589,119920,119921,137107,,306399,,117908,1
1109,1568,117961,,,118278,,290919,,
44975,,,118026,,,,,,1
,,,118225,,120591,,,120593,1
,,,118225,,117905,,290919,117908,
76541,5659,,118300,124725,118321,117906,,118322,
,,,118327,,,146705,,,1
,9378,,117911,117884,,125952,19721,118570,1
34432,,117961,118343,,,117906,,118322,1
,,,,,118321,118448,290919,118322,1
,,117961,,,117905,117906,290919,117908,
,17218,117961,118300,118395,123067,,,,
,49714,,121786,,,,,118749,1
1020,,,118991,118992,135123,292871,120302,,1
,185,119134,119135,,118172,307446,,118175,1
,57718,,,119257,117946,118806,292795,,
,5143,,,123125,,,,,
31990,,,118225,118403,,,,118322,
75078,,,,,,,,120767,1
30628,,117961,,118933,118321,,,118322,1
,,,118300,,118321,117906,,,
,311433,117961,118327,118507,121527,128634,,121529,
18072,,,118574,,,162667,,,
1020,,117929,,,117885,117913,,117888,1
,,119596,119597,,118207,,270488,,1
6676,14928,,118446,,120690,136365,290919,,1
,,,118300,,117905,,,,
,13376,,,,118043,118044,270488,,1
75941,7490,,,,,125539,308574,130858,
,15967,,118300,,118321,240983,,,1
36927,,,,118352,,,308574,,
34954,25618,,,,118321,117906,,,1
,121925,,,118933,118321,125206,,118322,
,,,118343,,307024,294485,,118332,
6302,,,118115,117884,,117886,19721,117880,
,,,118225,,,141441,,,1
16624,19830,119062,119091,,118784,,290919,118786,0
42121,901,,117903,120428,117905,117906,,,
,154,117961,118413,,,,290919,,1
,,117961,,,,117906,290919,118322,1
38083,,,,,118568,,,,
,,,31010,,,,19721,,1
,,,118225,120535,179731,137925,117887,117973,
,58849,,118327,118492,,125738,,,
79092,17223,,118225,,,269406,,123068,1
25539,6191,117961,,120297,118784,120474,,,1
,5595,131853,,,,,,,
79944,18686,117961,118386,,,118785,290919,,1
,27461,117926,118124,,117879,,,117880,1
,,,118386,,,,,,
25993,5456,117961,,118403,118321,,290919,118322,1
32270,3770,117961,,118395,,,118398,120649,
,1412,117902,117903,120722,118451,130134,,,
31183,,,,118352,,,290919,,
,770,117961,,,,127596,,121596,1
741,771,,,120722,118784,,,,1
,,,118213,,,,,,1
,,119691,119692,118635,,311441,,,
72981,118151,118079,,117878,,120319,19721,117880,
,,,117969,6725,127782,149781,290919,,1
7678,1541,117961,118225,123173,,123174,,,
,,117961,,,,117906,,117908,
,,,,118391,,117906,290919,117908,1
31702,,,117944,,118274,,292795,118276,
,,,118041,,,,292795,118943,
,,,118225,,117905,117906,290919,117908,
,,117887,,118320,,,290919,,1
16030,51138,117961,118413,,118321,,290919,118322,
,7460,,,,118784,147114,,,
42610,18894,120864,120865,,,159723,,118639,
,,,,,,,290919,118322,0
75078,,117961,118052,,118318,,,118319,
,13814,117961,118343,119598,,,,,
,4713,117961,118052,,,299565,,118461,
76554,35191,117961,,,,121926,290919,,1
,,,,123719,,,,117908,1
,,,118386,,,152307,,,
45014,7807,117961,118327,,120097,,270488,120099,
,,,118300,120026,,,118424,,1
43952,13874,117961,118446,,,,308574,118687,
,2395,,,119488,,,249618,118175,
,,,,,,,118960,120774,1
,,,118413,122007,,136365,290919,120692,
,50952,,,,,120721,,118261,
