date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
0.893899,,0.787234,0.086406,,,0.725531,,
,6,0.808511,,0.805415,,,0.467982,
,,0.829787,0.075147,0.773728,,0.644226,0.515351,
0.893899,6,0.851064,,,,,,DOWN
0.893899,,0.87234,,0.721363,0.004248,0.595805,,
,,,,,,,0.568421,
0.893899,6,,0.042752,,,0.524858,,
,6,,,,,0.502848,0.677193,DOWN
,6,0.957447,,0.662452,0.003351,0.489643,0.629825,DOWN
0.893899,6,0.978723,0.061427,,0.004028,,0.589035,
,6,1.0,,0.625409,,,0.627632,
0.893943,,0.0,,,,0.523045,,DOWN
,7,0.021277,,0.585391,0.003635,0.5,0.660965,DOWN
,,0.042553,,,,0.544795,,
0.893943,,0.06383,0.067071,0.489884,0.003752,,0.615789,DOWN
,,0.085106,0.054612,0.429337,,,,DOWN
0.893943,7,,0.05212,0.371467,0.00329,0.445883,,DOWN
,7,,0.048697,,,,,DOWN
0.893943,,,,,0.002005,,,DOWN
0.893943,,0.170213,,,0.001614,,,
0.893943,,,0.029873,0.240256,,,0.794298,DOWN
0.893943,,0.212766,0.036418,0.244421,0.00157,0.314604,,DOWN
0.893943,7,0.234043,0.032725,,,0.314863,,DOWN
,,,0.044824,,,0.319782,,
,,,,0.340226,,,0.794298,
,,0.297872,,,0.001764,,,DOWN
,7,,0.053621,,0.002113,0.360435,,DOWN
,7,,0.067221,,,0.417918,0.88114,
,7,0.361702,,,0.005316,,,DOWN
,,0.382979,,,,0.506732,0.828509,UP
0.893943,,,0.086436,,0.005509,0.524858,0.807456,
0.893943,,,0.085565,,,0.517349,,UP
0.893943,7,0.446809,,,0.004798,,0.832456,
,,,,0.576465,0.004144,0.502848,0.804825,
,,0.489362,0.056323,,,,,DOWN
,,,0.05272,,0.003029,0.469964,0.816228,DOWN
,,0.531915,0.05239,0.48319,0.002975,,0.816228,DOWN
0.893943,,0.553191,0.05239,0.452246,0.003058,,0.814474,
,7,,,,0.00295,0.46349,,DOWN
0.893943,,0.595745,0.041462,0.41089,,0.447954,,
,,0.617021,,0.398542,,,,
,7,,,0.396608,,,0.802193,DOWN
0.893943,,0.659574,,,,,,DOWN
0.893943,7,0.680851,0.037378,0.44332,,0.433454,0.816228,DOWN
,7,,,,,0.461678,0.753509,
,,,0.057404,,0.003685,,,
0.893943,,,,,0.005636,,,UP
0.893943,7,0.765957,0.097904,,0.006423,,,
,,0.787234,,0.740256,0.006084,0.578975,,UP
0.893943,,,,0.702321,0.00517,0.544278,0.769737,UP
0.893943,,,,0.666171,,,0.698246,UP
,7,,,,0.003635,0.483169,0.691228,
,,0.87234,,0.622583,,0.462973,,UP
,7,0.893617,0.088597,,0.003635,,0.691228,
0.893943,7,,0.071484,,,,,UP
,7,0.93617,0.056053,,,0.410927,,DOWN
,,0.957447,0.060466,,0.003635,,0.699561,DOWN
0.893943,7,0.978723,0.068542,,0.003716,0.465821,,UP
0.893943,7,1.0,,0.514133,0.00274,,0.634211,
0.893987,1,0.0,,0.464445,,,0.681579,
0.893987,,,0.048577,0.423683,0.002867,,,
,1,,0.048277,,0.003141,,,
,1,0.06383,0.047976,0.33978,0.002925,0.481357,0.662719,DOWN
,1,0.085106,0.051759,,,0.438115,0.684649,DOWN
0.893987,1,0.106383,,0.257959,0.002343,,0.750439,
,,0.12766,,,0.001957,,0.750439,
0.893987,,0.148936,0.033355,,0.001762,,0.737719,DOWN
,1,0.170213,0.043203,,0.002056,0.285603,0.758333,DOWN
,1,0.191489,0.02684,,,0.295184,0.775439,
,,0.212766,,,,,0.831579,
,1,,0.042752,0.209313,,,,DOWN
0.893987,1,,0.024409,0.227611,0.001454,,0.853509,
,,0.276596,0.029602,,,,,DOWN
,1,,0.043413,,0.00146,,,DOWN
,,0.319149,,0.36864,0.001454,0.234076,0.853509,
,1,,0.054371,,,,0.853509,DOWN
0.893987,1,,,,,,,
,,,,0.582862,,,,UP
,,0.404255,0.063018,0.587028,0.003105,0.343086,0.838158,
,,,,0.576019,0.003741,,0.833333,UP
,1,0.446809,,,,,0.838158,UP
,1,0.468085,0.056083,0.511901,0.00257,,0.838158,UP
0.893987,,0.489362,0.05245,,0.002329,0.342569,,DOWN
0.893987,1,,,,,,,DOWN
,1,0.531915,0.049568,,0.002027,0.328068,0.838158,
0.893987,,0.553191,,,0.00231,,0.838158,DOWN
0.893987,,,0.043893,0.386195,,0.333247,0.838158,
,1,,,0.36626,,0.333506,,
0.893987,,,,0.355846,,0.326515,,
0.893987,,0.638298,0.035517,,0.001776,0.331176,,
,,,,0.367301,,,,
0.893987,1,0.680851,0.031794,,0.001878,0.339979,,
,1,0.702128,0.037649,0.472776,,,,
,,,,,0.003843,,0.785526,
,1,,0.089948,0.69399,,0.554117,,
0.893987,,0.765957,0.092951,,,,0.633333,UP
,,,0.090369,,,,,
0.893987,1,0.808511,,0.70604,,0.532108,,
,,0.829787,,,0.005141,,0.761842,
0.893987,1,,,0.663493,0.005372,0.501295,,UP
,,0.87234,,,,0.482134,,
0.893987,1,,0.0789,0.60845,,0.458571,0.791228,UP
,,0.914894,,,0.00313,,0.765789,
,,,0.076198,,,,0.817544,
0.893987,1,,0.071995,0.539869,,,,UP
0.893987,,,,,,0.438115,0.74386,
,1,1.0,,0.465338,,,0.787719,UP
,2,0.0,,,0.003378,0.423356,0.727193,
,2,,,0.40717,,,0.772807,
,2,,,0.38188,0.003795,0.473848,,
,2,,,,0.003872,,,UP
,,0.085106,0.056953,0.310622,0.003702,,0.717544,UP
,,,,0.276555,,0.412222,0.775439,
,,0.12766,,,,0.386587,0.772368,
,,0.148936,,,0.002229,,,DOWN
,,0.170213,,0.229991,,,0.786842,
0.894031,2,0.191489,,,,,0.794298,
0.894031,,0.212766,0.046535,,,0.355515,,
,2,0.234043,0.046866,,0.002991,0.392025,0.742544,
,2,0.255319,,0.458048,,,0.646053,
0.894031,2,0.276596,,0.548497,,0.525893,0.644737,
0.894031,,,,0.584201,,0.576385,,DOWN
0.894031,,0.319149,0.070043,,,,0.478947,UP
0.894031,,0.340426,0.086586,0.712734,,0.721129,0.450877,UP
0.894031,,0.361702,,0.745314,,,,UP
0.894031,,0.382979,0.137474,,,0.753237,,
,,0.404255,,,,,0.510965,UP
0.894031,2,,,0.739512,0.005415,0.732004,,UP
,2,0.446809,,,,0.728379,0.499123,
0.894031,2,,0.076918,,0.005087,,,UP
0.894031,2,,0.076108,,0.005035,0.707405,,
,2,,,0.670187,,,0.560526,UP
0.894031,2,0.531915,,,0.004913,,,
,,0.553191,,,0.005012,,0.475439,UP
,,,,,0.004996,,,UP
,,,0.075688,0.62169,0.005029,,,
0.894031,,,,,,0.710513,0.473246,UP
0.894031,2,0.638298,0.077279,,,,0.499123,UP
0.894031,,0.659574,,0.665873,,,0.557456,
,,,0.084244,,,0.7087,0.560088,
0.894031,2,,,0.747397,,0.736147,,
,2,0.723404,0.115438,0.827432,0.007661,,,
0.894031,2,,0.147262,,,,0.462719,UP
,2,,,,0.009751,,0.428947,UP
0.894031,,,0.119281,0.8795,,0.772139,,UP
,2,,,,,,,
0.894031,,0.829787,0.084514,,,0.676075,,UP
,,,0.07878,,,0.637494,0.516667,
,,,0.074847,,0.004981,,,
0.894031,2,,,0.692502,,0.574573,,
0.894031,,,,0.63017,0.003542,,,DOWN
,,,0.06581,,,,0.607456,DOWN
,,,0.059265,,,,,DOWN
0.894031,,,,0.626153,,,0.564474,
0.894031,,1.0,,,,0.511911,,UP
,3,,,0.587325,,0.497152,0.61886,
0.894075,,,0.063168,,0.004157,,,
0.894075,3,,0.07881,,0.005746,0.545054,,
0.894075,3,,0.084754,,0.005656,,,
0.894075,3,,,0.432907,0.004965,0.503625,0.55307,
,,0.106383,,0.386343,0.004173,0.465821,0.685526,DOWN
0.894075,,,0.058424,0.333234,0.003803,,,DOWN
0.894075,3,,,0.299018,,0.41999,0.692982,DOWN
,,0.170213,,,,,,DOWN
,3,0.191489,,0.277001,0.002997,,,DOWN
,,0.212766,0.047736,0.303332,,,,
0.894075,,,,0.344689,,,,
,3,0.255319,,0.448081,,0.498964,,DOWN
,,,0.059896,,0.00399,,0.502193,DOWN
,,0.297872,,,,0.633351,,DOWN
0.894075,,,,,0.005037,,,DOWN
0.894075,3,,,0.727165,,,,UP
,3,0.361702,0.126516,0.758703,,,,
0.894075,,,,,,0.796479,,UP
,3,0.404255,,0.763314,0.007115,,,UP
0.894075,,0.425532,0.089678,,0.006007,0.754013,0.349123,UP
0.894075,3,,,0.703213,0.005974,,,
,,,0.0786,0.676882,0.00533,,,
,3,,0.076558,,0.005222,0.698084,,
0.894075,3,,,0.639988,,,0.427632,DOWN
0.894075,3,,0.072655,0.623773,,0.670378,0.39386,
0.894075,3,,,,,0.691093,,
,,,0.070764,0.602202,0.004832,,,DOWN
0.894075,3,,,,,,0.415789,
,,,,0.590301,,0.650958,,
0.894075,3,0.638298,0.070283,0.59402,,,,DOWN
,,,0.068542,,0.004553,0.63594,0.485088,DOWN
,,,,,,0.628949,,
0.894075,3,0.702128,,0.701726,0.005118,,,
0.894075,,,0.093251,0.794555,0.006311,0.723718,,UP
,3,0.744681,0.207127,,,,0.326754,UP
0.894075,3,,,,,,,UP
,3,0.787234,0.11781,0.879798,0.008074,0.791559,,
0.894075,,0.808511,0.095262,,0.006498,0.747022,0.399123,
,3,0.829787,0.080942,,0.005492,0.703263,0.410088,UP
0.894075,,0.851064,0.085445,,,0.676592,0.444298,UP
,,0.87234,0.086226,,0.005798,0.653547,,UP
0.894075,,0.893617,0.077669,0.718685,,,,DOWN
,,,,,0.004304,,,
,,,0.073976,,,0.533143,0.614035,DOWN
0.894075,,0.957447,0.057674,,,,0.578509,
,,0.978723,,,0.005631,0.551528,0.572368,
0.894075,,,,,0.007513,0.542724,0.633333,
0.89412,,,0.176474,,,,0.635526,UP
,4,0.021277,,,,0.505697,0.650439,UP
0.89412,4,,0.141798,0.564862,0.009468,0.56551,0.620175,
0.89412,4,0.06383,0.099225,,,0.554635,,UP
0.89412,,,0.095142,0.457899,,,0.67193,UP
0.89412,,,0.071905,,,0.494045,,DOWN
,4,0.12766,,,,0.46608,,
0.89412,,0.148936,0.050588,0.314639,0.003247,0.439669,0.771053,
,,0.170213,0.057163,0.286819,0.003656,0.423874,0.807456,
,4,0.191489,,0.281018,0.003384,,,
0.89412,4,0.212766,0.05266,0.306903,0.003392,0.420249,0.754825,DOWN
0.89412,4,0.234043,,0.357929,0.003749,0.443811,,
0.89412,4,0.255319,,,,0.513465,0.627632,DOWN
0.89412,4,,,0.547605,,,0.446491,
0.89412,4,0.297872,,0.583606,0.003868,0.653806,0.398684,DOWN
0.89412,,0.319149,0.076108,,0.005239,,,
0.89412,,,,0.725826,,0.779907,,DOWN
0.89412,,0.361702,,0.747099,,,0.258333,UP
,,,,0.781166,0.007131,,0.282456,
,,,0.099466,0.777001,,,0.291667,
0.89412,4,,0.090159,0.742785,,,,UP
0.89412,,,,,,0.746763,,
0.89412,,,,,0.005133,,,
,4,0.489362,,0.658881,0.004933,0.682548,0.44693,
,4,0.510638,0.073166,0.641922,0.00494,0.684619,,DOWN
,,,,0.616037,,,0.364912,
0.89412,,0.553191,0.06575,,0.004493,,,DOWN
0.89412,4,0.574468,0.061187,,,,,DOWN
0.89412,,0.595745,,,,,,
0.89412,4,,,0.561291,0.002804,0.664164,0.460965,DOWN
,,,0.03888,,,,,DOWN
0.89412,4,0.659574,,,0.002813,,,DOWN
0.89412,,,0.056863,,0.003814,0.67478,,
0.89412,4,,0.070524,0.648319,0.004796,,0.362719,DOWN
0.89412,,0.723404,,0.74576,0.005299,,0.368421,DOWN
,,0.744681,0.088357,0.850342,0.006097,,,UP
0.89412,4,0.765957,,0.86269,0.006151,,0.369298,
,,0.787234,0.087036,,0.005881,0.765407,,
0.89412,,,,,,0.722424,,
,,0.829787,,0.796043,0.005091,0.693682,0.479386,
0.89412,4,,0.074096,,0.004994,0.65769,,
0.89412,,0.87234,,,,,0.521491,DOWN
0.89412,,,0.064069,,0.00429,,,
0.89412,,,0.048517,0.645492,0.003236,0.560849,0.54386,DOWN
,,0.93617,,,0.003976,,0.633333,
,4,0.957447,,0.644154,0.002833,,0.610965,
,,0.978723,,0.629872,0.004373,,,
0.89412,,1.0,,0.614252,,,0.639912,
0.894164,5,0.0,0.075087,,0.004676,,,
0.894164,,,0.070464,,0.003521,0.495598,,
0.894164,,,,,0.006076,,0.651316,
,5,,,0.510562,,,0.643421,UP
,5,0.085106,0.069563,0.45061,0.004589,0.519938,,DOWN
,,,0.062748,0.39884,0.004111,,0.704825,
0.894164,5,0.12766,0.05293,,0.003421,0.455205,0.767982,DOWN
0.894164,,0.148936,,0.312109,0.002894,,,
,,0.170213,,,,,,
,5,,0.059715,,,,0.789912,DOWN
,5,,,,,0.415847,0.787281,DOWN
,,0.234043,0.059986,,,,0.721053,
0.894164,5,0.255319,,,,0.486018,0.579386,
0.894164,,,,,0.003978,,0.535526,DOWN
0.894164,5,0.297872,0.05272,,0.003548,0.628172,0.46886,
0.894164,5,0.319149,0.073676,0.682386,0.004979,0.716209,0.442544,
,5,0.340426,0.083824,0.728206,0.005667,0.746504,0.44693,
0.894164,,,0.083463,,0.005625,0.749353,,UP
,,,,,,0.7768,0.417544,UP
,,0.404255,0.084244,0.764802,,0.748576,,UP
0.894164,5,0.425532,,,,0.729933,0.476754,
0.894164,5,,,0.688188,0.004983,0.71595,0.435088,
0.894164,5,0.468085,0.072535,,0.004902,0.704039,,UP
0.894164,,0.489362,0.072355,0.63374,,0.696271,,
,,0.510638,,,,0.669601,0.468421,UP
,5,0.531915,0.059205,0.593573,0.003984,0.665199,,
0.894164,5,0.553191,,,0.003808,,,DOWN
0.894164,5,,,0.564267,,,,DOWN
,,,0.059715,,,0.66986,,
0.894164,5,0.617021,,0.537786,,,0.442105,DOWN
,5,,0.055993,,0.003793,,0.440351,
0.894164,,0.659574,,,0.003589,0.620145,0.48114,DOWN
0.894164,5,,,,0.003668,,,
,,0.702128,0.063198,,0.004269,0.643449,0.50614,DOWN
,5,,0.066531,0.728206,,0.700155,,
0.894164,,0.744681,0.087336,,,,0.337281,
0.894164,5,,0.089798,,,,0.344737,
0.894164,,0.787234,0.086796,,0.005881,,0.40307,UP
0.894164,5,,,,0.005405,0.730709,0.429825,UP
0.894164,5,,0.075958,,0.005135,,,
,5,,0.075748,0.780422,0.005079,,,
,,,,,,0.64811,,UP
0.894164,5,0.893617,,,,0.611341,0.550439,DOWN
0.894164,5,,0.043773,0.653526,,,,
,,,,,,,0.655263,
0.894164,5,0.957447,0.048157,,,,0.60307,
,,,,0.648319,,0.572501,,
0.894164,5,,,,0.004231,,,DOWN
,,,,0.613805,,,,
,6,0.021277,0.054521,0.59402,,0.502848,,
0.894208,,0.042553,,,,0.576126,0.54693,
0.894208,6,,0.050438,0.509075,,,,
0.894208,6,,,0.451949,,,,DOWN
0.894208,,,,,,0.489125,,DOWN
,,0.12766,0.03921,0.341863,,,,DOWN
,,,0.034076,0.309878,0.002192,0.427758,0.616667,DOWN
0.894208,,0.170213,,,,0.411445,,DOWN
0.894208,,,0.051099,,0.00327,0.406784,0.765789,
,,0.212766,,0.32163,,0.409891,0.733772,DOWN
0.894208,,,,,,,0.704386,
0.894208,6,0.255319,,,0.00387,,0.611404,DOWN
0.894208,6,,,0.569325,0.004603,0.591144,,
,6,,0.058094,,,0.644485,,DOWN
,6,,0.076348,0.69875,0.005147,0.730709,0.419298,UP
,6,0.340426,,,0.005384,0.772398,0.418421,
,6,0.361702,,,0.005688,,0.430263,UP
,6,,0.100306,,0.006807,0.799845,,
,,,,,,,,
,,0.425532,,,0.005378,0.781978,0.422368,UP
0.894208,6,0.446809,,0.720768,,,,UP
,6,0.468085,0.075177,0.681791,0.005102,0.755308,0.439912,
0.894208,6,,0.073706,0.658881,0.005021,,,
,6,0.510638,,0.626153,0.004879,,0.366228,UP
,6,,,0.609938,,0.694718,,UP
,,0.553191,0.072475,,,,0.308333,UP
0.894208,6,0.574468,0.064159,0.575126,,0.709995,,DOWN
0.894208,,,0.054221,0.557126,0.003579,,0.304386,DOWN
0.894208,6,,0.043503,0.549093,,0.678405,,DOWN
,,,0.059715,0.548497,0.004073,0.661315,,DOWN
,,,,,,0.642413,,
,,0.680851,0.060196,0.593127,0.004086,0.631538,0.432018,
0.894208,,,,0.665427,0.004767,,0.432456,UP
,6,0.723404,0.074036,,,0.704039,,UP
0.894208,6,,,,0.00571,,0.355702,UP
,,,,,0.006165,,,UP
,6,,,,,0.729415,0.386842,
0.894208,6,,,0.755727,,0.685655,0.415789,UP
,,,,0.717644,0.004119,0.644744,,DOWN
0.894208,6,0.851064,0.060226,,0.004092,0.61652,0.443421,
,6,,,0.674502,0.004146,0.590368,,
0.894208,6,,,0.63136,,0.559555,,
,6,0.914894,0.049808,0.585838,0.003396,,,DOWN
,6,,0.057284,0.624814,0.003887,0.507509,,DOWN
,6,,,0.623326,,0.483687,,DOWN
,6,,,,,,0.511404,
0.894208,6,,,,0.004167,0.550233,0.532895,
0.894252,7,0.0,,0.56992,0.004238,0.516313,,
0.894252,7,,,0.557423,0.004144,,0.614035,UP
0.894252,7,0.042553,0.07923,0.520976,0.004778,0.544019,0.564474,
,,0.06383,,,,,,UP
0.894252,7,0.085106,,0.4036,0.003812,0.483687,0.627193,DOWN
0.894252,7,0.106383,,,,,0.67807,
,,,0.050679,,0.003245,,0.712281,DOWN
,7,0.148936,,0.247992,0.002243,0.372605,,DOWN
0.894252,7,0.170213,,0.223297,,,,
0.894252,,,,,0.001658,0.327033,0.728947,DOWN
0.894252,7,,,,,0.311497,,
,,0.234043,,0.222404,0.001606,0.308389,0.728947,
,7,,,,0.002183,0.32755,,
,7,,0.03903,0.281613,0.002518,,,DOWN
0.894252,7,0.297872,,0.334871,0.00193,,,
0.894252,,0.319149,0.043173,,0.002777,0.368721,,
0.894252,7,0.340426,,,0.003018,,0.675439,UP
0.894252,7,0.361702,0.070133,,0.004562,,,UP
0.894252,,0.382979,0.086165,0.637757,0.005162,,,
,7,,,0.656055,,,0.737281,
,7,0.425532,,0.650104,0.005002,,0.72193,UP
,,,0.088567,,,0.45391,,UP
,7,,0.088567,0.627641,,0.441222,0.633333,UP
0.894252,7,0.489362,0.087817,,0.003029,,0.633333,UP
,7,,,,0.002125,,0.633333,UP
0.894252,,0.531915,0.088087,0.601012,,,0.633333,
0.894252,,0.553191,0.087817,0.588962,0.002239,,,
,7,,,,,,,
,7,0.595745,0.087066,0.564713,,,,UP
0.894252,7,0.617021,0.087066,,,0.346194,,
,,,0.087066,,0.002015,0.33247,,UP
0.894252,,0.659574,0.088087,,0.002682,,0.633772,
,,0.680851,,0.591044,0.003407,0.328068,0.67193,UP
0.894252,,0.702128,,,,,0.758333,UP
,,0.723404,0.090939,0.686552,0.005083,0.450544,0.715789,UP
0.894252,7,0.744681,,,0.006718,,,
,7,0.765957,,0.754537,0.00688,,,
,7,0.787234,,0.722999,,,,
,,,0.086466,0.679113,0.005634,,,UP
,,0.829787,,,,0.507509,0.65307,
,,,,,0.00532,,0.664474,UP
0.894252,7,0.87234,0.076648,,,,,UP
,7,0.893617,0.059355,0.559357,0.003199,,0.688158,DOWN
,,,0.037829,,,0.422579,0.632018,DOWN
0.894252,,0.93617,0.049358,,0.002659,0.410668,0.661842,
0.894252,,,0.049478,0.514728,0.002534,0.405748,0.666667,DOWN
,7,0.978723,,,0.0037,,0.578947,DOWN
,7,,,0.470842,0.003101,0.47566,,
,1,,0.059325,,,,0.620175,DOWN
,,,,0.383219,0.002748,,0.601316,DOWN
0.894297,,0.042553,0.049177,0.347664,,0.494303,0.53114,DOWN
,1,,0.049418,0.30363,0.002781,,0.509211,DOWN
,,0.085106,,0.267926,,0.425945,0.514474,DOWN
0.894297,,,,,,,,
,1,0.12766,0.036568,,0.002393,,0.615789,
0.894297,,,0.030083,0.175097,,,0.57807,DOWN
,1,,0.022727,0.157394,,0.327809,,DOWN
,,0.191489,,,,,0.664474,
,,0.212766,,0.159476,,0.287416,,
,1,,,,,0.269032,,DOWN
,,0.255319,,0.19637,0.001454,0.261781,0.765789,DOWN
0.894297,,0.276596,,,0.001699,,,
0.894297,,,,0.246355,0.001531,,,
,1,0.319149,0.030443,0.319548,,0.242103,0.88114,DOWN
,1,,,0.394525,,0.286898,0.764474,
,,0.361702,,,0.002256,0.323408,0.719737,
0.894297,,,0.073256,0.530348,0.002009,,,
0.894297,1,0.404255,0.075507,0.56025,,0.352926,,UP
0.894297,,,0.075297,0.564862,,,0.67807,UP
,1,0.446809,,,,0.348006,,UP
0.894297,,0.468085,,0.530348,0.004059,,0.674123,
0.894297,,,,,0.003934,0.324443,,
0.894297,1,,0.064729,0.484826,0.003891,,0.673246,UP
,1,0.531915,,0.453734,,,,DOWN
,,,0.057133,,,,0.647368,DOWN
0.894297,,0.574468,0.05296,0.397798,0.002281,0.302952,0.684649,
,,0.595745,,,0.002027,0.296479,,DOWN
0.894297,1,0.617021,0.048457,0.373698,,,,DOWN
,1,,0.047136,,,0.295184,0.684649,
0.894297,,0.659574,0.046866,0.384707,0.002015,0.294666,0.684649,
0.894297,,0.680851,,0.408956,0.001516,,0.609649,DOWN
,,,,,0.003405,,,
,,,,0.54091,0.004165,0.395391,0.615351,
0.894297,,0.744681,,,0.005181,0.516572,0.594298,
,,,0.080401,,0.005363,,0.607018,UP
0.894297,1,,0.07911,0.674353,,0.555412,,
,,0.808511,,,,0.541429,,
,,,,,,,0.606579,
0.894297,,0.851064,,,0.003847,0.502071,,UP
,,,0.060886,0.584945,,0.489125,,UP
,,,0.06581,,0.003932,,,
,1,,0.057374,0.506843,,,0.640789,
,,0.93617,,,,,,
,,,0.059265,0.497025,0.003639,,0.662719,UP
0.894297,,0.978723,,0.470842,,,,
0.894297,1,,,0.440345,0.00323,0.428793,,
,2,,0.043023,0.411187,,0.405489,0.632456,
,2,0.021277,0.042002,,0.002748,0.398757,0.642982,
0.894341,2,0.042553,0.05206,0.355995,,,0.573684,DOWN
,2,,,,,,0.603947,UP
0.894341,2,,0.048817,,,,,
0.894341,,,0.043773,0.255727,0.002842,,0.652193,DOWN
,2,,0.038069,0.227313,,,,DOWN
0.894341,2,,,,0.002077,,,
0.894341,2,,0.031794,0.19994,0.002007,0.332988,,
,,0.191489,,0.20604,0.00243,,0.772368,
,,0.212766,,,0.002356,0.335836,,
,,0.234043,0.035727,,0.002318,,0.723246,DOWN
0.894341,2,0.255319,0.05308,,0.003494,0.43216,,
0.894341,2,0.276596,,,,,0.495614,UP
,2,0.297872,,,,0.590627,,DOWN
0.894341,,,0.071274,,,,,UP
,2,0.340426,,0.683874,0.00516,,0.372368,
,,,0.077849,0.701726,0.005318,0.743656,0.340351,
,,0.382979,0.093521,,0.006219,,0.390789,UP
0.894341,2,0.404255,,,,0.746504,,UP
,,0.425532,0.096313,0.759,,0.74521,,UP
0.894341,,0.446809,0.086376,0.74219,,,,
0.894341,2,,,0.742339,,,0.430702,
,,,0.119281,,0.007941,,0.436842,
0.894341,,0.510638,,,0.006462,,,UP
0.894341,,,,0.727611,0.007227,0.729674,,UP
0.894341,2,0.553191,0.111295,,0.008097,,,
,2,0.574468,,0.721809,0.0085,0.749871,0.415789,
0.894341,,,0.101807,,,,0.440351,
0.894341,2,0.617021,0.086676,,0.006078,,0.478509,
0.894341,,0.638298,,,0.006009,,,
0.894341,,,0.080761,,,0.689798,,UP
,2,0.680851,,0.734305,,0.690575,0.527632,
,,0.702128,,0.785927,,0.705593,0.538596,UP
0.894341,2,0.723404,0.10505,0.845879,,,,UP
0.894341,2,,0.127357,,0.008646,,,UP
0.894341,2,,0.111084,0.894228,,0.811497,0.386842,
0.894341,,,0.095683,0.86388,0.006483,0.760487,0.484649,UP
,2,,,0.818506,,,,
0.894341,,0.829787,,,,,0.441667,DOWN
0.894341,,0.851064,,0.739512,0.004566,0.645262,,DOWN
,2,,0.068662,0.709759,,,0.471053,DOWN
0.894341,2,,,,,0.583894,0.517105,
,,,0.051639,,,,0.471053,
0.894341,,0.93617,0.055392,0.602053,0.003762,0.510875,,DOWN
,2,,,0.606367,0.003685,0.483169,,
0.894341,,,,0.592681,,,,UP
0.894341,2,,,,0.004771,0.513465,0.583333,
,3,,,0.562333,,,0.610965,DOWN
,3,0.021277,,0.54582,,,,
,,,,0.511455,,,0.510088,
0.894385,3,0.06383,0.064879,,,,0.525877,DOWN
,3,,0.063919,0.399286,,0.491714,0.575877,
0.894385,3,,0.058424,,,0.461678,0.620614,DOWN
0.894385,3,0.12766,0.056143,0.301101,0.003355,0.418954,,DOWN
0.894385,3,0.148936,0.049928,0.266141,0.00328,0.398498,,
0.894385,,,,,0.003234,,0.750439,
,3,,,,0.003174,,,
0.894385,,0.212766,0.058124,,0.003592,,0.725439,DOWN
0.894385,,,,,0.003916,,,DOWN
,,,0.05287,0.408361,0.003488,,,
,3,,0.06527,,,0.551528,0.429386,
0.894385,3,,,,,0.609011,,DOWN
,3,,0.074186,0.65665,0.005071,,,
0.894385,3,0.340426,,,,0.74029,,DOWN
,,,0.0783,0.679113,0.005355,,,
,,0.382979,,0.719578,,,0.323246,UP
,3,,0.082142,0.725528,0.005607,0.757897,,UP
0.894385,,0.425532,,0.708866,0.00549,0.758415,,
0.894385,3,,0.076588,0.678965,,,0.325,DOWN
,3,,,0.659774,,,0.360965,
0.894385,3,0.489362,0.075597,,,0.730709,0.363158,DOWN
,,,0.075507,,,,0.347807,
0.894385,,0.531915,0.074667,0.61931,,0.702745,0.361404,DOWN
0.894385,,0.553191,0.074367,,,0.726308,0.371491,DOWN
,3,,0.072715,0.606665,,,0.409211,DOWN
0.894385,,,,,,,0.391667,
,,,,0.580928,0.004892,0.674003,0.398684,DOWN
0.894385,3,,,0.569176,,,,
,,,0.0662,0.582416,,0.644485,,
0.894385,3,,0.073256,,,0.640083,,UP
0.894385,3,,0.074667,0.657989,0.005102,0.66028,,UP
,,0.723404,,0.746058,0.004994,,0.420175,UP
0.894385,,0.744681,,,0.006934,,0.337281,
,,,0.09253,0.862987,,,0.379825,
0.894385,,,,0.844689,,,0.415351,
,,0.808511,,,,,0.45307,
,3,,,0.774621,,,,
0.894385,,0.851064,,,0.004981,0.651735,0.500439,
0.894385,3,0.87234,,0.721958,0.004805,,,UP
0.894385,3,,0.06605,0.67346,0.004416,0.587519,0.453509,DOWN
,3,0.914894,,,,0.542724,0.476754,DOWN
,,,0.060916,0.635971,,0.510875,,DOWN
,,0.957447,,,,,0.567105,DOWN
,,,0.064759,0.60726,,0.533402,,DOWN
,3,,,,0.00419,,0.571491,DOWN
0.894429,,,0.063528,0.577804,0.004173,0.488089,0.609211,
,,,,,0.003978,0.464008,,DOWN
,,,,0.530497,,,,DOWN
,4,0.06383,0.063108,,0.004144,,,
,,,,0.420262,0.004051,,,DOWN
0.894429,,0.106383,0.058184,0.366558,0.003783,,0.693421,
,,0.12766,0.059145,,,0.401864,,DOWN
0.894429,,,,,0.002468,,0.652193,DOWN
,,0.170213,,0.259595,0.002449,0.35681,,
0.894429,,,0.03954,0.257661,0.002366,0.350596,,
,4,0.212766,,,,,,DOWN
0.894429,4,,0.060736,0.341565,,,0.567105,
0.894429,4,,0.060406,,0.003388,0.441999,,
0.894429,,0.276596,0.071424,0.567539,,,0.509211,
0.894429,4,0.297872,,,,,0.457456,
,,,0.074066,,0.005031,0.67478,,UP
0.894429,4,,0.074817,0.702172,,,0.402193,UP
0.894429,4,0.361702,,,,0.709218,0.372807,UP
,,0.382979,,,,0.719057,,
,,0.404255,,,0.004427,0.709477,0.382456,DOWN
0.894429,4,0.425532,0.070343,,0.004807,,0.402632,UP
0.894429,4,,0.06602,,0.004501,0.684878,0.397807,DOWN
