median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,binaryClass
252000.0,3.8274,52.0,,571.0,1769.0,541.0,,P
242000.0,,52.0,3351.0,,,,37.72,P
251800.0,,52.0,3602.0,738.0,2270.0,,37.73,
222600.0,,52.0,,306.0,1463.0,,37.73,P
,3.4605,49.0,1557.0,405.0,1173.0,,37.72,P
,3.9565,48.0,,585.0,,540.0,,P
261800.0,4.3036,52.0,1729.0,,890.0,300.0,37.72,
,3.7143,52.0,,272.0,847.0,,37.72,P
270600.0,4.3846,46.0,2559.0,506.0,,498.0,37.71,P
,3.8583,52.0,,,,,37.71,P
,3.9167,,1578.0,351.0,1159.0,299.0,37.71,P
246200.0,4.0547,,1580.0,337.0,,330.0,37.71,
231600.0,,47.0,,,,282.0,,P
266900.0,4.5,35.0,2878.0,564.0,1633.0,528.0,37.71,P
266500.0,4.0234,52.0,1508.0,,1138.0,304.0,,
,3.1908,,,286.0,879.0,,37.71,
247700.0,3.8958,52.0,1507.0,282.0,929.0,,,
251500.0,3.9567,,,591.0,,524.0,37.71,
248900.0,5.3913,46.0,1230.0,247.0,895.0,,37.71,
264100.0,5.0201,31.0,2370.0,441.0,1524.0,,,P
251000.0,,34.0,3131.0,,2204.0,600.0,37.71,P
219100.0,3.0313,40.0,1948.0,413.0,1434.0,396.0,37.72,P
238000.0,,40.0,1883.0,397.0,1411.0,,37.71,
,,47.0,,,1697.0,465.0,,P
181900.0,1.2269,28.0,5015.0,1240.0,3900.0,1029.0,,P
213900.0,4.9926,40.0,2054.0,,1738.0,429.0,37.71,P
217800.0,3.495,49.0,1852.0,429.0,,447.0,37.71,
218300.0,3.8625,41.0,,440.0,1528.0,424.0,,P
,,47.0,1167.0,250.0,953.0,253.0,,P
,3.5435,,2602.0,714.0,1330.0,,37.77,P
,3.4531,52.0,2236.0,,1186.0,532.0,37.76,
435700.0,3.75,,1824.0,388.0,799.0,363.0,37.77,P
390000.0,3.93,52.0,1817.0,449.0,948.0,380.0,37.76,P
500000.0,3.5744,31.0,,1330.0,2659.0,1269.0,,
,6.1636,28.0,1072.0,,363.0,,37.76,
374200.0,,26.0,,438.0,,,37.75,P
406500.0,2.9899,,2941.0,783.0,1545.0,,37.76,P
359600.0,,52.0,,740.0,,713.0,37.76,P
345700.0,3.2679,49.0,2842.0,,,,37.76,P
,,52.0,2465.0,,1170.0,498.0,,
329600.0,,48.0,2064.0,,1055.0,,,P
330000.0,3.2083,,3525.0,941.0,1675.0,857.0,37.76,P
,3.3239,52.0,4001.0,,1886.0,756.0,,P
,,39.0,,689.0,1391.0,618.0,37.76,P
361000.0,4.4312,,2399.0,,911.0,423.0,37.75,P
357000.0,,51.0,2413.0,431.0,1095.0,,37.75,P
366300.0,5.482,,,472.0,1281.0,448.0,37.75,P
420300.0,5.1893,34.0,,487.0,1152.0,445.0,37.76,P
,,,2464.0,459.0,1179.0,458.0,37.76,P
500001.0,5.8151,52.0,1590.0,,,232.0,37.75,P
500001.0,,,1207.0,152.0,,162.0,,P
500001.0,9.3603,51.0,,396.0,1090.0,,,
,,46.0,3238.0,544.0,1293.0,470.0,37.75,
337400.0,4.6071,,1598.0,285.0,,265.0,,
,4.0846,52.0,1538.0,305.0,819.0,,37.74,P
,6.0274,,,381.0,862.0,,,
,,36.0,,356.0,772.0,348.0,,
313400.0,3.0804,35.0,1363.0,,1786.0,,37.75,
,6.5372,52.0,1849.0,287.0,,258.0,37.75,P
,,52.0,1596.0,,642.0,273.0,37.74,
,6.2561,51.0,1905.0,291.0,707.0,284.0,37.74,P
335100.0,5.0887,46.0,6429.0,1093.0,2535.0,1109.0,37.74,P
313600.0,,,3700.0,,1488.0,623.0,37.73,P
,6.203,,,930.0,,908.0,37.74,P
,5.3961,52.0,2180.0,,856.0,,,
500001.0,10.959,,,281.0,,287.0,37.74,P
,8.1189,52.0,2055.0,265.0,735.0,,,P
363600.0,,52.0,3797.0,668.0,,,,
365600.0,4.9537,52.0,3688.0,640.0,,567.0,,
500001.0,7.8476,52.0,,349.0,876.0,,,
426800.0,8.0069,52.0,3547.0,506.0,1276.0,,37.73,P
405200.0,6.7228,52.0,2951.0,406.0,1115.0,397.0,37.72,P
484600.0,5.9245,,,,936.0,285.0,37.73,P
,10.7309,,2151.0,280.0,762.0,274.0,37.73,
500001.0,10.6605,50.0,,,641.0,224.0,,P
399000.0,5.9114,46.0,1836.0,319.0,767.0,302.0,37.72,P
394100.0,6.8322,,2401.0,,812.0,328.0,37.73,P
335100.0,5.1238,52.0,2510.0,438.0,1153.0,,37.73,P
,5.2088,,2857.0,,1431.0,496.0,37.73,P
,,,,418.0,970.0,406.0,37.73,
261400.0,,,2838.0,567.0,,526.0,,
,3.2448,,1350.0,241.0,,246.0,,
264200.0,5.0634,52.0,,,1193.0,430.0,37.73,
269200.0,4.1932,46.0,3581.0,758.0,1670.0,,37.73,
231900.0,4.2167,,982.0,197.0,,171.0,37.72,P
,,46.0,1406.0,235.0,,239.0,37.72,P
221200.0,,47.0,1773.0,345.0,1083.0,315.0,37.72,P
225000.0,3.6581,,2690.0,554.0,1795.0,539.0,,P
238600.0,3.3208,47.0,1723.0,389.0,1216.0,,37.72,
228600.0,,,,255.0,,220.0,37.72,P
,3.2875,48.0,,339.0,962.0,317.0,37.72,P
244100.0,,45.0,2399.0,419.0,1225.0,399.0,,P
232000.0,2.9688,39.0,,415.0,1388.0,404.0,37.72,P
237900.0,,44.0,,,1577.0,516.0,,P
239400.0,,,,427.0,1211.0,,,P
239300.0,2.5333,43.0,968.0,,,,37.72,P
246700.0,3.0,46.0,1453.0,306.0,817.0,310.0,,P
,,49.0,1690.0,307.0,770.0,294.0,37.72,P
228900.0,,,964.0,173.0,613.0,201.0,,P
,4.2562,45.0,2253.0,,,,37.71,P
,4.1406,,1642.0,,1138.0,,37.71,P
,2.875,49.0,1711.0,348.0,1138.0,325.0,37.71,P
211800.0,3.0703,,,388.0,,363.0,37.72,P
,,48.0,2660.0,616.0,1491.0,602.0,,P
332100.0,3.275,,,,1273.0,,37.76,P
323800.0,3.9097,52.0,2684.0,,1395.0,549.0,,P
,4.0977,50.0,,484.0,,467.0,37.76,
331300.0,,52.0,,336.0,1015.0,,37.76,P
336100.0,4.4094,52.0,3260.0,653.0,1594.0,,,P
,5.8096,,1382.0,,708.0,,37.76,P
329600.0,,,2564.0,502.0,,459.0,37.76,P
,,52.0,2245.0,425.0,,,,P
332700.0,4.0391,52.0,1792.0,,782.0,287.0,,P
339800.0,3.5278,48.0,1351.0,270.0,,265.0,37.76,
353600.0,4.3977,49.0,1724.0,295.0,795.0,,,
323100.0,,49.0,1637.0,304.0,729.0,,37.76,P
318400.0,4.4,,2095.0,410.0,,429.0,,P
317600.0,4.3393,52.0,,494.0,1583.0,,,
311800.0,,52.0,2453.0,508.0,1056.0,453.0,37.74,
329200.0,4.4375,49.0,,407.0,,,37.75,
,,48.0,2555.0,,,482.0,,P
331000.0,4.7703,,2074.0,,1136.0,,,P
320200.0,3.7361,48.0,2181.0,419.0,1041.0,379.0,,P
308500.0,3.7054,47.0,,425.0,1105.0,401.0,37.75,P
,4.8036,45.0,2341.0,,,438.0,37.75,P
319100.0,,,2044.0,393.0,979.0,,,P
321200.0,3.7562,,,424.0,1041.0,408.0,37.75,P
,4.8516,,,385.0,1177.0,416.0,37.75,P
321300.0,,52.0,,433.0,1147.0,420.0,37.74,P
323100.0,4.0208,,2285.0,435.0,1211.0,442.0,37.74,P
314300.0,,52.0,,423.0,1072.0,,,
335000.0,3.9236,,2841.0,,1372.0,517.0,37.74,P
438500.0,6.2642,48.0,,182.0,497.0,,37.73,
340800.0,3.8333,,,,,,37.74,P
,,52.0,2442.0,449.0,1188.0,436.0,37.74,
315200.0,4.5744,52.0,2302.0,,1154.0,424.0,,P
500001.0,,52.0,1597.0,,566.0,231.0,37.73,P
371500.0,5.2598,47.0,2382.0,392.0,867.0,376.0,37.73,P
369400.0,5.1991,39.0,1937.0,336.0,742.0,,,P
433300.0,,37.0,1399.0,224.0,,235.0,,
406200.0,5.6204,36.0,1821.0,292.0,,,,P
350000.0,,,,828.0,,,37.73,P
350000.0,3.2059,,1176.0,286.0,564.0,258.0,37.72,
400000.0,,,3850.0,,1497.0,829.0,37.71,
187500.0,4.1116,45.0,1405.0,,733.0,342.0,37.72,P
,,46.0,,638.0,,603.0,37.72,
307700.0,3.7083,,2018.0,422.0,,,37.76,P
,3.1406,43.0,2108.0,456.0,,447.0,37.76,
295600.0,3.9464,50.0,1993.0,,,374.0,37.76,P
296300.0,3.8333,48.0,,295.0,891.0,269.0,37.76,P
278800.0,,,1491.0,,841.0,,,P
291500.0,4.1419,45.0,,344.0,,,37.75,
283200.0,4.0985,43.0,2373.0,481.0,,454.0,37.75,P
268900.0,2.8448,,2345.0,,1439.0,,37.76,
274200.0,3.0465,,2527.0,,,558.0,37.76,P
260800.0,3.2792,40.0,2320.0,562.0,1499.0,,37.76,P
284100.0,4.2644,46.0,2226.0,480.0,,,37.76,
,3.3393,,1673.0,,1078.0,393.0,37.76,P
270200.0,,45.0,,344.0,941.0,328.0,37.75,P
,3.4919,,,,1137.0,,37.75,
272200.0,3.96,,1592.0,,920.0,322.0,37.76,
286300.0,2.9632,44.0,,343.0,872.0,330.0,37.75,
297800.0,,40.0,2310.0,445.0,1266.0,,37.74,P
296600.0,3.7552,45.0,1771.0,,1098.0,342.0,,
300000.0,,44.0,1472.0,275.0,820.0,,37.74,
,,44.0,2374.0,,,426.0,37.74,P
275700.0,3.875,44.0,,518.0,1434.0,,37.74,P
,4.0217,46.0,,457.0,1429.0,,,P
272800.0,4.0625,44.0,2792.0,615.0,1640.0,579.0,37.74,P
273700.0,,,1667.0,395.0,1041.0,387.0,37.74,
268100.0,4.3611,,2082.0,470.0,1154.0,403.0,,P
271100.0,4.1786,,,,,,37.74,
,4.1029,52.0,2005.0,359.0,,356.0,37.79,P
350000.0,,52.0,2165.0,580.0,,,37.78,
350000.0,,52.0,2594.0,622.0,1421.0,593.0,37.78,P
500001.0,,52.0,2059.0,416.0,999.0,402.0,,
,3.7887,52.0,3429.0,,1584.0,,37.78,P
307100.0,2.7431,,1485.0,386.0,880.0,,,P
416700.0,3.7292,52.0,2635.0,,1302.0,577.0,37.78,P
,4.75,52.0,2844.0,623.0,,596.0,,P
,2.8125,,437.0,105.0,194.0,87.0,37.79,P
483300.0,3.9688,,2383.0,,,464.0,37.79,P
443300.0,3.5221,52.0,2388.0,507.0,1078.0,,37.78,
396400.0,4.1339,52.0,,436.0,955.0,425.0,37.78,P
375000.0,3.129,,2835.0,728.0,1674.0,684.0,,P
,4.1148,52.0,4683.0,,2246.0,,,P
335300.0,3.1653,,3371.0,794.0,1738.0,753.0,,P
322900.0,3.2028,32.0,3028.0,815.0,1704.0,718.0,37.78,P
352200.0,3.6148,,,,,777.0,37.78,P
500001.0,9.1881,52.0,1647.0,,546.0,227.0,37.79,P
500001.0,,,3146.0,478.0,1143.0,455.0,,
500001.0,10.7058,,2488.0,281.0,805.0,295.0,37.79,P
376800.0,,52.0,4140.0,984.0,2030.0,892.0,37.78,P
441700.0,3.4605,52.0,,542.0,,544.0,37.78,P
375000.0,3.2396,52.0,,552.0,,,37.78,P
360700.0,2.8553,52.0,3088.0,727.0,1636.0,662.0,37.78,P
402900.0,3.9375,52.0,3193.0,688.0,,681.0,37.77,P
398400.0,4.1635,,,443.0,1042.0,,37.77,P
421300.0,4.0652,,,412.0,1166.0,424.0,37.78,P
446900.0,,52.0,2169.0,,,505.0,37.78,P
422400.0,3.1392,52.0,2951.0,,1448.0,591.0,,P
414600.0,4.0208,52.0,,569.0,1479.0,514.0,37.78,P
404700.0,4.1856,52.0,2042.0,,,408.0,37.78,P
,3.8571,52.0,3143.0,635.0,,623.0,37.77,P
,,52.0,3047.0,641.0,,620.0,37.78,
393800.0,4.218,52.0,2666.0,515.0,1362.0,494.0,37.78,P
348500.0,3.8899,52.0,,,1202.0,568.0,,P
346400.0,,50.0,2159.0,437.0,1111.0,417.0,37.78,P
311400.0,,52.0,2910.0,,1508.0,,37.78,P
,3.0877,47.0,2695.0,,1505.0,644.0,37.78,P
,3.0278,52.0,3440.0,,1663.0,665.0,37.78,P
,,52.0,,458.0,1170.0,458.0,,
359500.0,4.125,,2433.0,454.0,,420.0,,P
,2.6719,52.0,2050.0,,1109.0,437.0,37.78,P
328400.0,,42.0,,579.0,1419.0,519.0,37.78,
500001.0,4.2414,,2176.0,,,,37.78,P
348500.0,3.5833,,,,1049.0,,,P
324700.0,3.9954,52.0,,414.0,1032.0,380.0,37.77,P
336700.0,5.0562,,,441.0,,415.0,,
,3.5833,52.0,,569.0,,531.0,37.77,
332800.0,3.7167,46.0,2646.0,,1418.0,,37.78,P
351100.0,,45.0,2564.0,499.0,1056.0,460.0,37.78,P
342200.0,,,2496.0,494.0,1201.0,,37.78,P
,2.9201,,,,1229.0,572.0,,P
500001.0,3.4051,45.0,,1258.0,4715.0,1165.0,37.81,P
500001.0,15.0001,,8.0,1.0,13.0,,37.79,P
318900.0,3.527,,2975.0,,1453.0,828.0,37.72,
,,42.0,4219.0,1125.0,3549.0,993.0,37.72,P
180400.0,2.7083,10.0,479.0,125.0,,108.0,37.72,
225000.0,10.2264,,,,37.0,27.0,37.74,P
225000.0,,,,9.0,23.0,,37.75,
207100.0,4.2708,,,190.0,558.0,166.0,,P
,3.3625,,,328.0,1183.0,356.0,,P
52500.0,0.9365,,1942.0,724.0,1618.0,638.0,,
,,,1200.0,364.0,,318.0,,P
,1.2904,46.0,1026.0,330.0,,333.0,,P
112500.0,,,888.0,324.0,630.0,,37.96,P
,0.8738,52.0,287.0,,154.0,85.0,37.96,
,,,761.0,,438.0,282.0,37.95,P
45000.0,2.2024,9.0,674.0,242.0,,193.0,,P
,0.7917,52.0,107.0,79.0,167.0,53.0,,P
,1.7875,24.0,,366.0,,,,P
77600.0,2.3393,48.0,,227.0,,,37.96,
110200.0,1.2962,52.0,1610.0,480.0,1025.0,,37.97,P
103100.0,1.3438,48.0,,,,,37.96,P
,1.3191,,1669.0,,1340.0,484.0,37.96,P
,1.125,31.0,2668.0,,1398.0,,37.96,P
105100.0,3.6591,52.0,1475.0,238.0,736.0,260.0,37.96,
97400.0,,52.0,1354.0,314.0,679.0,311.0,37.96,P
,3.226,,2654.0,468.0,1157.0,494.0,37.96,P
92600.0,3.3466,52.0,1829.0,,,319.0,37.96,P
66000.0,1.65,47.0,2348.0,507.0,1455.0,,37.97,P
,1.425,43.0,1624.0,448.0,,440.0,,P
59000.0,1.7212,43.0,557.0,165.0,573.0,,37.95,P
54600.0,1.8261,,1318.0,308.0,1368.0,,37.95,P
52000.0,1.7386,,512.0,,676.0,124.0,37.94,
,1.4688,,1406.0,357.0,,,37.94,P
,1.7039,48.0,1766.0,444.0,1406.0,,,P
42500.0,0.696,52.0,288.0,86.0,272.0,54.0,,P
63800.0,2.0303,40.0,2827.0,,,574.0,37.94,P
,1.2625,40.0,,230.0,742.0,,37.95,
,1.9531,41.0,375.0,108.0,323.0,98.0,37.94,P
60800.0,1.3417,40.0,,109.0,,97.0,37.94,P
67500.0,2.375,,24.0,6.0,,5.0,,
,2.625,36.0,40.0,10.0,64.0,14.0,37.94,P
,3.6094,,,332.0,788.0,320.0,37.96,P
87200.0,3.1845,47.0,1700.0,344.0,,357.0,,P
88100.0,2.0398,,,365.0,975.0,373.0,,P
80300.0,2.5488,,,340.0,,339.0,37.96,P
59400.0,2.1284,27.0,,442.0,2010.0,,37.96,P
,,,747.0,,,,,
50000.0,,5.0,123.0,21.0,,20.0,37.96,P
94600.0,3.765,,2493.0,454.0,1203.0,436.0,,P
113700.0,3.0354,,,,1554.0,654.0,37.96,P
93900.0,3.1406,33.0,3656.0,681.0,1698.0,,37.97,P
,3.9922,,614.0,95.0,227.0,107.0,37.96,P
189900.0,5.8995,,1343.0,183.0,462.0,193.0,,P
94100.0,,37.0,3247.0,643.0,1737.0,665.0,,
84600.0,3.4625,36.0,3113.0,576.0,1746.0,544.0,37.98,P
,3.5404,38.0,3166.0,575.0,1351.0,,,P
,3.3235,,2270.0,427.0,1097.0,453.0,,P
88800.0,2.9107,43.0,2453.0,490.0,1093.0,438.0,37.97,P
92600.0,2.5195,20.0,1727.0,,730.0,,,P
87400.0,3.5703,,1511.0,,721.0,320.0,37.97,P
90800.0,2.0043,36.0,1953.0,492.0,999.0,371.0,37.97,P
,3.0625,47.0,3386.0,663.0,1228.0,619.0,37.98,
113600.0,,52.0,2980.0,537.0,1128.0,,37.97,P
183700.0,5.1915,42.0,1824.0,277.0,,,37.97,P
123100.0,3.6667,,2604.0,,,442.0,37.97,P
65400.0,2.625,42.0,625.0,143.0,533.0,159.0,,
98800.0,1.7794,,2995.0,555.0,1392.0,503.0,,P
,2.5043,,2501.0,565.0,1171.0,,37.98,P
,4.175,47.0,,,,444.0,37.98,P
,2.2981,52.0,2259.0,,,385.0,37.97,
,3.4141,41.0,,,463.0,185.0,37.99,P
81300.0,1.5152,,,528.0,2019.0,524.0,37.99,P
,2.6673,38.0,2375.0,,1167.0,471.0,,P
,2.6364,39.0,,,,631.0,,
,2.8854,42.0,495.0,116.0,,97.0,,
55700.0,2.1265,,3274.0,820.0,,738.0,,P
70000.0,2.5714,43.0,,516.0,,,,P
72800.0,2.6812,,1005.0,200.0,492.0,172.0,,
69900.0,2.1429,52.0,,,414.0,,37.98,P
,,45.0,965.0,198.0,498.0,,37.99,
54400.0,1.1141,39.0,1023.0,243.0,,224.0,37.97,P
,,,527.0,,367.0,,,
52700.0,1.962,,948.0,,749.0,208.0,37.96,
,2.5625,,,,,93.0,37.96,P
54200.0,0.9782,,,433.0,,,,P
48300.0,1.5329,39.0,1765.0,414.0,1056.0,414.0,37.98,P
,,31.0,,295.0,891.0,292.0,37.97,P
63100.0,,34.0,,,846.0,293.0,37.97,
,2.3056,43.0,940.0,208.0,690.0,,,P
,3.0352,41.0,2398.0,,1143.0,,37.97,P
75000.0,,41.0,855.0,189.0,,206.0,37.97,P
63500.0,1.7898,35.0,,316.0,,304.0,,P
55300.0,2.0817,,1703.0,362.0,,373.0,37.95,P
59300.0,1.725,44.0,819.0,,677.0,183.0,37.95,P
,,39.0,1841.0,,1368.0,390.0,,P
54000.0,1.275,41.0,461.0,101.0,382.0,79.0,37.96,P
62800.0,,40.0,,105.0,,102.0,37.96,
68300.0,2.4866,,2205.0,,1730.0,,,P
57700.0,1.9187,,874.0,217.0,788.0,,37.96,P
,,,,,1384.0,401.0,37.95,P
63800.0,3.7734,36.0,,63.0,169.0,62.0,,P
65900.0,1.7798,,,308.0,,278.0,,P
,2.8705,5.0,2232.0,488.0,,435.0,,P
65000.0,,21.0,1185.0,237.0,960.0,,37.93,
55900.0,2.3269,28.0,964.0,232.0,,218.0,,
,2.0833,,1673.0,,1734.0,400.0,37.93,P
53000.0,1.4583,33.0,2109.0,531.0,2248.0,588.0,37.93,
51700.0,1.7574,43.0,1610.0,412.0,1409.0,,37.94,
,,24.0,1451.0,320.0,,283.0,,P
56700.0,1.9375,35.0,,,2188.0,,37.94,
60300.0,2.1705,36.0,,115.0,,,,P
57700.0,1.8814,40.0,2806.0,685.0,2268.0,635.0,,P
59100.0,2.551,,2488.0,578.0,1854.0,514.0,,
,,24.0,1438.0,351.0,,342.0,37.93,P
,,,1491.0,346.0,1223.0,343.0,37.93,P
61600.0,2.4412,30.0,1061.0,230.0,851.0,195.0,37.92,
,,,1096.0,,,278.0,37.92,
65900.0,1.69,31.0,820.0,,576.0,155.0,,P
81400.0,2.4667,21.0,,,1140.0,304.0,37.93,P
,1.7694,28.0,,766.0,3201.0,720.0,,P
,1.1964,33.0,450.0,123.0,,103.0,,P
67200.0,2.1991,47.0,,196.0,517.0,,,P
57700.0,2.875,37.0,,,951.0,,37.96,P
57200.0,1.6563,37.0,2351.0,,,,37.96,P
59200.0,1.5539,44.0,,473.0,,,37.96,P
,2.625,36.0,811.0,168.0,514.0,152.0,37.95,P
,2.401,,1514.0,337.0,1121.0,337.0,,
56400.0,1.9875,30.0,,381.0,1177.0,347.0,37.96,P
72100.0,2.625,31.0,1484.0,314.0,1163.0,,37.96,P
66000.0,2.4097,19.0,2109.0,,1742.0,,37.92,P
85700.0,1.8958,28.0,590.0,129.0,,99.0,,P
,,17.0,,762.0,1562.0,743.0,38.0,P
152400.0,3.675,22.0,3564.0,730.0,1539.0,,38.0,
123800.0,,6.0,,,732.0,350.0,38.0,P
242000.0,10.0088,15.0,2430.0,315.0,1016.0,314.0,,
94400.0,3.5982,15.0,,599.0,,601.0,,
173300.0,4.0221,16.0,926.0,230.0,451.0,198.0,38.01,P
87100.0,2.3339,16.0,,,,,38.01,
166900.0,4.5278,,1080.0,166.0,507.0,182.0,38.01,P
175000.0,3.2872,17.0,,452.0,1114.0,446.0,38.01,P
,5.318,27.0,1612.0,,,255.0,38.01,P
129200.0,4.0444,,,,,647.0,,
98900.0,3.2889,32.0,4474.0,929.0,2177.0,,38.0,P
151900.0,5.9191,36.0,1383.0,207.0,531.0,203.0,38.01,
96400.0,,20.0,1903.0,,919.0,,38.01,P
,2.7045,,391.0,74.0,171.0,,38.01,P
101500.0,,21.0,1795.0,482.0,1114.0,472.0,38.0,
,2.213,22.0,,521.0,,483.0,38.0,P
,,14.0,3731.0,,1679.0,,,P
,2.5,,4472.0,,1837.0,976.0,37.99,P
194600.0,3.9615,11.0,4487.0,868.0,2195.0,780.0,37.99,P
,6.556,14.0,3111.0,498.0,1178.0,525.0,37.99,P
110300.0,,15.0,3103.0,,3061.0,861.0,,
94600.0,1.3531,20.0,1591.0,589.0,,536.0,,P
,5.143,,,,1129.0,386.0,37.98,P
150000.0,,,1564.0,397.0,643.0,347.0,,P
134900.0,4.2589,8.0,,380.0,,,37.99,
191700.0,5.3002,8.0,,428.0,,393.0,,
,4.3008,33.0,,489.0,1109.0,452.0,38.02,
133800.0,,30.0,4375.0,689.0,2038.0,709.0,38.02,P
,,31.0,,,608.0,,38.02,P
119800.0,4.3008,37.0,1964.0,315.0,915.0,,,P
130800.0,4.4063,20.0,4213.0,751.0,2071.0,714.0,38.03,P
130600.0,4.918,,,,,288.0,,P
,5.5427,,,,,377.0,,P
159100.0,5.5842,5.0,,,,621.0,38.04,P
146000.0,3.7206,12.0,6217.0,1019.0,3771.0,961.0,,P
,5.0285,9.0,,370.0,1290.0,351.0,38.04,P
244700.0,5.6147,,667.0,,267.0,90.0,38.05,P
146400.0,3.6083,,3295.0,565.0,,576.0,38.04,P
142700.0,,15.0,,280.0,965.0,,38.04,P
,2.2961,,629.0,140.0,635.0,146.0,38.03,P
143100.0,4.875,16.0,4045.0,623.0,,625.0,,
145600.0,4.5179,15.0,2903.0,440.0,,423.0,38.04,
,,10.0,1421.0,204.0,657.0,209.0,38.04,
155700.0,5.7201,8.0,,,,,,P
133500.0,4.9861,12.0,2707.0,,1200.0,380.0,38.03,
132300.0,,16.0,1665.0,311.0,,259.0,38.02,
131300.0,,16.0,3158.0,515.0,1596.0,,38.03,P
138800.0,3.7375,14.0,2356.0,438.0,1378.0,481.0,38.03,
,3.428,,3583.0,,2183.0,643.0,38.02,P
206100.0,4.1719,,2229.0,,1010.0,,38.02,
78700.0,3.5684,,3461.0,,,741.0,,P
92800.0,,30.0,249.0,44.0,167.0,45.0,38.04,P
,,,3050.0,568.0,1743.0,549.0,38.03,P
98400.0,2.5742,,,513.0,,,,P
99100.0,3.5379,,2851.0,533.0,1544.0,,,
110000.0,,,4893.0,1008.0,,997.0,38.03,
,1.9698,,4038.0,1074.0,3440.0,942.0,,
105300.0,1.886,23.0,3135.0,707.0,1650.0,680.0,37.99,P
100000.0,1.7774,23.0,3706.0,1106.0,,1019.0,38.0,P
,3.2788,,,449.0,1215.0,435.0,,P
116200.0,2.6495,27.0,2918.0,,,544.0,,P
,4.3958,,,351.0,977.0,358.0,,
131900.0,,19.0,908.0,,306.0,154.0,,P
,2.7981,,4157.0,,2734.0,,,P
95500.0,3.994,,2547.0,485.0,1547.0,,,P
,3.0729,,3251.0,689.0,1890.0,,,
101600.0,,22.0,2101.0,514.0,1304.0,511.0,38.01,
90500.0,,22.0,2575.0,680.0,1367.0,,38.01,P
117600.0,,8.0,,447.0,1713.0,,38.04,P
102800.0,3.1471,13.0,1014.0,200.0,,197.0,38.03,
107700.0,4.0227,10.0,,248.0,782.0,222.0,,
97300.0,3.1779,16.0,,,,,38.04,P
91100.0,,,,881.0,,818.0,38.03,
94100.0,3.0907,11.0,,729.0,,715.0,,P
111300.0,2.5842,7.0,,441.0,1615.0,406.0,,
107400.0,,11.0,826.0,150.0,684.0,166.0,,P
,2.5437,12.0,2006.0,426.0,1849.0,396.0,38.02,
106300.0,,16.0,2717.0,621.0,3343.0,643.0,38.02,
95000.0,2.505,11.0,,654.0,1404.0,525.0,38.03,P
87500.0,,4.0,,384.0,491.0,,38.02,
124500.0,,4.0,1392.0,322.0,1784.0,309.0,38.0,P
137900.0,,2.0,6403.0,,3327.0,,38.01,P
,3.175,8.0,1868.0,392.0,1258.0,,,P
,3.75,10.0,69.0,16.0,50.0,20.0,38.01,P
,3.4107,26.0,,75.0,164.0,,38.05,P
155000.0,2.9821,,342.0,58.0,,,38.02,P
112500.0,1.15,52.0,122.0,26.0,62.0,25.0,38.05,
,3.5735,25.0,1967.0,362.0,1035.0,361.0,,
201800.0,,,3080.0,,1257.0,,38.04,P
112500.0,2.6994,,2397.0,,1053.0,557.0,,
,6.1805,32.0,1829.0,262.0,677.0,243.0,38.04,P
,5.5376,42.0,343.0,50.0,,49.0,,
,6.6605,29.0,2465.0,327.0,,315.0,38.03,
,2.8167,35.0,,300.0,783.0,,,P
125000.0,2.4342,22.0,,,790.0,300.0,,P
135000.0,2.8958,,446.0,,182.0,57.0,38.0,
87500.0,2.3333,,429.0,102.0,179.0,,37.99,P
,2.4688,25.0,1471.0,,,,,P
153100.0,,38.0,523.0,,226.0,72.0,37.99,P
,5.0362,27.0,849.0,,,131.0,37.98,
157700.0,6.0582,39.0,440.0,,270.0,97.0,37.97,P
177100.0,3.225,35.0,,,290.0,107.0,38.04,P
156300.0,1.4732,,,50.0,201.0,51.0,38.03,P
,3.3882,44.0,608.0,108.0,,,38.02,P
,2.4674,,,,1459.0,,37.99,P
130400.0,3.6389,28.0,,,769.0,229.0,,P
59000.0,2.7958,,2081.0,472.0,1342.0,411.0,,P
99700.0,2.1513,27.0,1621.0,363.0,909.0,345.0,37.93,P
150000.0,1.125,,268.0,,,49.0,37.94,P
,4.75,21.0,,68.0,206.0,,37.93,P
76900.0,,30.0,1055.0,211.0,629.0,,37.95,P
,2.5625,35.0,411.0,74.0,193.0,59.0,37.96,P
,2.625,16.0,50.0,10.0,,6.0,,P
,3.1719,42.0,465.0,93.0,,93.0,37.88,
55700.0,0.9614,28.0,,,171.0,70.0,,
83600.0,1.6458,43.0,968.0,249.0,,,37.88,P
104000.0,2.9531,34.0,1010.0,206.0,678.0,,37.87,P
125000.0,2.9,38.0,,44.0,125.0,,37.9,P
,5.7485,26.0,161.0,,1542.0,30.0,37.89,
,,29.0,488.0,,308.0,115.0,37.87,P
162500.0,,49.0,,,59.0,,,P
162500.0,2.2891,31.0,1860.0,394.0,1848.0,293.0,37.94,P
156300.0,2.6842,,1158.0,,1094.0,,37.88,
,,13.0,3192.0,,1768.0,626.0,38.13,
96300.0,2.0284,35.0,1507.0,313.0,868.0,,38.22,P
,4.3553,42.0,,334.0,,318.0,38.15,P
240800.0,,14.0,2049.0,,1071.0,,38.16,P
186900.0,,5.0,,501.0,1327.0,467.0,,P
147200.0,5.5057,32.0,1706.0,292.0,923.0,284.0,,P
130100.0,3.9323,5.0,,994.0,2725.0,,,P
