median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,binaryClass
,2.7587,,,668.0,,,36.97,
,,23.0,,,1844.0,875.0,36.97,
290700.0,4.2006,24.0,3010.0,562.0,1360.0,504.0,36.98,P
264300.0,3.0905,,3520.0,831.0,,753.0,36.98,
261200.0,3.1546,34.0,,958.0,,802.0,,
,,31.0,,,,355.0,,P
,,19.0,6356.0,,,1070.0,36.99,
,,32.0,2210.0,426.0,,,,P
305200.0,3.3447,,,,,737.0,,
,,23.0,,748.0,,,36.99,P
,,11.0,4571.0,924.0,,,,P
,,,8638.0,,,1251.0,37.0,P
322300.0,4.8693,,,,2197.0,,36.99,P
233300.0,,16.0,,408.0,865.0,369.0,,P
,,21.0,4117.0,,2001.0,,,P
231900.0,3.5112,19.0,4920.0,,,922.0,36.97,P
,3.6597,29.0,3457.0,,1327.0,563.0,36.95,P
,,,4910.0,817.0,1971.0,,,
,4.4485,21.0,3707.0,751.0,1420.0,608.0,,P
321100.0,6.0281,,,,2304.0,972.0,,P
335500.0,,,,1233.0,1849.0,,36.93,
368400.0,,,,,,,,
307900.0,4.9517,29.0,,,,823.0,,
352000.0,5.368,18.0,,,,,36.89,
300000.0,3.1563,22.0,2442.0,,,290.0,36.85,
420000.0,2.1719,17.0,,272.0,,55.0,36.86,
,,,,,,386.0,,P
298600.0,,19.0,,,,679.0,36.98,P
,,16.0,,430.0,,,36.95,P
,,,,,,322.0,37.02,
,3.1987,21.0,1416.0,269.0,779.0,,,
,,,943.0,213.0,544.0,179.0,37.03,
305600.0,,,,254.0,687.0,232.0,36.96,P
,,19.0,,634.0,,,,P
,,27.0,,303.0,,306.0,36.95,P
229100.0,,20.0,4228.0,816.0,,844.0,,
224700.0,,,,535.0,1954.0,,36.93,
187500.0,,22.0,,132.0,,125.0,36.93,
,1.2404,26.0,,438.0,,,,
68900.0,,,,,944.0,,40.58,P
76900.0,,25.0,,495.0,835.0,,,P
,,34.0,,,,259.0,40.58,
,,36.0,1808.0,,807.0,,40.58,
118800.0,1.9181,,1220.0,,,261.0,40.58,P
101700.0,,7.0,,,,932.0,,
87500.0,3.2639,,,,338.0,,40.57,
82800.0,,24.0,,307.0,,,40.57,
58200.0,1.5676,,,,,512.0,40.57,
,,23.0,2281.0,,,420.0,40.56,P
,,,,,,,,
,,,2213.0,,,378.0,40.54,P
,,,,929.0,1782.0,,,P
,,,2072.0,385.0,1029.0,,,
104200.0,,43.0,,300.0,,279.0,,
84400.0,,38.0,855.0,172.0,468.0,150.0,,P
138900.0,2.6792,24.0,,,2220.0,,40.59,
,,17.0,785.0,,417.0,,,
,3.9375,,1712.0,,963.0,329.0,,
120100.0,,,7949.0,,,,40.57,
90100.0,1.655,,1321.0,,749.0,,,
,3.1439,,4794.0,889.0,2162.0,865.0,40.62,P
122900.0,3.4464,5.0,,433.0,,411.0,40.6,P
66500.0,1.4125,,2195.0,489.0,1021.0,,,
,1.7227,14.0,,1133.0,2101.0,,,
,2.4079,,,,,1283.0,40.6,
78700.0,,,,,,,,P
94200.0,,11.0,3896.0,886.0,1902.0,,,P
151600.0,,10.0,2183.0,,,325.0,40.63,P
111100.0,3.8103,5.0,6383.0,1206.0,2965.0,,,P
114200.0,,2.0,,350.0,756.0,,,
,,,1043.0,204.0,505.0,,,P
,2.0258,,3592.0,868.0,1865.0,781.0,,
136700.0,,26.0,,,,,40.55,
113300.0,,,,466.0,1428.0,502.0,,
,5.2149,13.0,2085.0,322.0,1077.0,,,P
86500.0,,19.0,3753.0,761.0,,,40.55,
,2.037,28.0,1127.0,245.0,,,,
,2.125,,1427.0,,692.0,285.0,40.53,P
85900.0,,24.0,,346.0,,332.0,40.52,
100600.0,2.485,20.0,1750.0,,,340.0,40.51,
98100.0,,18.0,4547.0,774.0,2269.0,,,
,1.9,,,,,563.0,40.56,
,,,,,,864.0,,
97800.0,,17.0,2280.0,,,,,
77300.0,,31.0,431.0,90.0,,78.0,,P
69400.0,,,2226.0,490.0,,451.0,40.57,
67900.0,2.0395,,,,,463.0,,
75900.0,2.5592,,2777.0,,1432.0,500.0,,
,3.3816,15.0,,,,,40.57,P
,,11.0,13714.0,2302.0,,,40.55,
119200.0,1.9946,,,502.0,1206.0,463.0,40.51,
,3.5081,23.0,,507.0,1318.0,,40.52,
118400.0,,18.0,4026.0,,,705.0,40.49,
83100.0,,,,476.0,,,,P
84700.0,,22.0,,484.0,,,,P
92200.0,,15.0,2532.0,,,450.0,,
,,23.0,,,,,40.63,
,,,1774.0,370.0,,354.0,40.69,
,,32.0,3611.0,,2060.0,,40.69,
,1.3801,36.0,1822.0,449.0,,399.0,,P
,2.0391,,1745.0,,,,,
,2.212,10.0,2281.0,,,,40.67,P
,,,2786.0,,1528.0,517.0,,P
,,11.0,,647.0,,613.0,,
,,,2753.0,,1414.0,459.0,40.6,
,,16.0,,,563.0,,,P
,3.6413,,,546.0,,505.0,40.66,P
105400.0,2.4036,,,578.0,1399.0,,,P
75800.0,1.4911,18.0,,,494.0,,40.75,P
129800.0,,,,,,411.0,40.53,
,3.9762,,2539.0,,1271.0,,,
150800.0,5.1585,,1633.0,,,,,
,4.559,,,,1006.0,338.0,40.51,
66800.0,,,1187.0,236.0,,248.0,,P
,,,,557.0,,,,P
,1.3904,30.0,,,840.0,324.0,40.44,
59800.0,,21.0,,640.0,1658.0,,,
63000.0,1.9657,20.0,,612.0,,,40.47,
66000.0,2.3594,,2723.0,551.0,,,40.47,P
,,,1286.0,,694.0,,,P
78600.0,,14.0,2633.0,530.0,,513.0,40.46,P
,3.5978,27.0,,,,300.0,40.45,
98700.0,,17.0,,,692.0,,40.42,
95500.0,,,2102.0,,,384.0,40.4,P
,,,,,,408.0,,
,,,1682.0,332.0,887.0,316.0,40.39,
,,,,126.0,,,40.48,P
66100.0,,30.0,2502.0,523.0,1296.0,,,
74800.0,2.0899,,2333.0,514.0,1308.0,509.0,40.48,
,,,,,,,40.45,
,,,,185.0,495.0,,40.44,P
,2.1496,16.0,3552.0,704.0,,658.0,,P
,2.8085,,,501.0,1413.0,484.0,,P
98500.0,,,3783.0,702.0,,,40.39,
76500.0,,,,,,,,
,,,1182.0,,,210.0,40.75,P
,,27.0,,315.0,883.0,,40.61,
171200.0,4.5357,13.0,,486.0,,,40.52,P
123200.0,,22.0,,461.0,903.0,,40.4,P
,,,,498.0,,,41.06,P
,2.2583,18.0,754.0,161.0,,,40.89,
107800.0,2.7736,,,,892.0,,40.85,P
,3.0299,14.0,,,,468.0,40.95,
52000.0,2.225,,,,,206.0,40.97,
65600.0,,17.0,2816.0,,,,,
87500.0,,14.0,821.0,170.0,477.0,,,
,,,,,1447.0,,,
,3.5189,,,577.0,1497.0,,40.55,
,2.2993,,,,1799.0,734.0,40.52,
,2.1513,8.0,,,,,,
,,,2413.0,524.0,805.0,,40.48,
90300.0,1.7538,24.0,,434.0,834.0,,,P
77800.0,,,,299.0,,,40.87,P
,,15.0,2909.0,,1537.0,,40.88,
,,,,537.0,1118.0,461.0,40.89,
,2.2337,,,411.0,872.0,350.0,40.92,
90300.0,,,2668.0,,915.0,362.0,40.82,
88700.0,2.83,,2737.0,512.0,1168.0,,,P
77500.0,,,2029.0,378.0,936.0,,,P
,2.7778,32.0,,,,,39.61,
,2.46,14.0,,346.0,,,,P
71000.0,,,,289.0,304.0,131.0,39.66,P
62500.0,2.3625,,690.0,129.0,,,39.67,P
92400.0,3.8826,,1791.0,,,190.0,,
,3.625,,296.0,63.0,,,,P
66600.0,,,,292.0,358.0,145.0,,P
96100.0,2.065,,2286.0,444.0,498.0,216.0,,
43500.0,,40.0,,663.0,,,41.78,P
44000.0,1.74,28.0,,,,,,
58600.0,2.234,19.0,,695.0,1572.0,601.0,,P
55400.0,,21.0,2400.0,,,443.0,,
61400.0,,,1885.0,350.0,,,41.66,P
,1.8242,,1867.0,,,,,P
,2.7222,,,532.0,1117.0,424.0,41.86,P
54400.0,,25.0,,,1000.0,,41.8,P
65400.0,1.965,,1654.0,,,273.0,,P
,,,,,1634.0,,,P
,2.4107,21.0,2010.0,,,,41.69,P
,,,,922.0,,,,
,3.3095,33.0,,,,,41.74,P
71200.0,,,,664.0,,631.0,41.73,P
63200.0,2.2206,50.0,1525.0,308.0,661.0,,41.73,P
57500.0,1.8533,15.0,,,1784.0,,,
94200.0,,,2200.0,,,367.0,,P
100000.0,3.1062,19.0,2722.0,,1108.0,430.0,41.63,P
60900.0,2.2024,29.0,1729.0,,,,41.53,
79600.0,,,,,1800.0,,,
,1.7292,31.0,,,600.0,,,
63300.0,1.6757,,,679.0,1066.0,,,P
,2.7468,14.0,4453.0,,1817.0,685.0,41.54,P
76100.0,,,,644.0,1544.0,,,
,,,2245.0,,,421.0,41.43,
,1.27,28.0,,,929.0,,,
80100.0,,,910.0,199.0,,,,
71900.0,,45.0,1393.0,,521.0,249.0,,
,2.1571,13.0,,513.0,,488.0,,P
,,,,787.0,1700.0,,,
,,,,1031.0,,885.0,,P
128800.0,,15.0,,,,,,
57500.0,2.0375,26.0,178.0,,55.0,,,
,,40.0,1958.0,,,,,
,,52.0,,985.0,1926.0,815.0,41.2,P
34200.0,,,,,,,,P
,,,,,1728.0,,,
179500.0,5.1014,15.0,14125.0,,6456.0,,,P
,,,7854.0,,,,,P
131000.0,,31.0,,,1441.0,552.0,38.11,
,3.0962,35.0,2122.0,400.0,,,38.11,
129900.0,3.8029,,3018.0,557.0,1445.0,,38.1,
112700.0,,43.0,,353.0,,392.0,,P
93300.0,,,,181.0,566.0,207.0,,
,2.9469,40.0,,,,494.0,,
110800.0,3.1204,,,,,426.0,38.1,
,,44.0,3013.0,,1353.0,,,P
88700.0,,,,440.0,966.0,360.0,38.09,
127000.0,3.8667,,4368.0,,,,38.09,P
171900.0,,18.0,6860.0,1079.0,,,38.09,
96700.0,,37.0,,539.0,1574.0,516.0,,
,3.436,37.0,,857.0,2920.0,832.0,38.08,P
225200.0,5.8171,4.0,,,,,,P
,2.2417,48.0,833.0,,652.0,165.0,,P
90000.0,,26.0,,997.0,2539.0,,38.09,
162500.0,,13.0,,1194.0,,,,
94600.0,1.3007,24.0,,,,,,P
,,,3317.0,1058.0,,990.0,38.1,
,,52.0,248.0,86.0,,69.0,38.1,P
,2.75,,,,,317.0,38.1,
,,,2315.0,556.0,1113.0,486.0,38.1,
,,,1591.0,372.0,,,38.1,P
92800.0,2.4201,46.0,,895.0,,847.0,38.1,
103500.0,2.9432,,,356.0,849.0,307.0,38.1,P
107300.0,,,2050.0,492.0,,463.0,38.11,
99200.0,2.3241,,1743.0,388.0,889.0,,38.11,
,,,,278.0,,269.0,,
145800.0,4.2308,,,435.0,,429.0,,P
,,,,,1152.0,486.0,38.11,P
148200.0,4.775,52.0,2111.0,,,323.0,,P
142900.0,,,5154.0,1084.0,,,38.13,
,4.0938,37.0,,,,539.0,38.13,
152400.0,,39.0,2967.0,500.0,,,,P
166900.0,,42.0,1625.0,255.0,578.0,,38.12,
,,47.0,,,794.0,286.0,,P
,2.6133,,2365.0,504.0,1131.0,,38.11,P
97900.0,2.1976,52.0,,,1519.0,,,
,1.9667,52.0,,216.0,,,38.11,
,1.7411,52.0,,353.0,670.0,287.0,38.11,P
,2.6708,,2573.0,,,529.0,38.11,P
103700.0,,28.0,3102.0,734.0,1623.0,639.0,38.12,
,2.6937,,,1001.0,2109.0,874.0,,
120000.0,2.7375,,,,,,,P
,4.0515,,3699.0,671.0,2388.0,,38.15,
134700.0,,34.0,,,392.0,176.0,,P
123700.0,4.5053,16.0,3921.0,727.0,,,,
,5.3785,,5382.0,928.0,3928.0,921.0,38.12,P
,,28.0,3072.0,,1375.0,,38.13,P
,,,,1759.0,,,,
144100.0,,,6817.0,1188.0,,,38.15,P
,,24.0,,,,531.0,38.15,
,5.5138,7.0,,,,,,P
86400.0,1.756,,,,,236.0,,P
90400.0,2.3056,36.0,1412.0,,792.0,268.0,,
,2.6466,,2804.0,587.0,,573.0,38.04,P
185100.0,,52.0,1888.0,,,,,P
,,34.0,,428.0,,,,
217500.0,4.6406,20.0,3000.0,525.0,1207.0,491.0,38.07,P
201800.0,,,4976.0,,,,38.07,P
219700.0,6.4599,15.0,2125.0,,857.0,272.0,38.07,
,,14.0,6360.0,,,,38.07,P
187100.0,4.4397,,,626.0,,626.0,38.06,
195800.0,5.3661,,3008.0,532.0,,,38.06,P
,,,18392.0,2782.0,8276.0,2742.0,38.08,P
210000.0,4.4821,5.0,9567.0,,4620.0,,,P
166300.0,6.3735,,614.0,,278.0,,38.09,P
,,,3794.0,772.0,1756.0,,,P
,,,,,,,,P
122500.0,,,,145.0,,137.0,,P
170200.0,,,1538.0,255.0,,263.0,,
,6.5891,,1625.0,239.0,,224.0,,
,,18.0,1953.0,,,,,P
320400.0,,,2475.0,,812.0,308.0,,P
,5.3345,4.0,,495.0,,,,P
,,,,,2228.0,,38.17,P
,6.0487,15.0,1173.0,146.0,450.0,,38.26,P
,5.3102,13.0,7367.0,,3193.0,983.0,,
,5.0672,,6920.0,996.0,3196.0,978.0,38.27,
,,,6761.0,,,1177.0,38.27,
305200.0,6.8872,,,858.0,2012.0,654.0,,
135000.0,3.676,12.0,,795.0,2129.0,806.0,,
130600.0,5.2527,25.0,3304.0,,1464.0,,38.28,P
,4.4882,,5114.0,833.0,,,38.28,P
223900.0,6.6779,,,199.0,,,38.3,P
,4.962,3.0,,,,,,P
187100.0,,,8778.0,1291.0,4010.0,1188.0,38.29,P
162500.0,,36.0,263.0,,,42.0,38.15,
,2.6827,32.0,,199.0,,,38.26,P
99000.0,,37.0,,,680.0,,,P
99000.0,,,,323.0,,298.0,38.25,
107200.0,3.3598,34.0,,,,,,P
,3.3839,36.0,,,672.0,,,
129800.0,,,,1635.0,,,,P
,,,,,632.0,,,P
,6.2299,39.0,199.0,,,,38.25,
,,,3082.0,,1795.0,703.0,,P
92200.0,,,1176.0,291.0,648.0,271.0,,P
110400.0,3.0938,,1203.0,,,255.0,38.25,
,2.4,52.0,582.0,,241.0,106.0,38.25,
,,21.0,7195.0,,3927.0,,38.26,P
,,16.0,8517.0,1910.0,,,,P
118500.0,,24.0,,,,731.0,,P
108500.0,,,,1046.0,2685.0,1011.0,38.26,
104700.0,,,3440.0,787.0,,,,
,,35.0,1940.0,384.0,,403.0,,
,,20.0,2237.0,,,,,P
,,,3899.0,763.0,,,38.26,
,4.0619,17.0,,,4758.0,1520.0,38.27,P
131600.0,3.6335,,2894.0,602.0,,,,P
191300.0,5.2636,1.0,,343.0,872.0,,38.23,P
,5.4074,16.0,,,,,,
,,22.0,,757.0,,641.0,38.24,P
92900.0,1.9954,30.0,2081.0,,,438.0,,
,4.0905,,3334.0,541.0,,,,
,3.8583,,,1149.0,,1123.0,,P
,4.6779,,,181.0,792.0,,,
126500.0,3.1176,,2237.0,,1255.0,429.0,,P
142900.0,4.9222,,,1893.0,6657.0,,38.25,
140400.0,4.9103,4.0,2487.0,440.0,,,38.25,
139700.0,,12.0,4132.0,710.0,2087.0,633.0,38.26,
137500.0,,16.0,4138.0,,,,38.27,
,,,921.0,,,120.0,,
,,,10869.0,,9879.0,,38.27,P
120100.0,,17.0,,,,,38.37,
143800.0,,14.0,,,574.0,,,
78600.0,,,,,,,,P
205100.0,5.0346,,4953.0,735.0,1791.0,,,
250000.0,,,,,934.0,305.0,,P
,,12.0,,354.0,1035.0,321.0,38.44,
,,11.0,,,,426.0,,P
245800.0,,,,,,557.0,,
232800.0,,,,551.0,1665.0,535.0,,P
,,,,211.0,,,,P
193800.0,2.7051,26.0,,413.0,,367.0,38.37,
151700.0,6.0252,,2857.0,,1325.0,359.0,38.34,P
143500.0,,14.0,3035.0,,1597.0,663.0,38.34,P
150200.0,,16.0,2084.0,292.0,,,38.35,
,,8.0,,,,569.0,38.35,P
,,,7747.0,1133.0,3481.0,,38.34,P
142100.0,4.2324,,,,2687.0,817.0,,P
158300.0,,,7985.0,1257.0,,,,
,,,5127.0,998.0,,,38.32,
,4.875,,185.0,,85.0,,38.31,P
,10.2264,,,5.0,7460.0,6.0,,
,,33.0,,,562.0,,,P
,,45.0,1778.0,339.0,839.0,319.0,38.35,
,,,,,745.0,348.0,,
,,,1084.0,,,198.0,38.35,P
158500.0,3.6176,24.0,745.0,116.0,,,38.35,
,,,4486.0,,1600.0,,38.35,
,7.1053,15.0,476.0,,,73.0,,
,,30.0,140.0,,103.0,,38.36,P
,,17.0,5678.0,1116.0,3182.0,1135.0,,
127200.0,,11.0,1500.0,,899.0,,38.34,P
,,20.0,,,667.0,250.0,38.35,P
140300.0,3.89,7.0,3292.0,,,702.0,38.34,
,2.7434,11.0,,790.0,,,38.36,P
,,16.0,,267.0,,277.0,,
,4.0536,13.0,,,,,,P
,,16.0,,,,400.0,38.34,P
129500.0,2.5938,,3876.0,916.0,,867.0,38.34,P
,4.0433,16.0,1470.0,,,256.0,38.34,P
,,13.0,3252.0,,,631.0,38.34,
136000.0,,34.0,,65.0,208.0,,,
,,,,,,339.0,,P
,5.778,16.0,3996.0,,,,38.37,P
,,,1967.0,315.0,,291.0,38.36,
216400.0,,,,,,,,
,6.4894,,,,,338.0,,P
,5.9441,,,166.0,,171.0,,
191900.0,5.1781,,,1417.0,,,38.39,
111500.0,2.8438,21.0,,,2018.0,,38.37,P
,,,,,,,,P
,3.625,18.0,,,,,38.37,P
117600.0,3.2768,35.0,,451.0,,,,
118800.0,2.7262,,,,1390.0,491.0,,P
84400.0,3.5179,,,,75.0,,,
135600.0,,,1502.0,,860.0,,38.36,
,3.3036,26.0,,,1002.0,362.0,38.36,
178500.0,,,4518.0,,2230.0,,38.49,P
,,19.0,,107.0,348.0,109.0,,P
128500.0,3.7061,24.0,,,1140.0,,38.45,
154800.0,3.7083,,6331.0,,,1110.0,,
166500.0,5.0862,2.0,,135.0,235.0,,38.43,P
146400.0,4.8611,,5115.0,776.0,,794.0,,P
,3.2672,32.0,2139.0,,,411.0,,P
,,,839.0,,446.0,167.0,38.45,
98100.0,,24.0,,,917.0,291.0,,
,3.9286,,,297.0,,292.0,38.43,
212500.0,2.625,,1495.0,333.0,,281.0,,
96400.0,,,,363.0,824.0,340.0,,P
94900.0,,,,,,,38.16,P
164400.0,3.0288,40.0,,257.0,547.0,,38.13,P
115800.0,4.8173,,1910.0,,,345.0,38.15,
81300.0,4.2813,33.0,,,212.0,94.0,,P
308400.0,4.5313,25.0,3282.0,566.0,,483.0,38.27,P
,3.5647,,1486.0,290.0,,,38.22,
254700.0,,37.0,,,863.0,,,
257900.0,,,1946.0,400.0,,380.0,,
209500.0,3.4031,,,988.0,2175.0,924.0,38.3,P
333300.0,4.7356,18.0,1479.0,,550.0,217.0,38.31,
233500.0,1.9487,,3106.0,,,,,
173300.0,,,,,1098.0,,38.29,
,3.5982,35.0,1762.0,350.0,,,,
297600.0,5.7984,,3306.0,503.0,1374.0,,38.28,
,2.5658,14.0,,846.0,,775.0,38.29,P
262300.0,4.2237,25.0,5024.0,,1994.0,838.0,38.27,P
248300.0,5.2155,18.0,2405.0,390.0,872.0,367.0,38.27,
332300.0,5.795,,,553.0,1371.0,,,
,3.3098,,1631.0,284.0,,284.0,,P
,3.25,27.0,3078.0,,,586.0,,
193600.0,,,,,1613.0,544.0,,
171300.0,,17.0,,550.0,,515.0,38.3,
242100.0,,,,,,,38.29,
213200.0,3.5625,,,988.0,,936.0,38.27,P
261000.0,,15.0,2411.0,,,407.0,,
,3.2727,17.0,3308.0,,1587.0,632.0,,
192100.0,3.1375,,,363.0,680.0,,,P
,2.3276,,,560.0,,,,
,,,2398.0,,1266.0,,,
149300.0,3.1129,,2106.0,533.0,1141.0,,38.32,P
211700.0,,,,,,365.0,,P
306600.0,,27.0,3800.0,,1587.0,,,
295700.0,,,1860.0,,777.0,,,P
,,,,,784.0,,,P
202800.0,,,2725.0,,,,38.36,P
190100.0,,,2990.0,,1335.0,,,
185900.0,,,1728.0,271.0,,284.0,38.24,P
193800.0,2.9871,,2042.0,,914.0,400.0,38.23,P
201800.0,6.204,,1687.0,253.0,,257.0,38.24,
204900.0,,,2915.0,418.0,,,,P
,,16.0,,209.0,,,38.24,P
,,18.0,,481.0,1279.0,,,P
,4.8603,,,,,,38.24,P
,,,3460.0,,1707.0,,38.25,
,4.0341,,1369.0,280.0,,,,P
170200.0,,,,250.0,,237.0,,
,,,,,1482.0,,,P
189100.0,,20.0,,,826.0,396.0,,P
196500.0,4.6534,24.0,,,1187.0,362.0,,
250500.0,,7.0,,1028.0,,1010.0,,P
,,8.0,,1115.0,2808.0,1029.0,38.17,P
234500.0,5.1391,9.0,4764.0,,2077.0,755.0,,P
202300.0,,7.0,,1390.0,3551.0,,38.26,
,,16.0,,,,315.0,,
,2.5179,45.0,1615.0,,,,,
,3.0139,,,,1076.0,,,P
230900.0,3.0769,52.0,,,519.0,,,
,,49.0,2300.0,463.0,,,,
,,34.0,878.0,,,,,
267100.0,5.565,,2652.0,,1199.0,,38.22,P
291100.0,,,2933.0,461.0,1283.0,449.0,38.21,
223800.0,,37.0,1966.0,348.0,,381.0,38.23,P
,3.1711,52.0,1735.0,,,343.0,38.23,
,3.3011,52.0,2156.0,,1070.0,467.0,38.23,
,3.45,52.0,1923.0,393.0,,345.0,38.23,
251300.0,,39.0,,517.0,1351.0,,,
244000.0,,52.0,1621.0,,635.0,349.0,38.24,P
151600.0,,,,,1039.0,398.0,38.24,P
193300.0,3.402,23.0,,813.0,,778.0,,P
,,,,,,313.0,38.24,P
,4.275,49.0,,,1431.0,539.0,38.24,
162600.0,,,2554.0,515.0,,533.0,,P
285000.0,,32.0,,,1066.0,384.0,,
288500.0,,32.0,,,660.0,,38.25,P
306000.0,,29.0,,240.0,,,,
261800.0,,,,464.0,1372.0,450.0,38.24,
268000.0,3.2442,,3201.0,542.0,,519.0,,
,4.385,,,645.0,1668.0,620.0,38.26,P
310300.0,3.5673,,2090.0,,1053.0,377.0,,P
162500.0,,,,,1675.0,618.0,,
248000.0,,26.0,1644.0,,801.0,291.0,38.31,P
,,28.0,,,,342.0,38.31,P
292100.0,3.3827,30.0,3919.0,,1693.0,693.0,38.3,P
,,,,155.0,434.0,,38.34,
,,16.0,3741.0,698.0,,,38.32,P
,3.6953,,4011.0,936.0,2064.0,914.0,,
,4.1964,14.0,,580.0,,501.0,,P
,3.6369,,,,,,,P
172400.0,5.6613,15.0,,,,426.0,,
163500.0,3.733,,,516.0,1526.0,,,P
,3.0078,,1887.0,,,,,
,2.6033,22.0,1249.0,,699.0,,38.34,P
156300.0,,,,295.0,,,38.33,
255300.0,7.226,,,187.0,685.0,188.0,,
135500.0,4.0071,15.0,,,1602.0,682.0,,
,2.3464,11.0,2242.0,,,642.0,,P
,,,,411.0,,397.0,,
67500.0,1.6033,,1555.0,369.0,,335.0,38.35,
154500.0,,19.0,2987.0,676.0,1782.0,,38.34,
162000.0,,,,,1493.0,557.0,38.34,P
,4.8233,,6322.0,1001.0,,1043.0,38.37,P
253000.0,5.6018,16.0,2355.0,345.0,1014.0,348.0,38.37,P
191800.0,4.4444,16.0,1689.0,,,,38.35,
,,6.0,5496.0,1374.0,,,38.36,
257800.0,5.0366,16.0,1328.0,,607.0,197.0,,
,,,,878.0,2538.0,,38.36,P
325400.0,,,,345.0,979.0,,38.34,
,,,,1336.0,3833.0,,38.36,
,4.0844,12.0,,,,,38.34,
,,,,1606.0,4323.0,,,
160200.0,3.2857,16.0,1683.0,,,,,
,,,,,1767.0,,,P
114100.0,1.6685,28.0,1585.0,412.0,,424.0,,
129200.0,,23.0,,,1031.0,,38.42,P
,,17.0,,,,,38.4,P
168100.0,,16.0,,1211.0,2557.0,,,P
324700.0,,10.0,,,,,38.4,
215900.0,4.3657,,,898.0,,887.0,,P
196400.0,,29.0,,448.0,,,38.44,
,3.5885,18.0,,,,520.0,38.43,
,6.8586,21.0,,150.0,400.0,,,
,5.7204,,,,,,,
196400.0,4.5588,,1804.0,,,298.0,,
202700.0,3.2813,,,,895.0,,38.43,
208400.0,4.023,,,,,950.0,38.42,P
,,29.0,488.0,,,62.0,,
246900.0,,,2936.0,,1182.0,501.0,38.46,
259800.0,,13.0,,1360.0,2543.0,1249.0,,P
,3.9375,10.0,3597.0,661.0,1132.0,639.0,38.43,
201200.0,3.183,14.0,1665.0,,,348.0,38.44,P
,,,,,,,38.43,P
,5.93,20.0,1151.0,,478.0,183.0,,
,,14.0,2364.0,631.0,,,,
293500.0,,,2081.0,,,323.0,,
,,24.0,2622.0,525.0,,,38.45,
,,32.0,,,,721.0,,
169700.0,,,,,1346.0,562.0,,P
,3.9766,47.0,904.0,154.0,310.0,144.0,38.45,
,,,1686.0,,,304.0,38.45,
,2.7222,40.0,1449.0,,,,38.44,P
,,,1356.0,241.0,,,38.44,P
161200.0,3.4545,36.0,1311.0,,648.0,,38.44,P
,,,883.0,,,,,
,3.9191,36.0,,,711.0,,,
,3.8583,31.0,,,691.0,280.0,,P
165000.0,,42.0,,182.0,547.0,172.0,38.44,
157800.0,3.2935,,,,822.0,,,
129900.0,,52.0,,,,316.0,38.43,
124000.0,,38.0,1689.0,526.0,,,,
,1.5357,52.0,1059.0,,,,38.44,P
258300.0,,52.0,988.0,283.0,,242.0,,P
350000.0,,27.0,966.0,251.0,,,,
,,29.0,,,990.0,394.0,38.47,
,,,,309.0,,308.0,38.46,P
,,,,,780.0,357.0,,
,,,1574.0,376.0,,,38.46,
159300.0,,,1974.0,,965.0,458.0,38.46,P
167200.0,,,2175.0,516.0,,477.0,38.46,
185400.0,,39.0,,573.0,1223.0,569.0,38.45,P
,,48.0,,,1275.0,530.0,,P
233300.0,,,,,,530.0,,P
188800.0,,52.0,,,,,38.45,
,,15.0,,262.0,,259.0,,P
194300.0,2.4722,,,,,731.0,38.47,P
202900.0,,,3201.0,,1244.0,495.0,,P
,,19.0,,,1130.0,433.0,,
,2.3929,15.0,,406.0,,403.0,,
,3.9261,,3220.0,603.0,,591.0,,
240200.0,,29.0,,,1012.0,,38.46,P
275900.0,5.0,,2970.0,,,,38.46,
240500.0,,,2015.0,335.0,,315.0,,P
,,23.0,2296.0,,,,,
,,,4976.0,711.0,,,,
,6.6104,,5645.0,,,,,
190300.0,4.2051,16.0,2697.0,490.0,1462.0,,38.48,P
,,16.0,,593.0,1124.0,,38.48,P
172600.0,3.7617,,2246.0,,,,38.47,
187800.0,4.0647,14.0,,,,,,
176200.0,,,2066.0,393.0,919.0,395.0,38.48,P
,,,2806.0,,,,,P
,6.6854,18.0,,,,506.0,38.51,P
255700.0,5.8369,19.0,3244.0,,1174.0,,,P
,3.858,,2268.0,,847.0,296.0,,P
341500.0,,17.0,,264.0,606.0,,,P
265200.0,4.5167,,,,,403.0,38.54,P
,,,,,874.0,,38.5,
,5.5061,17.0,1090.0,,473.0,163.0,,P
,,,6719.0,,,,38.54,
,,23.0,2511.0,549.0,1052.0,527.0,38.52,
248300.0,3.75,18.0,4839.0,,2755.0,841.0,38.5,
,3.055,6.0,2073.0,388.0,826.0,375.0,38.52,P
,5.449,16.0,4196.0,,,,,P
135400.0,2.0651,,,,2323.0,1158.0,38.46,P
156500.0,,16.0,,,,390.0,38.47,P
,,16.0,,,,260.0,,P
91500.0,2.6607,9.0,,594.0,,,38.46,
,,,4174.0,,,,38.48,
,4.5417,,6487.0,1112.0,2958.0,,,P
191000.0,3.1662,,,,3468.0,,38.48,
248600.0,,28.0,3580.0,611.0,1634.0,,38.46,
,,,4323.0,,2566.0,728.0,,P
,,,2653.0,606.0,,,,P
199200.0,4.5152,,4742.0,,,732.0,,P
213100.0,,14.0,,767.0,2252.0,768.0,38.46,
150000.0,1.722,,,754.0,1026.0,,38.46,P
170900.0,3.9329,,,,,590.0,,
179200.0,,,,,1296.0,,38.45,P
